allocated,arm,complete,generated_mass_in_reference_central80,generated_summary.maximum,generated_summary.minimum,generated_summary.n,generated_summary.quantiles_10_50_90,generated_summary.weighted_mean,generated_weighting,measured,painter_id,pipeline,polarity,reference_mass_in_generated_central80,reference_weighting,status,wasserstein_1
24,cezanne,True,0.041666666666666664,3.9536860941465215,1.382748606240126,24,"[1.572935630763701, 2.2298220709704726, 3.606557623722383]",2.3836679305515984,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,primary512,vivid,0.04151404151404152,equal_broad_class,descriptive_complete,2.0516670322177712
48,cezanne,True,0.43750000000000006,3.9536860941465215,-0.7443333573452824,48,"[-0.5185221929141297, 1.382748606240126, 2.80442502027542]",1.0747631992997697,"equal broad classes and, for mixture, equal polarity within class",48,claude_monet,primary512,equal_polarity_mixture,0.8275335775335777,equal_broad_class,descriptive_complete,0.7581257644583749
24,free,True,0.41666666666666663,0.21574941516030924,-0.6965008146529512,24,"[-0.5197493301060635, -0.14963858042835576, 0.20305905611320632]",-0.13720309410796175,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,primary512,muted,0.21875,empirical_reference_mixture,descriptive_complete,0.9492804691270336
24,free,True,0.0,5.261165869429928,2.429986631061882,24,"[2.638712727844793, 3.181438241944075, 4.430884618086548]",3.3513770150363853,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,primary512,vivid,0.03125,empirical_reference_mixture,descriptive_complete,2.5392996400173136
48,free,True,0.20833333333333334,5.261165869429928,-0.6965008146529512,48,"[-0.4391273527268718, 2.429986631061882, 3.805352137369989]",1.607086960464212,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,primary512,equal_polarity_mixture,0.96875,empirical_reference_mixture,descriptive_complete,1.151266856972428
24,generic,True,0.5833333333333333,0.6064934190292528,-0.31005659869438273,24,"[-0.22158286745883957, 0.031051052322636153, 0.584350456680049]",0.08477703382601791,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,primary512,muted,0.375,empirical_reference_mixture,descriptive_complete,0.7421618351297168
24,generic,True,0.08333333333333333,4.60661243619623,1.6869923347961422,24,"[1.8483706337626635, 2.481415067359263, 4.007340129638913]",2.720307423206948,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,primary512,vivid,0.09375,empirical_reference_mixture,descriptive_complete,1.9082300481878762
48,generic,True,0.33333333333333337,4.60661243619623,-0.31005659869438273,48,"[-0.14956267217143993, 1.6869923347961422, 3.5305638719388956]",1.4025422285164832,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,primary512,equal_polarity_mixture,0.9375,empirical_reference_mixture,descriptive_complete,0.7411222045568016
24,monet,True,0.041666666666666664,0.09096902571649833,-1.0082911460925077,24,"[-0.9818134988478346, -0.6285587946062804, -0.3318005752257056]",-0.6425505358978265,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,primary512,muted,0.03125,empirical_reference_mixture,descriptive_complete,1.4546279109168982
24,monet,True,0.5833333333333333,2.5604107178470232,0.9991241666198464,24,"[1.1822658698324073, 1.6007481548215887, 2.3922362126585504]",1.7086121383278847,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,primary512,vivid,0.1875,empirical_reference_mixture,descriptive_complete,0.9719051289331736
48,monet,True,0.31250000000000006,2.5604107178470232,-1.0082911460925077,48,"[-0.8851588878487218, 0.9991241666198464, 2.1459395841976354]",0.5330308012150292,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,primary512,equal_polarity_mixture,0.90625,empirical_reference_mixture,descriptive_complete,0.6739167670623358
24,cezanne,True,0.20833333333333331,0.1909284610946827,-0.7443333573452824,24,"[-0.6799053081894243, -0.21493672902819005, 0.12713113213476845]",-0.23414153195205928,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,primary512,muted,0.21875,empirical_reference_mixture,descriptive_complete,1.0462189069711312
24,cezanne,True,0.125,3.9536860941465215,1.382748606240126,24,"[1.572935630763701, 2.2298220709704726, 3.606557623722383]",2.3836679305515984,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,primary512,vivid,0.09375,empirical_reference_mixture,descriptive_complete,1.5715905555325265
48,cezanne,True,0.16666666666666669,3.9536860941465215,-0.7443333573452824,48,"[-0.5185221929141297, 1.382748606240126, 2.80442502027542]",1.0747631992997697,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,primary512,equal_polarity_mixture,0.9375,empirical_reference_mixture,descriptive_complete,0.7158815336520827
24,free,True,0.41666666666666663,0.21574941516030924,-0.6965008146529512,24,"[-0.5197493301060635, -0.14963858042835576, 0.20305905611320632]",-0.13720309410796175,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,primary512,muted,0.2457912457912458,equal_broad_class,descriptive_complete,0.8393771890793844
24,free,True,0.0,5.261165869429928,2.429986631061882,24,"[2.638712727844793, 3.181438241944075, 4.430884618086548]",3.3513770150363853,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,primary512,vivid,0.030303030303030307,equal_broad_class,descriptive_complete,2.6492029200649627
48,free,True,0.20833333333333334,5.261165869429928,-0.6965008146529512,48,"[-0.4391273527268718, 2.429986631061882, 3.805352137369989]",1.607086960464212,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,primary512,equal_polarity_mixture,0.9696969696969697,equal_broad_class,descriptive_complete,1.1940952950232142
24,generic,True,0.5833333333333333,0.6064934190292528,-0.31005659869438273,24,"[-0.22158286745883957, 0.031051052322636153, 0.584350456680049]",0.08477703382601791,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,primary512,muted,0.430976430976431,equal_broad_class,descriptive_complete,0.6318082067809565
24,generic,True,0.0,4.60661243619623,1.6869923347961422,24,"[1.8483706337626635, 2.481415067359263, 4.007340129638913]",2.720307423206948,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,primary512,vivid,0.06734006734006735,equal_broad_class,descriptive_complete,2.0181333282355256
48,generic,True,0.2916666666666667,4.60661243619623,-0.31005659869438273,48,"[-0.14956267217143993, 1.6869923347961422, 3.5305638719388956]",1.4025422285164832,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,primary512,equal_polarity_mixture,0.9393939393939394,equal_broad_class,descriptive_complete,0.7871460318530841
24,monet,True,0.041666666666666664,0.09096902571649833,-1.0082911460925077,24,"[-0.9818134988478346, -0.6285587946062804, -0.3318005752257056]",-0.6425505358978265,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,primary512,muted,0.030303030303030307,equal_broad_class,descriptive_complete,1.344724630869249
24,monet,True,0.25,2.5604107178470232,0.9991241666198464,24,"[1.1822658698324073, 1.6007481548215887, 2.3922362126585504]",1.7086121383278847,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,primary512,vivid,0.1346801346801347,equal_broad_class,descriptive_complete,1.0795244585073571
48,monet,True,0.14583333333333334,2.5604107178470232,-1.0082911460925077,48,"[-0.8851588878487218, 0.9991241666198464, 2.1459395841976354]",0.5330308012150292,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,primary512,equal_polarity_mixture,0.9326599326599329,equal_broad_class,descriptive_complete,0.7022763568965108
24,cezanne,True,0.20833333333333331,0.1909284610946827,-0.7443333573452824,24,"[-0.6799053081894243, -0.21493672902819005, 0.12713113213476845]",-0.23414153195205928,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,primary512,muted,0.2575757575757576,equal_broad_class,descriptive_complete,0.9363156269234819
24,cezanne,True,0.041666666666666664,3.9536860941465215,1.382748606240126,24,"[1.572935630763701, 2.2298220709704726, 3.606557623722383]",2.3836679305515984,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,primary512,vivid,0.06734006734006735,equal_broad_class,descriptive_complete,1.6814938355801756
48,cezanne,True,0.125,3.9536860941465215,-0.7443333573452824,48,"[-0.5185221929141297, 1.382748606240126, 2.80442502027542]",1.0747631992997697,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,primary512,equal_polarity_mixture,0.9393939393939394,equal_broad_class,descriptive_complete,0.7587099717028687
24,free,True,0.9166666666666666,0.2141977323396292,-0.6974605868848803,24,"[-0.5182851173189759, -0.14672402684163355, 0.20552962133389888]",-0.13385022322694884,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,resolution256,muted,0.5,empirical_reference_mixture,descriptive_complete,0.5338442728045607
24,free,True,0.0,5.234699211156582,2.4180015426751447,24,"[2.641590098657831, 3.1819047722829414, 4.4338675071001665]",3.349870692940795,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,resolution256,vivid,0.05263157894736843,empirical_reference_mixture,descriptive_complete,2.982637558658067
48,free,True,0.45833333333333337,5.234699211156582,-0.6974605868848803,48,"[-0.43305488447995505, 2.4180015426751447, 3.782717287246512]",1.6080102348569232,"equal broad classes and, for mixture, equal polarity within class",48,claude_monet,resolution256,equal_polarity_mixture,0.8421052631578948,empirical_reference_mixture,descriptive_complete,1.240777100574197
24,generic,True,1.0,0.6040573488137757,-0.3000881486631618,24,"[-0.22674660314217487, 0.04341817333386306, 0.5815800745048516]",0.08754755225179706,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,resolution256,muted,0.44736842105263164,empirical_reference_mixture,descriptive_complete,0.4966223959866481
24,generic,True,0.0,4.619674258293899,1.679781337827988,24,"[1.8589111553823945, 2.482110309955123, 4.030434421768987]",2.7269638431359238,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,resolution256,vivid,0.05263157894736843,empirical_reference_mixture,descriptive_complete,2.3597307088531956
48,generic,True,0.5000000000000001,4.619674258293899,-0.3000881486631618,48,"[-0.1463131287331146, 1.679781337827988, 3.5461680150434347]",1.4072556976938606,"equal broad classes and, for mixture, equal polarity within class",48,claude_monet,resolution256,equal_polarity_mixture,0.6052631578947368,empirical_reference_mixture,descriptive_complete,1.040022563411134
24,monet,True,0.29166666666666663,0.09633158979044898,-1.0210298254898462,24,"[-0.9938985121951868, -0.6260303658583306, -0.3262958149994603]",-0.6439182905990981,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,resolution256,muted,0.21052631578947373,empirical_reference_mixture,descriptive_complete,1.0122219946163653
24,monet,True,0.5,2.5422856791944954,1.005170196108788,24,"[1.1606503414911833, 1.5755787387589106, 2.3894232018694543]",1.694773184002654,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,resolution256,vivid,0.10526315789473686,empirical_reference_mixture,descriptive_complete,1.4601719671413242
48,monet,True,0.39583333333333337,2.5422856791944954,-1.0210298254898462,48,"[-0.8917790358128997, 1.005170196108788, 2.129753810017023]",0.5254274467017781,"equal broad classes and, for mixture, equal polarity within class",48,claude_monet,resolution256,equal_polarity_mixture,0.8947368421052632,empirical_reference_mixture,descriptive_complete,0.614620188992794
24,cezanne,True,0.8333333333333333,0.1973142848800483,-0.7422990343988823,24,"[-0.6782510812174329, -0.2197129928869747, 0.13000457307026136]",-0.23327378891839265,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,resolution256,muted,0.5526315789473685,empirical_reference_mixture,descriptive_complete,0.6265503273136324
24,cezanne,True,0.125,3.9341180117901984,1.3625524698017326,24,"[1.5548517544796872, 2.2130102161608343, 3.5875488742316506]",2.364478154913727,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,resolution256,vivid,0.05263157894736843,empirical_reference_mixture,descriptive_complete,1.9972450206309986
48,cezanne,True,0.4791666666666667,3.9341180117901984,-0.7422990343988823,48,"[-0.5184850881471359, 1.3625524698017326, 2.7858706538519464]",1.0656021829976674,"equal broad classes and, for mixture, equal polarity within class",48,claude_monet,resolution256,equal_polarity_mixture,0.8421052631578948,empirical_reference_mixture,descriptive_complete,0.7118580072554818
24,free,True,0.9166666666666666,0.2141977323396292,-0.6974605868848803,24,"[-0.5182851173189759, -0.14672402684163355, 0.20552962133389888]",-0.13385022322694884,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,resolution256,muted,0.4658119658119659,equal_broad_class,descriptive_complete,0.49880532429098706
24,free,True,0.0,5.234699211156582,2.4180015426751447,24,"[2.641590098657831, 3.1819047722829414, 4.4338675071001665]",3.349870692940795,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,resolution256,vivid,0.04151404151404152,equal_broad_class,descriptive_complete,3.0190304269787154
48,free,True,0.45833333333333337,5.234699211156582,-0.6974605868848803,48,"[-0.43305488447995505, 2.4180015426751447, 3.782717287246512]",1.6080102348569232,"equal broad classes and, for mixture, equal polarity within class",48,claude_monet,resolution256,equal_polarity_mixture,0.8373015873015874,equal_broad_class,descriptive_complete,1.2787752165500121
24,generic,True,1.0,0.6040573488137757,-0.3000881486631618,24,"[-0.22674660314217487, 0.04341817333386306, 0.5815800745048516]",0.08754755225179706,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,resolution256,muted,0.3763736263736264,equal_broad_class,descriptive_complete,0.4879510441008573
24,generic,True,0.0,4.619674258293899,1.679781337827988,24,"[1.8589111553823945, 2.482110309955123, 4.030434421768987]",2.7269638431359238,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,resolution256,vivid,0.04151404151404152,equal_broad_class,descriptive_complete,2.396123577173844
48,generic,True,0.5000000000000001,4.619674258293899,-0.3000881486631618,48,"[-0.1463131287331146, 1.679781337827988, 3.5461680150434347]",1.4072556976938606,"equal broad classes and, for mixture, equal polarity within class",48,claude_monet,resolution256,equal_polarity_mixture,0.6074481074481075,equal_broad_class,descriptive_complete,1.0764154317317827
24,monet,True,0.29166666666666663,0.09633158979044898,-1.0210298254898462,24,"[-0.9938985121951868, -0.6260303658583306, -0.3262958149994603]",-0.6439182905990981,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,resolution256,muted,0.2716727716727717,equal_broad_class,descriptive_complete,0.975404297035979
24,monet,True,0.3333333333333333,2.5422856791944954,1.005170196108788,24,"[1.1606503414911833, 1.5755787387589106, 2.3894232018694543]",1.694773184002654,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,resolution256,vivid,0.09279609279609281,equal_broad_class,descriptive_complete,1.4657944065986643
48,monet,True,0.31250000000000006,2.5422856791944954,-1.0210298254898462,48,"[-0.8917790358128997, 1.005170196108788, 2.129753810017023]",0.5254274467017781,"equal broad classes and, for mixture, equal polarity within class",48,claude_monet,resolution256,equal_polarity_mixture,0.926739926739927,equal_broad_class,descriptive_complete,0.5984468554914159
24,cezanne,True,0.8333333333333333,0.1973142848800483,-0.7422990343988823,24,"[-0.6782510812174329, -0.2197129928869747, 0.13000457307026136]",-0.23327378891839265,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,resolution256,muted,0.565018315018315,equal_broad_class,descriptive_complete,0.58319149100887
24,cezanne,True,0.041666666666666664,3.9341180117901984,1.3625524698017326,24,"[1.5548517544796872, 2.2130102161608343, 3.5875488742316506]",2.364478154913727,"equal broad classes and, for mixture, equal polarity within class",24,claude_monet,resolution256,vivid,0.04151404151404152,equal_broad_class,descriptive_complete,2.033637888951647
48,cezanne,True,0.43750000000000006,3.9341180117901984,-0.7422990343988823,48,"[-0.5184850881471359, 1.3625524698017326, 2.7858706538519464]",1.0656021829976674,"equal broad classes and, for mixture, equal polarity within class",48,claude_monet,resolution256,equal_polarity_mixture,0.8275335775335777,equal_broad_class,descriptive_complete,0.7502231267168942
24,free,True,0.41666666666666663,0.2141977323396292,-0.6974605868848803,24,"[-0.5182851173189759, -0.14672402684163355, 0.20552962133389888]",-0.13385022322694884,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,resolution256,muted,0.21875,empirical_reference_mixture,descriptive_complete,0.9426757419811207
24,free,True,0.0,5.234699211156582,2.4180015426751447,24,"[2.641590098657831, 3.1819047722829414, 4.4338675071001665]",3.349870692940795,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,resolution256,vivid,0.03125,empirical_reference_mixture,descriptive_complete,2.541045174186623
48,free,True,0.20833333333333334,5.234699211156582,-0.6974605868848803,48,"[-0.43305488447995505, 2.4180015426751447, 3.782717287246512]",1.6080102348569232,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,resolution256,equal_polarity_mixture,0.96875,empirical_reference_mixture,descriptive_complete,1.1490742166247938
24,generic,True,0.5833333333333333,0.6040573488137757,-0.3000881486631618,24,"[-0.22674660314217487, 0.04341817333386306, 0.5815800745048516]",0.08754755225179706,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,resolution256,muted,0.40625,empirical_reference_mixture,descriptive_complete,0.7367247306534994
24,generic,True,0.08333333333333333,4.619674258293899,1.679781337827988,24,"[1.8589111553823945, 2.482110309955123, 4.030434421768987]",2.7269638431359238,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,resolution256,vivid,0.09375,empirical_reference_mixture,descriptive_complete,1.9181383243817518
48,generic,True,0.33333333333333337,4.619674258293899,-0.3000881486631618,48,"[-0.1463131287331146, 1.679781337827988, 3.5461680150434347]",1.4072556976938606,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,resolution256,equal_polarity_mixture,0.9375,empirical_reference_mixture,descriptive_complete,0.7437820523382709
24,monet,True,0.041666666666666664,0.09633158979044898,-1.0210298254898462,24,"[-0.9938985121951868, -0.6260303658583306, -0.3262958149994603]",-0.6439182905990981,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,resolution256,muted,0.03125,empirical_reference_mixture,descriptive_complete,1.45274380935327
24,monet,True,0.5833333333333333,2.5422856791944954,1.005170196108788,24,"[1.1606503414911833, 1.5755787387589106, 2.3894232018694543]",1.694773184002654,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,resolution256,vivid,0.21875,empirical_reference_mixture,descriptive_complete,0.9619708482104551
48,monet,True,0.31250000000000006,2.5422856791944954,-1.0210298254898462,48,"[-0.8917790358128997, 1.005170196108788, 2.129753810017023]",0.5254274467017781,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,resolution256,equal_polarity_mixture,0.90625,empirical_reference_mixture,descriptive_complete,0.6692898793521379
24,cezanne,True,0.20833333333333331,0.1973142848800483,-0.7422990343988823,24,"[-0.6782510812174329, -0.2197129928869747, 0.13000457307026136]",-0.23327378891839265,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,resolution256,muted,0.21875,empirical_reference_mixture,descriptive_complete,1.0420993076725646
24,cezanne,True,0.16666666666666666,3.9341180117901984,1.3625524698017326,24,"[1.5548517544796872, 2.2130102161608343, 3.5875488742316506]",2.364478154913727,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,resolution256,vivid,0.09375,empirical_reference_mixture,descriptive_complete,1.5556526361595546
48,cezanne,True,0.18750000000000003,3.9341180117901984,-0.7422990343988823,48,"[-0.5184850881471359, 1.3625524698017326, 2.7858706538519464]",1.0656021829976674,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,resolution256,equal_polarity_mixture,0.9375,empirical_reference_mixture,descriptive_complete,0.7060897304569811
24,free,True,0.41666666666666663,0.2141977323396292,-0.6974605868848803,24,"[-0.5182851173189759, -0.14672402684163355, 0.20552962133389888]",-0.13385022322694884,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,resolution256,muted,0.2457912457912458,equal_broad_class,descriptive_complete,0.8360183961623995
24,free,True,0.0,5.234699211156582,2.4180015426751447,24,"[2.641590098657831, 3.1819047722829414, 4.4338675071001665]",3.349870692940795,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,resolution256,vivid,0.030303030303030307,equal_broad_class,descriptive_complete,2.6477025200053443
48,free,True,0.20833333333333334,5.234699211156582,-0.6974605868848803,48,"[-0.43305488447995505, 2.4180015426751447, 3.782717287246512]",1.6080102348569232,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,resolution256,equal_polarity_mixture,0.9696969696969697,equal_broad_class,descriptive_complete,1.1874899774344563
24,generic,True,0.5833333333333333,0.6040573488137757,-0.3000881486631618,24,"[-0.22674660314217487, 0.04341817333386306, 0.5815800745048516]",0.08754755225179706,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,resolution256,muted,0.4494949494949495,equal_broad_class,descriptive_complete,0.6295993010726229
24,generic,True,0.0,4.619674258293899,1.679781337827988,24,"[1.8589111553823945, 2.482110309955123, 4.030434421768987]",2.7269638431359238,"equal broad classes and, for mixture, equal polarity within class",24,paul_cezanne,resolution256,vivid,0.06734006734006735,equal_broad_class,descriptive_complete,2.024795670200473
48,generic,True,0.2916666666666667,4.619674258293899,-0.3000881486631618,48,"[-0.1463131287331146, 1.679781337827988, 3.5461680150434347]",1.4072556976938606,"equal broad classes and, for mixture, equal polarity within class",48,paul_cezanne,resolution256,equal_polarity_mixture,0.9393939393939394,equal_broad_class,descriptive_complete,0.7863785491640014
