painter_id,family,draw,group_size,energy_distance,sample_variance_ratio,squared_iqr_sum_ratio
claude_monet,color,7,64,0.08933481089833162,1.082854363576771,1.06938538050121
claude_monet,spatial,7,64,0.09971863687514215,1.0539361663706617,0.9784809825033391
claude_monet,texture,7,64,0.12061952797662867,0.8285854834462958,0.9406281409720926
claude_monet,all31,8,64,0.18969988835892337,1.070895516132372,1.037968216982788
claude_monet,color,8,64,0.12895720022382395,0.8705164316776391,0.722219422876062
claude_monet,spatial,8,64,0.08116243869644357,1.0622520655798458,1.050731332843137
claude_monet,texture,8,64,0.12020723870337058,1.219073556793907,1.382262580992049
claude_monet,all31,9,64,0.1251725848010672,1.1262486013323907,1.0049354510808588
claude_monet,color,9,64,0.08155966690222538,0.833400231642719,0.9177671709988401
claude_monet,spatial,9,64,0.0734289639485941,1.4145884266731574,1.1308449097219704
claude_monet,texture,9,64,0.06171751535503267,1.1717919290067047,1.0010513701719326
claude_monet,all31,10,64,0.1603782977881254,0.9464507708541909,0.9239104763255642
claude_monet,color,10,64,0.10199371811759228,0.9414205368275881,0.7986091148532666
claude_monet,spatial,10,64,0.06923765287371397,1.129311644397829,0.9372791558319029
claude_monet,texture,10,64,0.09320610479122138,0.8374621318606381,1.0311982910151336
claude_monet,all31,11,64,0.2069789476069399,0.9516088026357012,1.0176738998347103
claude_monet,color,11,64,0.12848162761214565,1.1219179600556324,1.1958372623079156
claude_monet,spatial,11,64,0.09184205779216414,0.9238717035051952,0.9151803451248509
claude_monet,texture,11,64,0.15450140590730665,0.8826159817881876,0.9458038195612052
claude_monet,all31,12,64,0.2989944711708814,0.9009385920476887,0.9607597776150045
claude_monet,color,12,64,0.1227228945564347,0.9288981105999333,0.923450928220742
claude_monet,spatial,12,64,0.18478729817783401,0.7156018236692278,0.7992509059194896
claude_monet,texture,12,64,0.17887891879841922,1.068940854315391,1.1172507484700018
claude_monet,all31,13,64,0.22233733553812218,1.0172007453857799,1.4554860423146652
claude_monet,color,13,64,0.12430752780513776,1.1686355074305133,1.4781621784291432
claude_monet,spatial,13,64,0.10428820138842898,1.0472277598703568,1.2710875493286249
claude_monet,texture,13,64,0.16120130824152668,0.9198925959089538,1.568275674718133
claude_monet,all31,14,64,0.21919757372334558,1.0793294738517432,0.9980854982228763
claude_monet,color,14,64,0.1368575425974088,0.9782196809152384,1.0666575187091847
claude_monet,spatial,14,64,0.14166526870179164,1.2081454733729393,1.273327049848936
claude_monet,texture,14,64,0.09956801415799177,1.0668066300543113,0.7980593923544445
claude_monet,all31,15,64,0.3648657084848548,0.6715564614597508,0.8901890800956475
claude_monet,color,15,64,0.20975986125765456,0.9957337871846818,0.9164091282940282
claude_monet,spatial,15,64,0.12708307500972538,0.5482047285840411,0.9847860165709368
claude_monet,texture,15,64,0.24591458811709588,0.5875454666738316,0.8169698284338283
claude_monet,all31,16,64,0.15803991371693282,0.9405872935325035,1.049272078534599
claude_monet,color,16,64,0.09757992213385291,0.9611487230847838,1.209958230708583
claude_monet,spatial,16,64,0.08197863037913145,0.7797945774358714,1.0509253454016905
claude_monet,texture,16,64,0.08596281986058552,1.0676256716719075,0.9299644151567638
claude_monet,all31,17,64,0.22860459662431243,1.0880330336566526,1.029470338070014
claude_monet,color,17,64,0.1299320974879623,1.0639719502575806,1.0039559165363603
claude_monet,spatial,17,64,0.15144220630163385,1.3121490297324034,1.1056760180664982
claude_monet,texture,17,64,0.10391901875932597,0.9783369939183422,1.006300496092779
claude_monet,all31,18,64,0.3061078031499127,0.964105342309517,1.1202584435656857
claude_monet,color,18,64,0.14162104944787934,0.7802156226485717,1.055459429969425
claude_monet,spatial,18,64,0.12229705661092671,1.2647001185986737,1.1820404818000456
claude_monet,texture,18,64,0.24961781575449749,0.9250693390047375,1.131630714093559
claude_monet,all31,19,64,0.16828588467935734,1.257338817171079,1.0480254399531233
claude_monet,color,19,64,0.08306368853018142,1.1447233902851695,0.9600521764838058
claude_monet,spatial,19,64,0.07903487621924743,1.0007252437523073,0.9375263095295879
claude_monet,texture,19,64,0.11176856915056721,1.625964724027151,1.22460131840246
claude_monet,all31,20,64,0.3033250703217325,0.8588417721906875,1.0114509085244585
claude_monet,color,20,64,0.15738300995986254,0.8463669410000756,0.9587669820943514
claude_monet,spatial,20,64,0.22617733200332957,1.037722162285628,0.9209977007173986
claude_monet,texture,20,64,0.12636909995624546,0.7729482468822583,1.1328775715397423
claude_monet,all31,21,64,0.3816753550645231,1.2896771398576286,1.358683591259701
claude_monet,color,21,64,0.25862905899664,1.184159746795025,1.4305841431288246
claude_monet,spatial,21,64,0.10997850020236655,1.0080890292987985,1.3609120597745439
claude_monet,texture,21,64,0.27634374214830615,1.678972049439798,1.296256267323992
claude_monet,all31,22,64,0.21508714207220248,0.8343143866651286,0.9308055136100167
claude_monet,color,22,64,0.06234737694574344,0.8594250917521092,0.9912551924392338
claude_monet,spatial,22,64,0.14607419422152823,0.7552492827909492,0.7862283364563633
claude_monet,texture,22,64,0.13252894941950277,0.8724228240547333,0.9959630139553364
claude_monet,all31,23,64,0.15223474770063294,1.2182655752491258,1.036224076288123
claude_monet,color,23,64,0.08286544271947349,1.1737337121452835,1.1692484185401542
claude_monet,spatial,23,64,0.07901391840216698,1.0192666534965205,1.029427905460208
claude_monet,texture,23,64,0.09187414621037071,1.3961011084058463,0.9284813838025527
claude_monet,all31,24,64,0.1869847714908559,1.0770831910705239,0.8664904527196142
claude_monet,color,24,64,0.0744372944095475,0.9751344332781688,1.0171184713930066
claude_monet,spatial,24,64,0.14382790617551056,0.942747013353402,0.4872243700399014
claude_monet,texture,24,64,0.10428561584878437,1.2841779474904338,1.0548943816232317
claude_monet,all31,25,64,0.2960158530620589,0.8962591864389091,1.1542906709658136
claude_monet,color,25,64,0.16083874744345295,0.8460889659248049,1.0648444554681522
claude_monet,spatial,25,64,0.15666296771753307,1.0388296428566726,1.3250796283729334
claude_monet,texture,25,64,0.1876903532182408,0.8383785147272278,1.1438354029840438
claude_monet,all31,26,64,0.168642184323204,1.1156080163384632,1.0547293620042317
claude_monet,color,26,64,0.08368858661352352,1.1187000148551909,0.911758023538547
claude_monet,spatial,26,64,0.09051112947928353,0.9103433264798839,1.0905389871424191
claude_monet,texture,26,64,0.09961004405776563,1.324875115268435,1.1668419211341494
claude_monet,all31,27,64,0.20383980529380263,0.6902423824492655,0.7790124383441811
claude_monet,color,27,64,0.11489768294824199,0.8522842958265184,0.8472481389166046
claude_monet,spatial,27,64,0.07576546539583662,0.7848880571097252,0.8300922888696742
claude_monet,texture,27,64,0.1257158655071926,0.5497782261846974,0.6860802880376942
claude_monet,all31,28,64,0.16599861334643062,1.1223730219079635,0.9179462178551827
claude_monet,color,28,64,0.09252871658121187,0.9657568478469628,0.9217382107043463
claude_monet,spatial,28,64,0.10083644928534818,1.0738526922663643,0.8947098760485386
claude_monet,texture,28,64,0.08240831569373164,1.2796784611669627,0.9273358468287327
claude_monet,all31,29,64,0.22415614896339875,0.8854655796753422,0.9452403054937586
claude_monet,color,29,64,0.12709229271738298,1.1140650180195806,1.1519480434841634
claude_monet,spatial,29,64,0.127868090369744,0.6538540647794367,0.610791921279216
claude_monet,texture,29,64,0.09835595709019795,0.9586197946656807,1.1217603605845912
claude_monet,all31,30,64,0.1972726784536576,0.9234230157357557,1.0741684661240307
claude_monet,color,30,64,0.0903436331891454,0.9699388861740902,0.9630411832068128
claude_monet,spatial,30,64,0.09153220708464183,0.9068638638391334,1.2023662242572
claude_monet,texture,30,64,0.14804041236219057,0.9061551342354783,1.0911029035545021
claude_monet,all31,31,64,0.20038832925840122,0.936713029537048,0.9585506980367148
claude_monet,color,31,64,0.1160698196548573,0.9351126171219336,0.876080341811708
claude_monet,spatial,31,64,0.10302318817133571,0.9992585021982359,1.144265372818578
claude_monet,texture,31,64,0.10960973073230029,0.8947232455300328,0.9071643949105411
claude_monet,all31,32,64,0.2142226060629131,1.062123099242406,0.8443420304680093
claude_monet,color,32,64,0.10769057830635687,0.8355470879730307,0.889685431642871
claude_monet,spatial,32,64,0.1312362162982641,1.4922107621091525,1.0664503715271716
claude_monet,texture,32,64,0.13011443256527278,0.9473854389216788,0.6761884030724554
claude_monet,all31,33,64,0.1981044205367617,0.8768568116899801,0.9990021072717702
claude_monet,color,33,64,0.09041350019964778,1.1686959466487106,1.1895824517497362
claude_monet,spatial,33,64,0.13097143899687858,0.5659874638825284,1.000409007595733
claude_monet,texture,33,64,0.13015983400584918,0.9919238425998769,0.8647217555265166
claude_monet,all31,34,64,0.2296443456790236,0.8636801193233518,0.9805772479147569
claude_monet,color,34,64,0.09505778884198035,1.0559917308787357,0.9870463443732983
claude_monet,spatial,34,64,0.16937442852958684,0.7563037811744122,1.1111932221064682
claude_monet,texture,34,64,0.10039411393426878,0.8308947233320986,0.9007713137705501
claude_monet,all31,35,64,0.38177226391829855,0.958591439951623,1.1228503139261292
claude_monet,color,35,64,0.15511728988068496,1.237745236254452,1.0502147972593132
claude_monet,spatial,35,64,0.1813217361700219,0.695233291902683,0.9944964572990165
claude_monet,texture,35,64,0.323272869084299,1.0136152290096758,1.303980339365502
claude_monet,all31,36,64,0.2187949581656703,1.3023981371381699,1.2154703016157347
claude_monet,color,36,64,0.08513193040055711,0.9479933815580673,1.0275970335041686
claude_monet,spatial,36,64,0.11096395493133526,1.0908202025457372,0.898310530467444
claude_monet,texture,36,64,0.1751202923260431,1.8776864325054385,1.738808544789904
claude_monet,all31,37,64,0.18238734642253718,0.9795475572326212,1.1732281786550858
claude_monet,color,37,64,0.09630966904484772,1.2738775174872536,1.414490135509873
claude_monet,spatial,37,64,0.11752337473074359,0.8908836350661964,0.9431700255994682
claude_monet,texture,37,64,0.09805379753305221,0.8880913383842226,1.152238441705139
claude_monet,all31,38,64,0.20033376240937084,0.809204173683801,1.2728682319411937
claude_monet,color,38,64,0.061282123630309826,0.9549213732186123,1.2826519714603464
claude_monet,spatial,38,64,0.1382982260640122,0.8715452287272308,1.875534605365541
claude_monet,texture,38,64,0.144385002561223,0.6821924701926319,1.0174511750831816
claude_monet,all31,39,64,0.1390306990734036,1.154909957316388,1.1347793486549096
claude_monet,color,39,64,0.06135290561601714,1.0354526342163866,1.0169245985180317
claude_monet,spatial,39,64,0.0954120118461983,1.0472611840533383,1.0669342079813988
claude_monet,texture,39,64,0.08441017180917498,1.3403291036901934,1.3124925862457217
claude_monet,all31,40,64,0.3654657865191755,1.1777114570416238,1.120809940745471
claude_monet,color,40,64,0.10994193731680735,1.0976905102486247,1.0121887797013616
claude_monet,spatial,40,64,0.2877222030495652,1.6553177999791437,1.4051337923376164
claude_monet,texture,40,64,0.15835433592843273,0.9513497287331474,1.0657319166846306
claude_monet,all31,41,64,0.3061058062207236,0.9558416489991288,0.9831718101975493
claude_monet,color,41,64,0.15712481622780494,1.0498112832507553,0.9529161559700992
claude_monet,spatial,41,64,0.16738442841694345,0.9572890665643319,1.0189541911962934
claude_monet,texture,41,64,0.2025110427170005,0.8963712378498528,0.9820566413867192
claude_monet,all31,42,64,0.2003438507623354,0.9265529578147438,1.138068147867649
claude_monet,color,42,64,0.09152164525646667,0.9089501858497412,1.3516986182516753
claude_monet,spatial,42,64,0.09507836640863054,1.1415545408666599,1.2862018131080095
claude_monet,texture,42,64,0.13080388694183886,0.7821156318593866,0.8770094035127323
claude_monet,all31,43,64,0.17719021189575113,0.8996999548083581,0.9557336437985178
claude_monet,color,43,64,0.0891069988860802,0.8985120300668968,0.769776236632667
claude_monet,spatial,43,64,0.13397043516329266,1.2404675934673648,1.1424216718517315
claude_monet,texture,43,64,0.0916798051893366,0.731184389584076,1.0307616294613355
claude_monet,all31,44,64,0.21194557366821165,1.0264374553891855,1.14104640385834
claude_monet,color,44,64,0.13658951184329648,1.0972982302713685,1.2774212588078395
claude_monet,spatial,44,64,0.12628585335016052,1.1801188295530718,1.0643510479705298
claude_monet,texture,44,64,0.09540802433367279,0.8945232065913872,1.080310375179754
claude_monet,all31,45,64,0.23400826821347565,1.1243883190233173,1.103158440150054
claude_monet,color,45,64,0.11315771568904287,1.132653179545519,0.9903601510434827
claude_monet,spatial,45,64,0.20694609910351058,1.069658740957576,1.5984935307971806
claude_monet,texture,45,64,0.0711064935259893,1.1576647679186922,0.9179446466136069
claude_monet,all31,46,64,0.1563112999062124,0.9888205971115684,0.9924493461982193
claude_monet,color,46,64,0.08752500218154413,1.0312386141675123,1.125937450731089
claude_monet,spatial,46,64,0.08657826989035255,0.860599725463745,1.0899173434117488
claude_monet,texture,46,64,0.09329161379022377,1.061045988071879,0.8361073290162157
claude_monet,all31,47,64,0.1873408457212733,0.9711335214221968,0.9731591140278816
claude_monet,color,47,64,0.0685842927715905,1.102464300404146,1.0642577935327031
claude_monet,spatial,47,64,0.1174023130141264,0.8707844706092692,1.105377223958836
claude_monet,texture,47,64,0.1306807354296926,0.9652740596448173,0.8192022833318329
claude_monet,all31,48,64,0.17474596912239804,1.0952048622157766,1.3273777075273745
claude_monet,color,48,64,0.13863532114377763,1.0943863171350932,1.3437196453062887
claude_monet,spatial,48,64,0.06503346919820663,1.064392319395848,1.4364067618839989
claude_monet,texture,48,64,0.09980039862411116,1.1196985252386298,1.2321792731277705
claude_monet,all31,49,64,0.18400250079163882,1.2608084247828735,1.3794237290266194
claude_monet,color,49,64,0.0966297374372731,1.1377720987156477,1.2873075741990179
claude_monet,spatial,49,64,0.07285122501799002,1.0191698828582958,1.2192462223060492
claude_monet,texture,49,64,0.13745957367987938,1.5015367649835736,1.5879606677083082
claude_monet,all31,50,64,0.19136218322315734,1.3425413892069005,1.059163441851658
claude_monet,color,50,64,0.08838318793589472,1.0690379632313518,0.9179845940469369
claude_monet,spatial,50,64,0.11201549413627632,1.1059375920932677,0.8964667824569144
claude_monet,texture,50,64,0.12778763929299242,1.8491844331722709,1.357515753565136
claude_monet,all31,51,64,0.33860498064680655,1.1996097039305018,1.3527183814106798
claude_monet,color,51,64,0.13688381593592602,0.9963733903271694,0.8163022630429668
claude_monet,spatial,51,64,0.20549262467511964,1.0286540962093296,1.8902590152365355
claude_monet,texture,51,64,0.21991452419818636,1.4971822942918662,1.7261556790260604
claude_monet,all31,52,64,0.26014394669666085,1.244889477047816,0.9367613363278662
claude_monet,color,52,64,0.1647032575872247,0.9149920191558392,0.9632856148644007
claude_monet,spatial,52,64,0.12651272514220047,1.0617551026100525,0.9845411444457948
claude_monet,texture,52,64,0.12485316501203414,1.680010460173502,0.886629237945643
claude_monet,all31,53,64,0.23202714349253117,1.1284156563512233,1.062234213991771
claude_monet,color,53,64,0.08170105305547049,0.8022607359407663,0.8247611602396048
claude_monet,spatial,53,64,0.17841081338219533,1.4080764777058745,1.4317277634468946
claude_monet,texture,53,64,0.12419477597870143,1.1762573473000155,1.081405144368378
claude_monet,all31,54,64,0.23442580911282107,1.0629773510773133,0.8836408350922874
claude_monet,color,54,64,0.15074026055604195,1.0524526191766999,0.9016733051375267
claude_monet,spatial,54,64,0.10685607477042591,0.9073060074223296,0.888347461603879
claude_monet,texture,54,64,0.13949215723913921,1.2021069500028434,0.8633415736316964
claude_monet,all31,55,64,0.4115545408006547,1.2608577333494224,1.1330347963010712
claude_monet,color,55,64,0.17793597556193808,1.0328172373636761,1.1467639924006892
claude_monet,spatial,55,64,0.2443636270039944,1.7497017075103747,1.0126415815599903
claude_monet,texture,55,64,0.23746511069586873,1.1302085751805238,1.2131265949797982
claude_monet,all31,56,64,0.17422149808242882,0.8219469299224337,0.713575426005713
claude_monet,color,56,64,0.10107337211195278,0.7536630640531888,0.7682256808723467
claude_monet,spatial,56,64,0.10139696642269369,0.8863588750700168,0.6526695927868151
claude_monet,texture,56,64,0.08546064715816915,0.8287516608699791,0.7059623214571562
claude_monet,all31,57,64,0.20897463869077804,0.9827390572746328,1.0016987898182828
claude_monet,color,57,64,0.08834901639483839,1.0346065277620304,1.1750786182849255
claude_monet,spatial,57,64,0.13408827604907225,0.9433686636562768,1.1128845994602365
claude_monet,texture,57,64,0.10974345771187721,0.9732325534443922,0.8011989330948852
claude_monet,all31,58,64,0.18773272168699862,1.046967372801767,1.0246620643317648
claude_monet,color,58,64,0.15855601297351996,1.1864626622362948,1.0363075622371625
claude_monet,spatial,58,64,0.09326191872594158,1.0798681004803392,1.2103447093034725
claude_monet,texture,58,64,0.07892630612677465,0.9403649408186542,0.9058912267042158
claude_monet,all31,59,64,0.19728108015547274,1.1069286750096201,0.9510892131611196
claude_monet,color,59,64,0.09276721599881688,0.9768785104001299,0.9069831985140876
claude_monet,spatial,59,64,0.14238451784522166,1.1834235453160649,1.1262957090823724
claude_monet,texture,59,64,0.0921408845059366,1.1378905098158099,0.8929000576653409
claude_monet,all31,60,64,0.18177131007100478,1.1997778039366145,1.083451470285824
claude_monet,color,60,64,0.06636125692287109,1.0568663137028773,1.0175282293076036
claude_monet,spatial,60,64,0.138887046912318,0.8089118212081438,1.0613881049109375
claude_monet,texture,60,64,0.09745136705566271,1.7167529531437777,1.1531776596280021
claude_monet,all31,61,64,0.23249352533768874,0.9806734299186368,0.9718925732070509
claude_monet,color,61,64,0.11810639213451868,0.933244814869671,0.8867589714542565
claude_monet,spatial,61,64,0.06766483168480297,0.8992050510695165,0.9175450366738543
claude_monet,texture,61,64,0.22722151141746938,1.0851644345018134,1.1090678487679184
claude_monet,all31,62,64,0.272517408918052,1.2338799714461068,1.1983590027740394
claude_monet,color,62,64,0.08088365779810225,1.164367643302405,1.109429959076301
claude_monet,spatial,62,64,0.1389564567911017,0.759511884608043,0.7735664845946678
claude_monet,texture,62,64,0.23383188693087487,1.7359062355902388,1.7111294893745879
claude_monet,all31,63,64,0.17479482833521942,0.7861925279231107,0.906200434217977
claude_monet,color,63,64,0.08275360175993063,1.0685846818823859,0.9510540285561234
claude_monet,spatial,63,64,0.08931208467120744,0.7397818846341627,0.8550895945474802
claude_monet,texture,63,64,0.1085375293182822,0.6640867626691401,0.9128849499281293
claude_monet,all31,64,64,0.3786814910539684,0.8785498264374092,0.88326493201479
claude_monet,color,64,64,0.25644672244508726,0.9988807656640739,0.9376926321651531
claude_monet,spatial,64,64,0.16310262803145692,0.9065942437298012,0.8054703329265528
claude_monet,texture,64,64,0.22095120018061776,0.7759561730463204,0.8928886809105432
claude_monet,all31,65,64,0.22522709839832,0.8351476842635767,0.9053732936066649
claude_monet,color,65,64,0.09152313448604055,1.0304363086088106,0.9630077821414892
claude_monet,spatial,65,64,0.08907068567522147,0.9062531560784437,0.9575351936732674
claude_monet,texture,65,64,0.1719764143035567,0.6803361444153005,0.8328647310474011
claude_monet,all31,66,64,0.23631840839813734,0.9206675927412036,0.918149589741611
claude_monet,color,66,64,0.09187751132193656,0.9846433768514984,0.8329055940498445
claude_monet,spatial,66,64,0.17552891627450373,1.198968073153749,1.2425493130225225
claude_monet,texture,66,64,0.11896136637858445,0.7041747324117441,0.8017080122177772
claude_monet,all31,67,64,0.16174861133407692,1.0977996339909857,1.0079954130289572
claude_monet,color,67,64,0.09590242785542635,1.1087057018613875,0.8729272912705317
claude_monet,spatial,67,64,0.06702722507212,1.23598054981988,1.1442212684574078
claude_monet,texture,67,64,0.0975433836989188,1.029726317707205,1.0585819461631774
claude_monet,all31,68,64,0.18351370540726641,0.7441353233067142,1.0543547390904848
claude_monet,color,68,64,0.07129114946929516,0.9736432139572686,0.8798641071567906
claude_monet,spatial,68,64,0.12309996003890866,0.6746300786749161,0.8560410677770152
claude_monet,texture,68,64,0.10640032465818106,0.6806422871862201,1.3945319241736573
claude_monet,all31,69,64,0.18373201361515257,1.0115296216670457,0.9782230107358159
claude_monet,color,69,64,0.11151744117843432,0.8451679286424143,1.1098904878077116
claude_monet,spatial,69,64,0.07802496172681828,1.3934619210483068,0.97534512315257
claude_monet,texture,69,64,0.11201912277405768,0.9053868062030406,0.874814539298447
claude_monet,all31,70,64,0.2605082321779033,1.1986533153287262,1.104501240075947
claude_monet,color,70,64,0.11123725841133325,1.1052297265075786,1.2390336566858993
claude_monet,spatial,70,64,0.1396069517381493,0.879592187953623,0.9300159153892708
claude_monet,texture,70,64,0.17310598826640078,1.630306901954563,1.131844680937542
claude_monet,all31,71,64,0.14680800632752522,1.082661467929351,0.9752559840337195
claude_monet,color,71,64,0.11795682636115634,0.9817659909725569,0.8897588367208136
claude_monet,spatial,71,64,0.07726241657840438,1.043334863618852,0.976655450086239
claude_monet,texture,71,64,0.07634063202194064,1.187041038231953,1.0488207129875542
claude_monet,all31,72,64,0.1704009753606952,0.8837258384706259,0.7323050694316591
claude_monet,color,72,64,0.0894384747200383,0.922304280259474,0.720595401458438
claude_monet,spatial,72,64,0.08887202783332748,0.7833508096308931,0.7375351781899767
claude_monet,texture,72,64,0.1071776993169653,0.9606832951648052,0.739617488111462
claude_monet,all31,73,64,0.27894432392139024,1.0085014158372763,1.0221794170960876
claude_monet,color,73,64,0.10593786069318867,0.9178329626711562,0.9640989344214378
claude_monet,spatial,73,64,0.14053477657826452,1.1715873779651644,1.3717027811849065
claude_monet,texture,73,64,0.19529376825854383,0.9648995371240158,0.8340454613197177
claude_monet,all31,74,64,0.11824751033836822,0.9705109886602491,1.0976262272245654
claude_monet,color,74,64,0.06245185622360072,1.2024555944960955,1.1430310962568906
claude_monet,spatial,74,64,0.06828258005329779,0.8467271695070451,1.1696391527544818
claude_monet,texture,74,64,0.060471309825627095,0.9326768974342572,1.0127931464501527
claude_monet,all31,75,64,0.14314633587975578,1.0898914587229038,0.9415792833426342
claude_monet,color,75,64,0.061235478975445456,1.1800774349699048,1.0090923625746884
claude_monet,spatial,75,64,0.10142342850761121,0.8849449462105496,0.8042017281397682
claude_monet,texture,75,64,0.06748772788972834,1.204886645008836,0.9960279208828163
claude_monet,all31,76,64,0.1674570596638203,1.1131215554693141,0.9901298307032069
claude_monet,color,76,64,0.08681029877698965,1.07189997200897,0.9754169538654998
claude_monet,spatial,76,64,0.08964207538974112,1.0195236708981972,0.8946153899666087
claude_monet,texture,76,64,0.07278444629626613,1.2256245088201574,1.0940737542238297
claude_monet,all31,77,64,0.26073418599622666,1.0265115786706493,0.7657908449619517
claude_monet,color,77,64,0.1512638585280257,0.8443788178237348,0.8236573472457716
claude_monet,spatial,77,64,0.11408418962423816,0.8138041696256176,0.6679148682768061
claude_monet,texture,77,64,0.16506718640466733,1.382673011604295,0.7643989394040652
claude_monet,all31,78,64,0.22268619218221541,0.8549146049518312,0.982714933416398
claude_monet,color,78,64,0.12066846510351148,1.0241884446900975,0.928266455277783
claude_monet,spatial,78,64,0.11230971373219267,0.741232787186471,0.8095905443461604
claude_monet,texture,78,64,0.1406487132613221,0.8497776718449052,1.2069968569354723
claude_monet,all31,79,64,0.17667188519363997,1.0531179385057896,0.9554330652826611
claude_monet,color,79,64,0.10668739062359256,0.936546877269133,0.8331150189419916
claude_monet,spatial,79,64,0.11584243305246167,1.2364580423205165,1.21525344059031
claude_monet,texture,79,64,0.07766175086485072,0.9932934083106657,0.9125277662168482
claude_monet,all31,80,64,0.22935944807906683,0.8136405164743257,1.0280013833175228
claude_monet,color,80,64,0.11583636801796571,0.8714302527821453,1.1428326937426923
claude_monet,spatial,80,64,0.08988517595486867,0.7605920701779757,0.9023939720348054
claude_monet,texture,80,64,0.16291581472859118,0.8102286301671394,1.0152080624915902
claude_monet,all31,81,64,0.24933699350475624,1.0111377283065497,0.7869478445130195
claude_monet,color,81,64,0.15833996312781506,0.9916658946697975,0.8239547401026137
claude_monet,spatial,81,64,0.12247685091033977,1.2881090330082228,0.6577899285967199
claude_monet,texture,81,64,0.1543989105224588,0.8343160522804429,0.8579386288027087
claude_monet,all31,82,64,0.1637215318338292,1.2106068193238815,1.0118878559201572
claude_monet,color,82,64,0.09071634873438672,0.9626029947540878,1.062929225393998
claude_monet,spatial,82,64,0.06418410850199807,0.8445835142968556,1.0028551822133875
claude_monet,texture,82,64,0.10445641472800204,1.833227783418989,0.9749563347032137
claude_monet,all31,83,64,0.1915853884801617,1.2203672089423443,1.2086488259952908
claude_monet,color,83,64,0.09592180992245902,1.1205839285201167,1.1811925523962468
claude_monet,spatial,83,64,0.08481343394829288,1.3407427855942409,1.240659778145328
claude_monet,texture,83,64,0.10980416597562837,1.2165873485699952,1.2133269530896575
claude_monet,all31,84,64,0.336919499044706,0.9000998571690862,0.7960048401199029
claude_monet,color,84,64,0.26183833634339226,0.7547988292150264,0.7335398489090675
claude_monet,spatial,84,64,0.1483986731715219,1.2514569855379556,1.0793339161787348
claude_monet,texture,84,64,0.18414474109174916,0.7973206731518508,0.6657810579700509
claude_monet,all31,85,64,0.27840154085544366,1.0270972498132782,0.9991710071324731
claude_monet,color,85,64,0.14204439204454422,1.0892917539995706,1.0309384510376194
claude_monet,spatial,85,64,0.17427163086642228,0.8220467884417352,0.8482164723009089
claude_monet,texture,85,64,0.16336136187540795,1.158363543912036,1.0658699527230662
claude_monet,all31,86,64,0.17553312999321857,0.8437293898799794,0.8955706119773711
claude_monet,color,86,64,0.09202555432228143,1.0101951168795382,0.9966605390869052
claude_monet,spatial,86,64,0.08341453898191498,0.8253918541417791,0.810123616517292
claude_monet,texture,86,64,0.10599719174139599,0.750356913429322,0.8782581226474451
claude_monet,all31,87,64,0.23402838588781094,0.9933517425706648,0.7348535063275401
claude_monet,color,87,64,0.10791582925998,0.9245775143610495,0.6578628410133331
claude_monet,spatial,87,64,0.1636749790079497,0.7641724155684858,0.6147300695151474
