painter_id,alias,method_id,condition,family,classifier,balanced_accuracy,auc,real_specificity,generated_recall
claude_monet,gpt-image-1,style_aspects,artist_free,texture,rbf,0.8623474326599326,0.9519675925925926,0.8653198653198653,0.859375
claude_monet,gpt-image-2,by_name,named,all31,linear,0.9540719696969697,0.9893202861952862,0.9393939393939394,0.96875
claude_monet,gpt-image-2,by_name,named,all31,rbf,0.9474694865319866,0.9765361952861953,0.9730639730639731,0.921875
claude_monet,gpt-image-2,by_name,named,color,linear,0.8465909090909092,0.9038299663299664,0.8181818181818182,0.875
claude_monet,gpt-image-2,by_name,named,color,rbf,0.8992529461279462,0.953493265993266,0.8922558922558923,0.90625
claude_monet,gpt-image-2,by_name,named,spatial,linear,0.8360164141414141,0.9070917508417509,0.8282828282828283,0.84375
claude_monet,gpt-image-2,by_name,named,spatial,rbf,0.8669244528619529,0.9151936026936027,0.9057239057239057,0.828125
claude_monet,gpt-image-2,by_name,named,texture,linear,0.9399989478114479,0.9838489057239057,0.8956228956228957,0.984375
claude_monet,gpt-image-2,by_name,named,texture,rbf,0.9513099747474747,0.9916877104377104,0.9494949494949495,0.953125
claude_monet,gpt-image-2,by_name,artist_free,all31,linear,0.952388468013468,0.9892150673400674,0.936026936026936,0.96875
claude_monet,gpt-image-2,by_name,artist_free,all31,rbf,0.9145359848484849,0.9898463804713805,0.9696969696969697,0.859375
claude_monet,gpt-image-2,by_name,artist_free,color,linear,0.9086174242424243,0.9522832491582491,0.8484848484848485,0.96875
claude_monet,gpt-image-2,by_name,artist_free,color,rbf,0.921138468013468,0.9803240740740741,0.936026936026936,0.90625
claude_monet,gpt-image-2,by_name,artist_free,spatial,linear,0.7424768518518519,0.8128156565656566,0.7037037037037037,0.78125
claude_monet,gpt-image-2,by_name,artist_free,spatial,rbf,0.786852904040404,0.8243371212121212,0.8080808080808081,0.765625
claude_monet,gpt-image-2,by_name,artist_free,texture,linear,0.8499579124579124,0.9429187710437711,0.8249158249158249,0.875
claude_monet,gpt-image-2,by_name,artist_free,texture,rbf,0.8663194444444444,0.9601746632996633,0.8888888888888888,0.84375
claude_monet,gpt-image-2,style_instruction,named,all31,linear,0.9546769781144782,0.9937394781144782,0.9562289562289562,0.953125
claude_monet,gpt-image-2,style_instruction,named,all31,rbf,0.9820864898989898,0.9966856060606061,0.9797979797979798,0.984375
claude_monet,gpt-image-2,style_instruction,named,color,linear,0.8879419191919191,0.9513362794612794,0.8383838383838383,0.9375
claude_monet,gpt-image-2,style_instruction,named,color,rbf,0.9205334595959596,0.9835858585858586,0.9191919191919192,0.921875
claude_monet,gpt-image-2,style_instruction,named,spatial,linear,0.8818129208754208,0.9359743265993266,0.8417508417508418,0.921875
claude_monet,gpt-image-2,style_instruction,named,spatial,rbf,0.8713699494949495,0.954598063973064,0.898989898989899,0.84375
claude_monet,gpt-image-2,style_instruction,named,texture,linear,0.9433659511784511,0.9876893939393939,0.9023569023569024,0.984375
claude_monet,gpt-image-2,style_instruction,named,texture,rbf,0.9848484848484849,0.9961595117845118,0.9696969696969697,1.0
claude_monet,gpt-image-2,style_instruction,artist_free,all31,linear,0.9663299663299663,0.9893202861952862,0.9326599326599326,1.0
claude_monet,gpt-image-2,style_instruction,artist_free,all31,rbf,0.9485479797979798,0.9932133838383839,0.9595959595959596,0.9375
claude_monet,gpt-image-2,style_instruction,artist_free,color,linear,0.8929924242424243,0.9540719696969697,0.8484848484848485,0.9375
claude_monet,gpt-image-2,style_instruction,artist_free,color,rbf,0.921138468013468,0.9815867003367004,0.936026936026936,0.90625
claude_monet,gpt-image-2,style_instruction,artist_free,spatial,linear,0.7486058501683501,0.8134995791245792,0.7003367003367004,0.796875
claude_monet,gpt-image-2,style_instruction,artist_free,spatial,rbf,0.7874579124579124,0.8746843434343434,0.8249158249158249,0.75
claude_monet,gpt-image-2,style_instruction,artist_free,texture,linear,0.849352904040404,0.9252420033670034,0.8080808080808081,0.890625
claude_monet,gpt-image-2,style_instruction,artist_free,texture,rbf,0.8678714225589226,0.9486531986531986,0.8451178451178452,0.890625
claude_monet,gpt-image-2,style_aspects,named,all31,linear,0.9730639730639731,0.9927925084175084,0.9461279461279462,1.0
claude_monet,gpt-image-2,style_aspects,named,all31,rbf,0.9787194865319866,0.9958964646464646,0.9730639730639731,0.984375
claude_monet,gpt-image-2,style_aspects,named,color,linear,0.8398569023569024,0.9343434343434344,0.8047138047138047,0.875
claude_monet,gpt-image-2,style_aspects,named,color,rbf,0.9277409511784511,0.9810606060606061,0.9023569023569024,0.953125
claude_monet,gpt-image-2,style_aspects,named,spatial,linear,0.8672664141414141,0.9335542929292929,0.8282828282828283,0.90625
claude_monet,gpt-image-2,style_aspects,named,spatial,rbf,0.8758154461279462,0.952020202020202,0.8922558922558923,0.859375
claude_monet,gpt-image-2,style_aspects,named,texture,linear,0.9444444444444444,0.9886889730639731,0.8888888888888888,1.0
claude_monet,gpt-image-2,style_aspects,named,texture,rbf,0.9719854797979798,0.9958438552188552,0.9595959595959596,0.984375
claude_monet,gpt-image-2,style_aspects,artist_free,all31,linear,0.9534669612794613,0.9869002525252525,0.9225589225589226,0.984375
claude_monet,gpt-image-2,style_aspects,artist_free,all31,rbf,0.9390519781144782,0.9927925084175084,0.9562289562289562,0.921875
claude_monet,gpt-image-2,style_aspects,artist_free,color,linear,0.9130629208754208,0.9541245791245792,0.8417508417508418,0.984375
claude_monet,gpt-image-2,style_aspects,artist_free,color,rbf,0.944575968013468,0.9861111111111112,0.936026936026936,0.953125
claude_monet,gpt-image-2,style_aspects,artist_free,spatial,linear,0.7401883417508417,0.8210753367003367,0.6835016835016835,0.796875
claude_monet,gpt-image-2,style_aspects,artist_free,spatial,rbf,0.825915404040404,0.8770517676767676,0.8080808080808081,0.84375
claude_monet,gpt-image-2,style_aspects,artist_free,texture,linear,0.8554819023569024,0.9314499158249159,0.8047138047138047,0.90625
claude_monet,gpt-image-2,style_aspects,artist_free,texture,rbf,0.8673979377104377,0.9544402356902357,0.8754208754208754,0.859375
alfred_sisley,gpt-image-1,by_name,named,all31,linear,0.9686025943396226,0.9966096698113207,0.9528301886792453,0.984375
alfred_sisley,gpt-image-1,by_name,named,all31,rbf,0.9827535377358491,0.9976415094339622,0.9811320754716981,0.984375
alfred_sisley,gpt-image-1,by_name,named,color,linear,0.8963738207547169,0.9600530660377359,0.839622641509434,0.953125
alfred_sisley,gpt-image-1,by_name,named,color,rbf,0.9293926886792453,0.9846698113207547,0.9056603773584906,0.953125
alfred_sisley,gpt-image-1,by_name,named,spatial,linear,0.843307783018868,0.9005011792452831,0.8584905660377359,0.828125
alfred_sisley,gpt-image-1,by_name,named,spatial,rbf,0.8794221698113207,0.9332252358490566,0.9150943396226415,0.84375
alfred_sisley,gpt-image-1,by_name,named,texture,linear,0.8698408018867925,0.9522405660377359,0.8490566037735849,0.890625
alfred_sisley,gpt-image-1,by_name,named,texture,rbf,0.9075766509433962,0.9752358490566038,0.9245283018867925,0.890625
alfred_sisley,gpt-image-1,by_name,artist_free,all31,linear,0.9544516509433962,0.9960200471698113,0.9245283018867925,0.984375
alfred_sisley,gpt-image-1,by_name,artist_free,all31,rbf,0.9655070754716981,0.9924823113207547,0.9622641509433962,0.96875
alfred_sisley,gpt-image-1,by_name,artist_free,color,linear,0.8665978773584906,0.9472287735849056,0.8113207547169812,0.921875
alfred_sisley,gpt-image-1,by_name,artist_free,color,rbf,0.8808962264150944,0.9597582547169812,0.8867924528301887,0.875
alfred_sisley,gpt-image-1,by_name,artist_free,spatial,linear,0.7757959905660378,0.8739681603773585,0.7547169811320755,0.796875
alfred_sisley,gpt-image-1,by_name,artist_free,spatial,rbf,0.819870283018868,0.9134728773584906,0.8584905660377359,0.78125
alfred_sisley,gpt-image-1,by_name,artist_free,texture,linear,0.8853183962264151,0.9712558962264151,0.8018867924528302,0.96875
alfred_sisley,gpt-image-1,by_name,artist_free,texture,rbf,0.9090507075471699,0.9656544811320755,0.8962264150943396,0.921875
alfred_sisley,gpt-image-1,style_instruction,named,all31,linear,0.9764150943396226,0.9967570754716981,0.9528301886792453,1.0
alfred_sisley,gpt-image-1,style_instruction,named,all31,rbf,0.9827535377358491,0.9991155660377359,0.9811320754716981,0.984375
alfred_sisley,gpt-image-1,style_instruction,named,color,linear,0.9025648584905661,0.9693396226415094,0.8207547169811321,0.984375
alfred_sisley,gpt-image-1,style_instruction,named,color,rbf,0.9544516509433962,0.9929245283018868,0.9245283018867925,0.984375
alfred_sisley,gpt-image-1,style_instruction,named,spatial,linear,0.8807488207547169,0.9119988207547169,0.839622641509434,0.921875
alfred_sisley,gpt-image-1,style_instruction,named,spatial,rbf,0.9137676886792453,0.9638856132075472,0.9056603773584906,0.921875
alfred_sisley,gpt-image-1,style_instruction,named,texture,linear,0.890182783018868,0.9553360849056604,0.8584905660377359,0.921875
alfred_sisley,gpt-image-1,style_instruction,named,texture,rbf,0.9451650943396226,0.9846698113207547,0.9528301886792453,0.9375
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,linear,0.9433962264150944,0.9941037735849056,0.8867924528301887,1.0
alfred_sisley,gpt-image-1,style_instruction,artist_free,all31,rbf,0.9404481132075472,0.9932193396226415,0.9433962264150944,0.9375
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,linear,0.8822228773584906,0.9339622641509434,0.8113207547169812,0.953125
alfred_sisley,gpt-image-1,style_instruction,artist_free,color,rbf,0.8839917452830188,0.9588738207547169,0.8773584905660378,0.890625
alfred_sisley,gpt-image-1,style_instruction,artist_free,spatial,linear,0.7600235849056604,0.8496462264150944,0.7075471698113207,0.8125
alfred_sisley,gpt-image-1,style_instruction,artist_free,spatial,rbf,0.827682783018868,0.9005011792452831,0.8584905660377359,0.796875
alfred_sisley,gpt-image-1,style_instruction,artist_free,texture,linear,0.8931308962264151,0.9563679245283019,0.8018867924528302,0.984375
alfred_sisley,gpt-image-1,style_instruction,artist_free,texture,rbf,0.9074292452830188,0.9653596698113207,0.8773584905660378,0.9375
alfred_sisley,gpt-image-1,style_aspects,named,all31,linear,0.9560731132075472,0.9930719339622641,0.9433962264150944,0.96875
alfred_sisley,gpt-image-1,style_aspects,named,all31,rbf,0.9827535377358491,0.9991155660377359,0.9811320754716981,0.984375
alfred_sisley,gpt-image-1,style_aspects,named,color,linear,0.8916568396226415,0.9584316037735849,0.8301886792452831,0.953125
alfred_sisley,gpt-image-1,style_aspects,named,color,rbf,0.9341096698113207,0.9829009433962265,0.9150943396226415,0.953125
alfred_sisley,gpt-image-1,style_aspects,named,spatial,linear,0.858932783018868,0.9320459905660378,0.8584905660377359,0.859375
alfred_sisley,gpt-image-1,style_aspects,named,spatial,rbf,0.9153891509433962,0.9666863207547169,0.9245283018867925,0.90625
alfred_sisley,gpt-image-1,style_aspects,named,texture,linear,0.9074292452830188,0.9731721698113207,0.8773584905660378,0.9375
alfred_sisley,gpt-image-1,style_aspects,named,texture,rbf,0.9576945754716981,0.9938089622641509,0.9622641509433962,0.953125
alfred_sisley,gpt-image-1,style_aspects,artist_free,all31,linear,0.9403007075471699,0.9870283018867925,0.8962264150943396,0.984375
alfred_sisley,gpt-image-1,style_aspects,artist_free,all31,rbf,0.9326356132075472,0.9865860849056604,0.9433962264150944,0.921875
alfred_sisley,gpt-image-1,style_aspects,artist_free,color,linear,0.9072818396226415,0.9394162735849056,0.8301886792452831,0.984375
alfred_sisley,gpt-image-1,style_aspects,artist_free,color,rbf,0.8839917452830188,0.9631485849056604,0.8773584905660378,0.890625
alfred_sisley,gpt-image-1,style_aspects,artist_free,spatial,linear,0.7725530660377358,0.8372641509433962,0.7169811320754716,0.828125
alfred_sisley,gpt-image-1,style_aspects,artist_free,spatial,rbf,0.8307783018867925,0.9024174528301887,0.8490566037735849,0.8125
alfred_sisley,gpt-image-1,style_aspects,artist_free,texture,linear,0.8664504716981132,0.9451650943396226,0.7641509433962265,0.96875
alfred_sisley,gpt-image-1,style_aspects,artist_free,texture,rbf,0.8620283018867925,0.9606426886792453,0.8490566037735849,0.875
alfred_sisley,gpt-image-2,by_name,named,all31,linear,0.9607900943396226,0.9932193396226415,0.9528301886792453,0.96875
alfred_sisley,gpt-image-2,by_name,named,all31,rbf,0.9702240566037736,0.9969044811320755,0.9716981132075472,0.96875
alfred_sisley,gpt-image-2,by_name,named,color,linear,0.8744103773584906,0.957252358490566,0.8113207547169812,0.9375
alfred_sisley,gpt-image-2,by_name,named,color,rbf,0.9184846698113207,0.9750884433962265,0.9150943396226415,0.921875
alfred_sisley,gpt-image-2,by_name,named,spatial,linear,0.8542158018867925,0.9173054245283019,0.8490566037735849,0.859375
alfred_sisley,gpt-image-2,by_name,named,spatial,rbf,0.8637971698113207,0.9544516509433962,0.9150943396226415,0.8125
alfred_sisley,gpt-image-2,by_name,named,texture,linear,0.882370283018868,0.9541568396226415,0.8584905660377359,0.90625
alfred_sisley,gpt-image-2,by_name,named,texture,rbf,0.9342570754716981,0.9771521226415094,0.9622641509433962,0.90625
alfred_sisley,gpt-image-2,by_name,artist_free,all31,linear,0.9466391509433962,0.9939563679245284,0.9245283018867925,0.96875
alfred_sisley,gpt-image-2,by_name,artist_free,all31,rbf,0.9264445754716981,0.9914504716981132,0.9622641509433962,0.890625
alfred_sisley,gpt-image-2,by_name,artist_free,color,linear,0.8791273584905661,0.9448702830188679,0.8207547169811321,0.9375
alfred_sisley,gpt-image-2,by_name,artist_free,color,rbf,0.8856132075471699,0.9545990566037735,0.8962264150943396,0.875
alfred_sisley,gpt-image-2,by_name,artist_free,spatial,linear,0.7977594339622642,0.8667452830188679,0.7830188679245284,0.8125
alfred_sisley,gpt-image-2,by_name,artist_free,spatial,rbf,0.8214917452830188,0.8785377358490566,0.8773584905660378,0.765625
alfred_sisley,gpt-image-2,by_name,artist_free,texture,linear,0.8994693396226415,0.9799528301886793,0.8301886792452831,0.96875
alfred_sisley,gpt-image-2,by_name,artist_free,texture,rbf,0.8965212264150944,0.9778891509433962,0.8867924528301887,0.90625
alfred_sisley,gpt-image-2,style_instruction,named,all31,linear,0.9638856132075472,0.9943985849056604,0.9433962264150944,0.984375
alfred_sisley,gpt-image-2,style_instruction,named,all31,rbf,0.9827535377358491,0.9992629716981132,0.9811320754716981,0.984375
alfred_sisley,gpt-image-2,style_instruction,named,color,linear,0.8884139150943396,0.9600530660377359,0.7924528301886793,0.984375
alfred_sisley,gpt-image-2,style_instruction,named,color,rbf,0.9355837264150944,0.9905660377358491,0.8867924528301887,0.984375
alfred_sisley,gpt-image-2,style_instruction,named,spatial,linear,0.882370283018868,0.9407429245283019,0.8584905660377359,0.90625
alfred_sisley,gpt-image-2,style_instruction,named,spatial,rbf,0.9372051886792453,0.9805424528301887,0.9056603773584906,0.96875
alfred_sisley,gpt-image-2,style_instruction,named,texture,linear,0.9121462264150944,0.9665389150943396,0.8867924528301887,0.9375
alfred_sisley,gpt-image-2,style_instruction,named,texture,rbf,0.9576945754716981,0.9867334905660378,0.9622641509433962,0.953125
alfred_sisley,gpt-image-2,style_instruction,artist_free,all31,linear,0.9497346698113207,0.9942511792452831,0.9150943396226415,0.984375
alfred_sisley,gpt-image-2,style_instruction,artist_free,all31,rbf,0.9655070754716981,0.9921875,0.9622641509433962,0.96875
alfred_sisley,gpt-image-2,style_instruction,artist_free,color,linear,0.8838443396226415,0.9389740566037735,0.8301886792452831,0.9375
alfred_sisley,gpt-image-2,style_instruction,artist_free,color,rbf,0.9121462264150944,0.9590212264150944,0.8867924528301887,0.9375
alfred_sisley,gpt-image-2,style_instruction,artist_free,spatial,linear,0.7897995283018868,0.8640919811320755,0.7358490566037735,0.84375
alfred_sisley,gpt-image-2,style_instruction,artist_free,spatial,rbf,0.8464033018867925,0.9150943396226415,0.8490566037735849,0.84375
alfred_sisley,gpt-image-2,style_instruction,artist_free,texture,linear,0.8884139150943396,0.9609375,0.7924528301886793,0.984375
alfred_sisley,gpt-image-2,style_instruction,artist_free,texture,rbf,0.9074292452830188,0.9674233490566038,0.8773584905660378,0.9375
alfred_sisley,gpt-image-2,style_aspects,named,all31,linear,0.9466391509433962,0.9921875,0.9245283018867925,0.96875
alfred_sisley,gpt-image-2,style_aspects,named,all31,rbf,0.9827535377358491,0.9986733490566038,0.9811320754716981,0.984375
alfred_sisley,gpt-image-2,style_aspects,named,color,linear,0.8884139150943396,0.9632959905660378,0.7924528301886793,0.984375
alfred_sisley,gpt-image-2,style_aspects,named,color,rbf,0.9450176886792453,0.9845224056603774,0.9056603773584906,0.984375
alfred_sisley,gpt-image-2,style_aspects,named,spatial,linear,0.9027122641509434,0.9358785377358491,0.8679245283018868,0.9375
alfred_sisley,gpt-image-2,style_aspects,named,spatial,rbf,0.9310141509433962,0.9784787735849056,0.9245283018867925,0.9375
alfred_sisley,gpt-image-2,style_aspects,named,texture,linear,0.9230542452830188,0.9666863207547169,0.8773584905660378,0.96875
alfred_sisley,gpt-image-2,style_aspects,named,texture,rbf,0.9702240566037736,0.9914504716981132,0.9716981132075472,0.96875
alfred_sisley,gpt-image-2,style_aspects,artist_free,all31,linear,0.9403007075471699,0.9932193396226415,0.8962264150943396,0.984375
alfred_sisley,gpt-image-2,style_aspects,artist_free,all31,rbf,0.9607900943396226,0.9901238207547169,0.9528301886792453,0.96875
alfred_sisley,gpt-image-2,style_aspects,artist_free,color,linear,0.9072818396226415,0.9401533018867925,0.8301886792452831,0.984375
alfred_sisley,gpt-image-2,style_aspects,artist_free,color,rbf,0.8996167452830188,0.9627063679245284,0.8773584905660378,0.921875
alfred_sisley,gpt-image-2,style_aspects,artist_free,spatial,linear,0.8054245283018868,0.8652712264150944,0.7358490566037735,0.875
alfred_sisley,gpt-image-2,style_aspects,artist_free,spatial,rbf,0.8416863207547169,0.9143573113207547,0.839622641509434,0.84375
alfred_sisley,gpt-image-2,style_aspects,artist_free,texture,linear,0.8727889150943396,0.9575471698113207,0.7924528301886793,0.953125
alfred_sisley,gpt-image-2,style_aspects,artist_free,texture,rbf,0.8761792452830188,0.9656544811320755,0.8773584905660378,0.875
camille_pissarro,gpt-image-1,by_name,named,all31,linear,0.9340093085106382,0.9886968085106383,0.9148936170212766,0.953125
camille_pissarro,gpt-image-1,by_name,named,all31,rbf,0.9403812056737588,0.9894725177304965,0.9432624113475178,0.9375
camille_pissarro,gpt-image-1,by_name,named,color,linear,0.8879100177304964,0.9511303191489362,0.8226950354609929,0.953125
camille_pissarro,gpt-image-1,by_name,named,color,rbf,0.9127327127659575,0.9706338652482269,0.8723404255319149,0.953125
camille_pissarro,gpt-image-1,by_name,named,spatial,linear,0.7920545212765957,0.8964982269503546,0.7872340425531915,0.796875
camille_pissarro,gpt-image-1,by_name,named,spatial,rbf,0.8246897163120568,0.9278590425531915,0.8368794326241135,0.8125
camille_pissarro,gpt-image-1,by_name,named,texture,linear,0.870844414893617,0.9495789007092199,0.851063829787234,0.890625
camille_pissarro,gpt-image-1,by_name,named,texture,rbf,0.8999335106382979,0.9729609929078015,0.8936170212765957,0.90625
camille_pissarro,gpt-image-1,by_name,artist_free,all31,linear,0.9609929078014184,0.9955673758865248,0.9219858156028369,1.0
camille_pissarro,gpt-image-1,by_name,artist_free,all31,rbf,0.9659242021276595,0.9983377659574468,0.9787234042553191,0.953125
camille_pissarro,gpt-image-1,by_name,artist_free,color,linear,0.926917109929078,0.9608820921985816,0.900709219858156,0.953125
camille_pissarro,gpt-image-1,by_name,artist_free,color,rbf,0.9247562056737588,0.98260195035461,0.9432624113475178,0.90625
camille_pissarro,gpt-image-1,by_name,artist_free,spatial,linear,0.8325022163120568,0.9167774822695035,0.8368794326241135,0.828125
camille_pissarro,gpt-image-1,by_name,artist_free,spatial,rbf,0.8843085106382979,0.9417109929078015,0.8936170212765957,0.875
camille_pissarro,gpt-image-1,by_name,artist_free,texture,linear,0.8984929078014184,0.9616578014184397,0.9219858156028369,0.875
camille_pissarro,gpt-image-1,by_name,artist_free,texture,rbf,0.9318484042553192,0.9794991134751773,0.9574468085106383,0.90625
camille_pissarro,gpt-image-1,style_instruction,named,all31,linear,0.9496343085106382,0.992686170212766,0.9148936170212766,0.984375
camille_pissarro,gpt-image-1,style_instruction,named,all31,rbf,0.9787234042553192,0.9986702127659575,0.9574468085106383,1.0
camille_pissarro,gpt-image-1,style_instruction,named,color,linear,0.8808178191489362,0.9633200354609929,0.8085106382978723,0.953125
camille_pissarro,gpt-image-1,style_instruction,named,color,rbf,0.9254765070921986,0.9900265957446809,0.9290780141843972,0.921875
camille_pissarro,gpt-image-1,style_instruction,named,spatial,linear,0.8303967198581561,0.9195478723404256,0.8014184397163121,0.859375
camille_pissarro,gpt-image-1,style_instruction,named,spatial,rbf,0.8672983156028369,0.9546764184397163,0.8439716312056738,0.890625
camille_pissarro,gpt-image-1,style_instruction,named,texture,linear,0.8971077127659575,0.9712987588652482,0.8723404255319149,0.921875
camille_pissarro,gpt-image-1,style_instruction,named,texture,rbf,0.9411015070921986,0.989915780141844,0.9290780141843972,0.953125
camille_pissarro,gpt-image-1,style_instruction,artist_free,all31,linear,0.9574468085106382,0.9950132978723404,0.9148936170212766,1.0
camille_pissarro,gpt-image-1,style_instruction,artist_free,all31,rbf,0.9780031028368794,0.9983377659574468,0.9716312056737588,0.984375
camille_pissarro,gpt-image-1,style_instruction,artist_free,color,linear,0.9432624113475176,0.965093085106383,0.8865248226950354,1.0
camille_pissarro,gpt-image-1,style_instruction,artist_free,color,rbf,0.9403812056737588,0.9853723404255319,0.9432624113475178,0.9375
camille_pissarro,gpt-image-1,style_instruction,artist_free,spatial,linear,0.8367686170212766,0.8971631205673759,0.8297872340425532,0.84375
camille_pissarro,gpt-image-1,style_instruction,artist_free,spatial,rbf,0.8736702127659575,0.9332890070921985,0.8723404255319149,0.875
camille_pissarro,gpt-image-1,style_instruction,artist_free,texture,linear,0.8658577127659575,0.9495789007092199,0.8723404255319149,0.859375
camille_pissarro,gpt-image-1,style_instruction,artist_free,texture,rbf,0.9254765070921986,0.9820478723404256,0.9290780141843972,0.921875
