painter_id,domain,descriptor,n_available,n_missing,status,feature,spearman,reason,route,condition
claude_monet,original,aspect_ratio,38,0,available,deltae_01,-0.3715255001453929,,,
claude_monet,original,aspect_ratio,38,0,available,deltae_04,-0.3935215606841923,,,
claude_monet,original,aspect_ratio,38,0,available,deltae_16,-0.4005252814527652,,,
claude_monet,original,aspect_ratio,38,0,available,deltae_slope,0.05241847262728813,,,
claude_monet,original,aspect_ratio,38,0,available,gradient_iqr,0.08382578294885742,,,
claude_monet,original,aspect_ratio,38,0,available,gradient_median,0.05351280399737765,,,
claude_monet,original,aspect_ratio,38,0,available,horizontal_vertical_balance,-0.4557890156422861,,,
claude_monet,original,aspect_ratio,38,0,available,hue_concentration,0.28354125799019525,,,
claude_monet,original,aspect_ratio,38,0,available,hue_entropy,-0.4204421123883945,,,
claude_monet,original,aspect_ratio,38,0,available,lbp_entropy_16,-0.1918362891766933,,,
claude_monet,original,aspect_ratio,38,0,available,lbp_entropy_32,-0.17520245235133255,,,
claude_monet,original,aspect_ratio,38,0,available,lbp_entropy_8,-0.16371197296539255,,,
claude_monet,original,aspect_ratio,38,0,available,lightness_iqr,0.051871306942243366,,,
claude_monet,original,aspect_ratio,38,0,available,lightness_median,0.3520464017577994,,,
claude_monet,original,aspect_ratio,38,0,available,local_cv_01,-0.16075727826615085,,,
claude_monet,original,aspect_ratio,38,0,available,local_cv_04,-0.1045086458435494,,,
claude_monet,original,aspect_ratio,38,0,available,local_cv_16,-0.1196104187507848,,,
claude_monet,original,aspect_ratio,38,0,available,orientation_entropy,-0.12092361639489224,,,
claude_monet,original,aspect_ratio,38,0,available,quadrant_jsd,0.2838695574012221,,,
claude_monet,original,aspect_ratio,38,0,available,spectral_anisotropy,0.3539067650869515,,,
claude_monet,original,aspect_ratio,38,0,available,spectral_residual,0.222258701265182,,,
claude_monet,original,aspect_ratio,38,0,available,spectral_slope,-0.1537535574975779,,,
claude_monet,original,aspect_ratio,38,0,available,wavelet_curvature,0.2536660115867513,,,
claude_monet,original,aspect_ratio,38,0,available,wavelet_energy_1,0.09247100077256465,,,
claude_monet,original,aspect_ratio,38,0,available,wavelet_energy_2,0.07244473669992638,,,
claude_monet,original,aspect_ratio,38,0,available,wavelet_energy_3,0.08185598648269628,,,
claude_monet,original,aspect_ratio,38,0,available,wavelet_energy_4,0.19687021347910508,,,
claude_monet,original,aspect_ratio,38,0,available,wavelet_slope,0.10779163995381796,,,
claude_monet,original,border_flag,38,0,available,chroma_iqr,-0.3337290987838959,,,
claude_monet,original,border_flag,38,0,available,chroma_median,-0.3515279840523704,,,
claude_monet,original,border_flag,38,0,available,chromatic_fraction,-0.30703077088118425,,,
claude_monet,original,border_flag,38,0,available,deltae_01,-0.20023745927033756,,,
claude_monet,original,border_flag,38,0,available,deltae_04,-0.22693578717304924,,,
claude_monet,original,border_flag,38,0,available,deltae_16,-0.24473467244152367,,,
claude_monet,original,border_flag,38,0,available,deltae_slope,0.11124303292796531,,,
claude_monet,original,border_flag,38,0,available,gradient_iqr,-0.23583522980728647,,,
claude_monet,original,border_flag,38,0,available,gradient_median,-0.3693268693208448,,,
claude_monet,original,border_flag,38,0,available,horizontal_vertical_balance,-0.26253355770999814,,,
claude_monet,original,border_flag,38,0,available,hue_concentration,-0.37822631195508205,,,
claude_monet,original,border_flag,38,0,available,hue_entropy,0.12014247556220252,,,
claude_monet,original,border_flag,38,0,available,lbp_entropy_16,0.22693578717304924,,,
claude_monet,original,border_flag,38,0,available,lbp_entropy_32,0.27143300034423534,,,
claude_monet,original,border_flag,38,0,available,lbp_entropy_8,-0.031148049219830286,,,
claude_monet,original,border_flag,38,0,available,lightness_iqr,-0.2803324429784726,,,
claude_monet,original,border_flag,38,0,available,lightness_median,-0.12014247556220252,,,
claude_monet,original,border_flag,38,0,available,local_cv_01,-0.27143300034423534,,,
claude_monet,original,border_flag,38,0,available,local_cv_04,-0.1913380166361003,,,
claude_monet,original,border_flag,38,0,available,local_cv_16,-0.12014247556220252,,,
claude_monet,original,border_flag,38,0,available,orientation_entropy,-0.4049246398577937,,,
claude_monet,original,border_flag,38,0,available,quadrant_jsd,0.12904191819643976,,,
claude_monet,original,border_flag,38,0,available,spectral_anisotropy,0.11124303292796531,,,
claude_monet,original,border_flag,38,0,available,spectral_residual,-0.05784637712254196,,,
claude_monet,original,border_flag,38,0,available,spectral_slope,0.031148049219830286,,,
claude_monet,original,border_flag,38,0,available,wavelet_curvature,-0.23583522980728647,,,
claude_monet,original,border_flag,38,0,available,wavelet_energy_1,-0.26253355770999814,,,
claude_monet,original,border_flag,38,0,available,wavelet_energy_2,-0.1913380166361003,,,
claude_monet,original,border_flag,38,0,available,wavelet_energy_3,-0.16463968873338866,,,
claude_monet,original,border_flag,38,0,available,wavelet_energy_4,-0.1735391313676259,,,
claude_monet,original,border_flag,38,0,available,wavelet_slope,0.1913380166361003,,,
claude_monet,original,delivered_short_side,38,0,available,chroma_iqr,-0.01849420015451293,,,
claude_monet,original,delivered_short_side,38,0,available,chroma_median,-0.06533158279434449,,,
claude_monet,original,delivered_short_side,38,0,available,chromatic_fraction,-0.15451958945664057,,,
claude_monet,original,delivered_short_side,38,0,available,deltae_01,0.1782665801875832,,,
claude_monet,original,delivered_short_side,38,0,available,deltae_04,0.19063252466959482,,,
claude_monet,original,delivered_short_side,38,0,available,deltae_16,0.14379514202976326,,,
claude_monet,original,delivered_short_side,38,0,available,deltae_slope,-0.1349310579320381,,,
claude_monet,original,delivered_short_side,38,0,available,gradient_iqr,-0.1851608678191472,,,
claude_monet,original,delivered_short_side,38,0,available,gradient_median,-0.23779820672045324,,,
claude_monet,original,delivered_short_side,38,0,available,horizontal_vertical_balance,0.2776318685917118,,,
claude_monet,original,delivered_short_side,38,0,available,hue_concentration,-0.40238564478191746,,,
claude_monet,original,delivered_short_side,38,0,available,hue_entropy,0.29371853973202783,,,
claude_monet,original,delivered_short_side,38,0,available,lbp_entropy_16,0.11720288973658785,,,
claude_monet,original,delivered_short_side,38,0,available,lbp_entropy_32,0.18570803350419196,,,
claude_monet,original,delivered_short_side,38,0,available,lbp_entropy_8,-0.04858831283197479,,,
claude_monet,original,delivered_short_side,38,0,available,lightness_iqr,-0.2002626407263826,,,
claude_monet,original,delivered_short_side,38,0,available,lightness_median,-0.3240315186835076,,,
claude_monet,original,delivered_short_side,38,0,available,local_cv_01,0.04826001342094794,,,
claude_monet,original,delivered_short_side,38,0,available,local_cv_04,0.05504486791550298,,,
claude_monet,original,delivered_short_side,38,0,available,local_cv_16,0.03381483933576625,,,
claude_monet,original,delivered_short_side,38,0,available,orientation_entropy,-0.014554607222190648,,,
claude_monet,original,delivered_short_side,38,0,available,quadrant_jsd,-0.03786386540509748,,,
claude_monet,original,delivered_short_side,38,0,available,spectral_anisotropy,-0.206172030124866,,,
claude_monet,original,delivered_short_side,38,0,available,spectral_residual,-0.24742832277724103,,,
claude_monet,original,delivered_short_side,38,0,available,spectral_slope,0.18045524292776227,,,
claude_monet,original,delivered_short_side,38,0,available,wavelet_curvature,-0.1370102875352082,,,
claude_monet,original,delivered_short_side,38,0,available,wavelet_energy_1,-0.197089079753123,,,
claude_monet,original,delivered_short_side,38,0,available,wavelet_energy_2,-0.2136134834414748,,,
claude_monet,original,delivered_short_side,38,0,available,wavelet_energy_3,-0.16414970551342836,,,
claude_monet,original,delivered_short_side,38,0,available,wavelet_energy_4,-0.24523966003706196,,,
claude_monet,original,delivered_short_side,38,0,available,wavelet_slope,0.007988619001653513,,,
claude_monet,original,embedded_profile,38,0,available,chroma_iqr,0.1810321318789368,,,
claude_monet,original,embedded_profile,38,0,available,chroma_median,0.003549649644685036,,,
claude_monet,original,embedded_profile,38,0,available,chromatic_fraction,-0.1526349347214565,,,
claude_monet,original,embedded_profile,38,0,available,deltae_01,0.07454264253838574,,,
claude_monet,original,embedded_profile,38,0,available,deltae_04,0.07454264253838574,,,
claude_monet,original,embedded_profile,38,0,available,deltae_16,0.05324474467027553,,,
claude_monet,original,embedded_profile,38,0,available,deltae_slope,0.11713843827460617,,,
claude_monet,original,embedded_profile,38,0,available,gradient_iqr,0.1597342340108266,,,
claude_monet,original,embedded_profile,38,0,available,gradient_median,0.1597342340108266,,,
claude_monet,original,embedded_profile,38,0,available,horizontal_vertical_balance,-0.408209709138779,,,
claude_monet,original,embedded_profile,38,0,available,hue_concentration,-0.1597342340108266,,,
claude_monet,original,embedded_profile,38,0,available,hue_entropy,-0.1384363361427164,,,
claude_monet,original,embedded_profile,38,0,available,lbp_entropy_16,0.1526349347214565,,,
claude_monet,original,embedded_profile,38,0,available,lbp_entropy_32,0.1597342340108266,,,
claude_monet,original,embedded_profile,38,0,available,lbp_entropy_8,0.19523073045767694,,,
claude_monet,original,embedded_profile,38,0,available,lightness_iqr,0.08164194182775582,,,
claude_monet,original,embedded_profile,38,0,available,lightness_median,0.14553563543208645,,,
claude_monet,original,embedded_profile,38,0,available,local_cv_01,0.0603440439596456,,,
claude_monet,original,embedded_profile,38,0,available,local_cv_04,0.07454264253838574,,,
claude_monet,original,embedded_profile,38,0,available,local_cv_16,0.10293983969586602,,,
claude_monet,original,embedded_profile,38,0,available,orientation_entropy,-0.3159188183769681,,,
claude_monet,original,embedded_profile,38,0,available,quadrant_jsd,0.12423773756397626,,,
claude_monet,original,embedded_profile,38,0,available,spectral_anisotropy,0.17393283258956677,,,
claude_monet,original,embedded_profile,38,0,available,spectral_residual,0.11713843827460617,,,
claude_monet,original,embedded_profile,38,0,available,spectral_slope,0.003549649644685036,,,
claude_monet,original,embedded_profile,38,0,available,wavelet_curvature,-0.1313370368533463,,,
claude_monet,original,embedded_profile,38,0,available,wavelet_energy_1,0.11713843827460617,,,
claude_monet,original,embedded_profile,38,0,available,wavelet_energy_2,0.19523073045767694,,,
claude_monet,original,embedded_profile,38,0,available,wavelet_energy_3,0.2520251247726375,,,
claude_monet,original,embedded_profile,38,0,available,wavelet_energy_4,0.23072722690452727,,,
claude_monet,original,embedded_profile,38,0,available,wavelet_slope,0.1597342340108266,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,chroma_iqr,-0.1524403598534705,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,chroma_median,-0.06817684435657725,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,chromatic_fraction,-0.08010505629055305,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,deltae_01,0.014773473496208552,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,deltae_04,0.027139417978220157,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,deltae_16,-0.028452615622327582,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,deltae_slope,-0.12661413951935777,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,gradient_iqr,-0.27358284252238063,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,gradient_median,-0.3189975943810958,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,horizontal_vertical_balance,0.22247756753919992,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,hue_concentration,-0.27894506623581933,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,hue_entropy,0.13613482243913658,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,lbp_entropy_16,0.06292405378014754,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,lbp_entropy_32,0.16469687119847315,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,lbp_entropy_8,-0.10921427073493435,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,lightness_iqr,-0.20595316385084814,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,lightness_median,-0.19533814956097978,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,local_cv_01,-0.09181440195051094,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,local_cv_04,-0.0708032396447921,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,local_cv_16,-0.08853140784024238,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,orientation_entropy,-0.046509083228804704,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,quadrant_jsd,-0.022105493675808354,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,spectral_anisotropy,-0.08360691667483952,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,spectral_residual,-0.17936091155767273,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,spectral_slope,0.04738454832487632,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,wavelet_curvature,-0.006784854494555039,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,wavelet_energy_1,-0.2754432058515328,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,wavelet_energy_2,-0.316261765955872,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,wavelet_energy_3,-0.2530094127646976,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,wavelet_energy_4,-0.28222806034608783,,,
claude_monet,original,log_delivered_pixel_count,38,0,available,wavelet_slope,0.10647844230971053,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,chroma_iqr,-0.18809497756866175,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,chroma_median,-0.23952292373345005,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,chromatic_fraction,-0.2169821643505854,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,deltae_01,0.011926906663748767,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,deltae_04,0.0038297406718459347,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,deltae_16,-0.10974942553889921,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,deltae_slope,-0.22464164569427728,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,gradient_iqr,-0.26950432213590103,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,gradient_median,-0.23558376189955135,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,horizontal_vertical_balance,0.051537367326841006,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,hue_concentration,-0.35047598205492947,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,hue_entropy,0.3401903928219718,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,lbp_entropy_16,0.0031732136995294884,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,lbp_entropy_32,0.03293576977787504,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,lbp_entropy_8,-0.011051537367326841,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,lightness_iqr,-0.48725243462085566,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,lightness_median,-0.1390742969690338,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,local_cv_01,-0.1401685085895612,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,local_cv_04,-0.16577306050990262,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,local_cv_16,-0.23098807309333624,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,orientation_entropy,-0.1876572929204508,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,quadrant_jsd,-0.10843637159426633,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,spectral_anisotropy,0.06838822628296312,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,spectral_residual,-0.09333625123098807,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,spectral_slope,0.13491629281102963,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,wavelet_curvature,0.04015756647335595,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,wavelet_energy_1,-0.21610679505416344,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,wavelet_energy_2,-0.28832476200897256,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,wavelet_energy_3,-0.27125506072874495,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,wavelet_energy_4,-0.2835102308786519,,,
claude_monet,original,parent_surrogate_short_side,38,0,available,wavelet_slope,0.03621840463945727,,,
claude_monet,original,square,38,0,unavailable,,,missing or constant,,
claude_monet,generated,absolute_log_aspect_ratio,72,0,unavailable,,,missing or constant,flux_2_max,artist_free
claude_monet,generated,aspect_ratio,72,0,unavailable,,,missing or constant,flux_2_max,artist_free
claude_monet,generated,border_flag,0,72,unavailable,,,missing or constant,flux_2_max,artist_free
claude_monet,generated,delivered_short_side,72,0,unavailable,,,missing or constant,flux_2_max,artist_free
claude_monet,generated,embedded_profile,72,0,unavailable,,,missing or constant,flux_2_max,artist_free
claude_monet,generated,log_delivered_pixel_count,72,0,unavailable,,,missing or constant,flux_2_max,artist_free
claude_monet,generated,parent_surrogate_short_side,0,72,unavailable,,,missing or constant,flux_2_max,artist_free
claude_monet,generated,square,72,0,unavailable,,,missing or constant,flux_2_max,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,unavailable,,,missing or constant,flux_2_max,named
claude_monet,generated,aspect_ratio,72,0,unavailable,,,missing or constant,flux_2_max,named
claude_monet,generated,border_flag,0,72,unavailable,,,missing or constant,flux_2_max,named
claude_monet,generated,delivered_short_side,72,0,unavailable,,,missing or constant,flux_2_max,named
claude_monet,generated,embedded_profile,72,0,unavailable,,,missing or constant,flux_2_max,named
claude_monet,generated,log_delivered_pixel_count,72,0,unavailable,,,missing or constant,flux_2_max,named
claude_monet,generated,parent_surrogate_short_side,0,72,unavailable,,,missing or constant,flux_2_max,named
claude_monet,generated,square,72,0,unavailable,,,missing or constant,flux_2_max,named
claude_monet,generated,absolute_log_aspect_ratio,72,0,unavailable,,,missing or constant,nano_banana_2,artist_free
claude_monet,generated,aspect_ratio,72,0,unavailable,,,missing or constant,nano_banana_2,artist_free
claude_monet,generated,border_flag,0,72,unavailable,,,missing or constant,nano_banana_2,artist_free
claude_monet,generated,delivered_short_side,72,0,unavailable,,,missing or constant,nano_banana_2,artist_free
claude_monet,generated,embedded_profile,72,0,unavailable,,,missing or constant,nano_banana_2,artist_free
claude_monet,generated,log_delivered_pixel_count,72,0,unavailable,,,missing or constant,nano_banana_2,artist_free
claude_monet,generated,parent_surrogate_short_side,0,72,unavailable,,,missing or constant,nano_banana_2,artist_free
claude_monet,generated,square,72,0,unavailable,,,missing or constant,nano_banana_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,unavailable,,,missing or constant,nano_banana_2,named
claude_monet,generated,aspect_ratio,72,0,unavailable,,,missing or constant,nano_banana_2,named
claude_monet,generated,border_flag,0,72,unavailable,,,missing or constant,nano_banana_2,named
claude_monet,generated,delivered_short_side,72,0,unavailable,,,missing or constant,nano_banana_2,named
claude_monet,generated,embedded_profile,72,0,unavailable,,,missing or constant,nano_banana_2,named
claude_monet,generated,log_delivered_pixel_count,72,0,unavailable,,,missing or constant,nano_banana_2,named
claude_monet,generated,parent_surrogate_short_side,0,72,unavailable,,,missing or constant,nano_banana_2,named
claude_monet,generated,square,72,0,unavailable,,,missing or constant,nano_banana_2,named
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,chroma_iqr,-0.013185029073993248,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,chroma_median,0.024567671168659835,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,chromatic_fraction,-0.14094341423923815,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,deltae_01,-0.40056832786495,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,deltae_04,-0.3822197036609939,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,deltae_16,-0.20810262636982446,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,deltae_slope,0.3282617583249353,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,gradient_iqr,-0.14721117436554532,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,gradient_median,0.05322724791200722,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,horizontal_vertical_balance,-0.16517009327667403,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,hue_concentration,0.08974588139404024,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,hue_entropy,-0.2704717109427408,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,lbp_entropy_16,-0.3846391240206306,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,lbp_entropy_32,-0.3307786050077789,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,lbp_entropy_8,0.05275635401650747,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,lightness_iqr,0.27146221189534375,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,lightness_median,0.34110579526770457,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,local_cv_01,-0.32998295670158956,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,local_cv_04,-0.3609970029224358,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,local_cv_16,-0.29278233895710865,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,orientation_entropy,-0.10515547818125648,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,quadrant_jsd,0.04488105955728736,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,spectral_anisotropy,0.20857352026532425,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,spectral_residual,0.203637253222844,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,spectral_slope,-0.3693431912771557,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,wavelet_curvature,0.30612974523644665,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,wavelet_energy_1,0.003572298517584377,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,wavelet_energy_2,-0.0741414319604103,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,wavelet_energy_3,-0.08521555736492188,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,wavelet_energy_4,-0.017747828544180565,,oauth_gpt_image_2,artist_free
claude_monet,generated,absolute_log_aspect_ratio,72,0,available,wavelet_slope,-0.02383697374460848,,oauth_gpt_image_2,artist_free
claude_monet,generated,aspect_ratio,72,0,available,chroma_iqr,0.10511610784609032,,oauth_gpt_image_2,artist_free
claude_monet,generated,aspect_ratio,72,0,available,chroma_median,-0.23736366706858114,,oauth_gpt_image_2,artist_free
claude_monet,generated,aspect_ratio,72,0,available,chromatic_fraction,-0.39123845144568925,,oauth_gpt_image_2,artist_free
claude_monet,generated,aspect_ratio,72,0,available,deltae_01,-0.4973774685896331,,oauth_gpt_image_2,artist_free
claude_monet,generated,aspect_ratio,72,0,available,deltae_04,-0.507931294678598,,oauth_gpt_image_2,artist_free
claude_monet,generated,aspect_ratio,72,0,available,deltae_16,-0.3773398743192986,,oauth_gpt_image_2,artist_free
claude_monet,generated,aspect_ratio,72,0,available,deltae_slope,0.360226439399654,,oauth_gpt_image_2,artist_free
claude_monet,generated,aspect_ratio,72,0,available,gradient_iqr,-0.4367985068389747,,oauth_gpt_image_2,artist_free
claude_monet,generated,aspect_ratio,72,0,available,gradient_median,-0.15885943762220384,,oauth_gpt_image_2,artist_free
claude_monet,generated,aspect_ratio,72,0,available,horizontal_vertical_balance,-0.5183389908678696,,oauth_gpt_image_2,artist_free
claude_monet,generated,aspect_ratio,72,0,available,hue_concentration,-0.1866728285305067,,oauth_gpt_image_2,artist_free
claude_monet,generated,aspect_ratio,72,0,available,hue_entropy,-0.1421843924016393,,oauth_gpt_image_2,artist_free
claude_monet,generated,aspect_ratio,72,0,available,lbp_entropy_16,-0.4409226173414317,,oauth_gpt_image_2,artist_free
claude_monet,generated,aspect_ratio,72,0,available,lbp_entropy_32,-0.41801269640061717,,oauth_gpt_image_2,artist_free
