after_energy,after_reference_trace_ratio,before_energy,before_reference_trace_ratio,change_from_full_contrast,deletion_kind,distinct_briefs,dropped_generated_ids.n,dropped_reference_ids.n,energy_change,energy_term_changes.cross_twice,energy_term_changes.energy,energy_term_changes.generated_within,energy_term_changes.reference_within,excluded_pairs.n,generated_decomposition_ratios.between_brief_means,generated_decomposition_ratios.between_brief_within_class,generated_decomposition_ratios.between_class,generated_decomposition_ratios.total_trace,generated_decomposition_ratios.within_brief,generated_decomposition_ratios.within_class,generated_squared_iqr_sum_ratio,generated_total_trace_ratio,n_pairs,n_reference,omitted,painter_id,retained_reference_class_counts.built,retained_reference_class_counts.land,retained_reference_class_counts.water,route,source_definition,status,target.built,target.land,target.water
1.4050951809288854,0.35564415476631855,1.9983768758750227,1.0751430114699887,0.03136493472927082,work,24,0,1,-0.5932816949461373,-3.378805188227414,-0.5932816949461373,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q67158045,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3692645939403407,0.35505549898695216,1.9843133111111282,1.073363454182556,0.00959791250462061,work,24,0,1,-0.6150487171707875,-3.400572210452065,-0.6150487171707875,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q3794124,claude_monet,4,12,21,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.379774554533813,0.3488031541801809,1.9641402450342405,1.0544620755595397,0.040280939174980546,work,24,0,1,-0.5843656905004275,-3.369889183781705,-0.5843656905004275,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q105099583,claude_monet,4,12,21,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3963344054329125,0.3535168296749448,2.02476091341158,1.068711923894212,-0.00377987830325921,work,24,0,1,-0.6284265079786673,-3.413950001259945,-0.6284265079786673,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q63952037,claude_monet,4,12,21,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3812113171332303,0.3546007553471036,2.004353484950391,1.0719887248643847,0.0015044618582473746,work,24,0,1,-0.6231421678171607,-3.408665661098439,-0.6231421678171607,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q24953805,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3397018680478636,0.36378010793398946,1.9618791997723442,1.0997387009327215,0.0024692979509275403,work,24,0,1,-0.6221773317244805,-3.407700825005758,-0.6221773317244805,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q92831691,claude_monet,4,12,21,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3810640723210836,0.34806567927844617,2.015964365776865,1.05223262520556,-0.010253663780373401,work,24,0,1,-0.6349002934557815,-3.420423786737059,-0.6349002934557815,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q105099613,claude_monet,4,12,21,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3566188428812227,0.35228857421280413,1.9728121854661875,1.064998801497225,0.00845328709044324,work,24,0,1,-0.6161933425849648,-3.4017168358662424,-0.6161933425849648,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q59530379,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3824564635208434,0.36020462371572054,2.0002733999501654,1.088929703179282,0.006829693246086066,work,24,0,1,-0.617816936429322,-3.4033404297105996,-0.617816936429322,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q17493907,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3829499772022347,0.3635873494647816,2.0742945625118168,1.09915597542383,-0.06669795563417402,work,24,0,1,-0.6913445853095821,-3.4768680785908597,-0.6913445853095821,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q66126523,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3364916169063612,0.39028969498365373,2.0259501441639767,1.179879473307089,-0.0648118975822074,work,24,0,1,-0.6894585272576155,-3.474982020538892,-0.6894585272576155,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q106879983,claude_monet,4,12,21,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3695340340295843,0.35092376720572865,1.963522936501155,1.060872871980327,0.030657727203837304,work,24,0,1,-0.5939889024715708,-3.3795123957528492,-0.5939889024715708,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q79868506,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3941633856276745,0.3507288206867697,1.9872571552606626,1.0602835318079664,0.03155286004241997,work,24,0,1,-0.5930937696329881,-3.378617262914265,-0.5930937696329881,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q20538824,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3646397291636143,0.3597529120242337,2.013286990561431,1.0875641397030018,-0.024000631722408627,work,24,0,1,-0.6486472613978167,-3.4341707546790943,-0.6486472613978167,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q105099601,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3885958027299612,0.3529797589804654,2.0103964436481103,1.067088312775918,0.0028459887572589437,work,24,0,1,-0.6218006409181491,-3.407324134199426,-0.6218006409181491,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q50700359,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3208997463666643,0.3596040999874667,2.035360423687001,1.0871142680568397,-0.08981404764492851,work,24,0,1,-0.7144606773203366,-3.499984170601614,-0.7144606773203366,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q68372814,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3676815341463309,0.3516046830023473,1.9994288461638003,1.0629313392722053,-0.007100682342061404,work,24,0,1,-0.6317473120174695,-3.417270805298747,-0.6317473120174695,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q20538849,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.375640672276215,0.33879757000365923,1.9552014571623282,1.0242143300001327,0.04508584478929478,work,24,0,1,-0.5795607848861133,-3.365084278167391,-0.5795607848861133,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q117435200,claude_monet,3,13,21,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3931157606566895,0.34723377315762244,2.008849586492664,1.0497177011163663,0.008912803839433714,work,24,0,1,-0.6157338258359744,-3.401257319117253,-0.6157338258359744,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q85224931,claude_monet,4,12,21,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3496394326905738,0.3496462173074081,1.9396416633723312,1.0570107282431804,0.03464439899365068,work,24,0,1,-0.5900022306817574,-3.375525723963035,-0.5900022306817574,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q67220780,claude_monet,4,12,21,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3389842759750161,0.35714597157203937,1.9979568184582899,1.079683133447362,-0.03432591280786568,work,24,0,1,-0.6589725424832737,-3.4444960357645513,-0.6589725424832737,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q30093031,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3738903207751472,0.34933766171925584,2.0082596665679464,1.0560779380375611,-0.009722716117391172,work,24,0,1,-0.6343693457927992,-3.419892839074077,-0.6343693457927992,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q17492292,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.356266500414173,0.3554331991917435,2.034094982650748,1.07450527453914,-0.05318185256116692,work,24,0,1,-0.677828482236575,-3.4633519755178526,-0.677828482236575,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q67609602,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3790264917529695,0.35066023904045096,1.9442973725662238,1.0600762035649276,0.0593757488621538,work,24,0,1,-0.5652708808132543,-3.350794374094532,-0.5652708808132543,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q20809479,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3787704177875097,0.3577576194144124,1.994437563489825,1.0815321977280337,0.008979483973092783,work,24,0,1,-0.6156671457023153,-3.401190638983593,-0.6156671457023153,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q92787519,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.337507520274678,0.35339685829471895,1.9415272648261155,1.0683492400449273,0.020626885123970595,work,24,0,1,-0.6040197445514375,-3.389543237832715,-0.6040197445514375,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q87367853,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3789786606099614,0.35237393927863153,1.9452103053563317,1.0652568674677125,0.05841498492903785,work,24,0,1,-0.5662316447463702,-3.3517551380276487,-0.5662316447463702,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q113520917,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3347536056871236,0.3520750877501268,1.9549977364690037,1.064353413472946,0.004402498893528062,work,24,0,1,-0.62024413078188,-3.4057676240631576,-0.62024413078188,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,wikidata:Q79790733,claude_monet,4,12,21,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.4014735377089007,0.39363049430905384,2.060650912046956,1.224727758601464,-0.03453074466264727,content_class,16,48,4,-0.6591773743380553,-3.6198912144813935,-0.6591773743380553,-2.960713840143338,0.0,0,0.32906822416039544,0.271742441314632,0.6701335108725568,0.3214024435590052,0.2953807833215928,0.27779413085282384,0.353990504702282,0.32140244355900505,48,34,built,claude_monet,,13,21,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,,0.38235294117647056,0.6176470588235294
1.540567498372786,0.3571155077249707,2.410280359006281,0.9678900378337341,-0.24506623095808688,content_class,16,48,13,-0.869712860633495,-3.287389001732153,-0.869712860633495,-2.417676141098659,0.0,0,0.403978803298678,0.3968881151656676,0.4638235607442063,0.36896289223540557,0.28428402417116894,0.36127778681940803,0.3568209842332546,0.36896289223540557,48,25,land,claude_monet,4,,21,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.15999999999999998,,0.84
1.7453602732321007,0.20124465523331322,2.143699188043918,0.8897583088679092,0.2263077148635908,content_class,16,48,21,-0.39833891481181727,-3.319143027374416,-0.39833891481181727,-2.9208041125625988,0.0,0,0.18505990759764546,0.17377681322303576,0.704982217911914,0.22617901201660975,0.39686330435259143,0.21784063410010368,0.4302199677963792,0.22617901201660978,48,17,water,claude_monet,4,13,,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.23529411764705882,0.7647058823529412,
1.3566188428812227,0.35228857421280413,1.9728121854661875,1.064998801497225,0.00845328709044324,source_id,24,0,1,-0.6161933425849648,-3.4017168358662424,-0.6161933425849648,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,collection:Q1068063,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3486928899547186,0.38801844810850544,1.9797364322832944,1.173013297742519,-0.0063969126531677745,source_id,24,0,2,-0.6310435423285758,-3.4165670356098534,-0.6310435423285758,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,36,collection:Q106857407,claude_monet,4,12,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3915192808701766,0.34390337861172654,1.9756460771651732,1.0396496306209846,0.04051983338041154,source_id,24,0,1,-0.5841267962949965,-3.369650289576274,-0.5841267962949965,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,collection:Q1189960,claude_monet,3,13,21,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.4050951809288854,0.35564415476631855,1.9983768758750227,1.0751430114699887,0.03136493472927082,source_id,24,0,1,-0.5932816949461373,-3.378805188227414,-0.5932816949461373,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,collection:Q125634,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3208997463666643,0.3596040999874667,2.035360423687001,1.0871142680568397,-0.08981404764492851,source_id,24,0,1,-0.7144606773203366,-3.499984170601614,-0.7144606773203366,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,collection:Q1319192,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.450431780869831,0.3415919188925154,2.217576078901713,1.0326618881539753,-0.14249766835647382,source_id,24,0,7,-0.7671442980318819,-3.5526677913131586,-0.7671442980318819,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,31,collection:Q1327886,claude_monet,3,9,19,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.356266500414173,0.3554331991917435,2.034094982650748,1.07450527453914,-0.05318185256116692,source_id,24,0,1,-0.677828482236575,-3.4633519755178526,-0.677828482236575,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,collection:Q1341595,claude_monet,4,13,20,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3496394326905738,0.3496462173074081,1.9396416633723312,1.0570107282431804,0.03464439899365068,source_id,24,0,1,-0.5900022306817574,-3.375525723963035,-0.5900022306817574,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,collection:Q1372546,claude_monet,4,12,21,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.3397018680478636,0.36378010793398946,1.9618791997723442,1.0997387009327215,0.0024692979509275403,source_id,24,0,1,-0.6221773317244805,-3.407700825005758,-0.6221773317244805,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,37,collection:Q14917275,claude_monet,4,12,21,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
1.318810642070754,0.3460662248068644,1.9160556659231336,1.0461881015628587,0.02740160582302842,source_id,24,0,2,-0.5972450238523797,-3.3827685171336572,-0.5972450238523797,-2.7855234932812776,0.0,0,0.3372870563657263,0.28165264320003436,0.625854460595471,0.33078776588061926,0.3087760813648821,0.2887172041301565,0.40086978184274147,0.33078776588061926,72,36,collection:Q1574475,claude_monet,4,11,21,flux_2_max,collection metadata proxy; not a photographic workflow,descriptive,0.10526315789473684,0.34210526315789475,0.5526315789473685
