painter_id,route,condition,k,draw,real_query_coverage,generated_query_coverage,generated_minus_real,median_anchor_radius
claude_monet,flux_2_max,artist_free,1,18,0.4444444444444444,0.2222222222222222,-0.2222222222222222,3.890289608753079
claude_monet,flux_2_max,artist_free,1,19,0.5,0.3333333333333333,-0.16666666666666669,4.109847540392632
claude_monet,flux_2_max,artist_free,1,20,0.5,0.4444444444444444,-0.05555555555555558,3.7489378773263144
claude_monet,flux_2_max,artist_free,1,21,0.4444444444444444,0.16666666666666666,-0.2777777777777778,3.79335812908152
claude_monet,flux_2_max,artist_free,1,22,0.4444444444444444,0.2222222222222222,-0.2222222222222222,3.741260406508168
claude_monet,flux_2_max,artist_free,1,23,0.16666666666666666,0.1111111111111111,-0.05555555555555555,3.3593218122778494
claude_monet,flux_2_max,artist_free,1,24,0.5,0.2222222222222222,-0.2777777777777778,4.262339456037514
claude_monet,flux_2_max,artist_free,1,25,0.6111111111111112,0.16666666666666666,-0.44444444444444453,4.109325615763332
claude_monet,flux_2_max,artist_free,1,26,0.5555555555555556,0.2777777777777778,-0.2777777777777778,4.281369037335963
claude_monet,flux_2_max,artist_free,1,27,0.6666666666666666,0.1111111111111111,-0.5555555555555556,4.073479106438026
claude_monet,flux_2_max,artist_free,1,28,0.6111111111111112,0.2777777777777778,-0.33333333333333337,3.848681380675866
claude_monet,flux_2_max,artist_free,1,29,0.5,0.2777777777777778,-0.2222222222222222,3.9089465319355696
claude_monet,flux_2_max,artist_free,1,30,0.5,0.16666666666666666,-0.33333333333333337,3.9842435054279934
claude_monet,flux_2_max,artist_free,1,31,0.5,0.2222222222222222,-0.2777777777777778,4.112877578691039
claude_monet,flux_2_max,artist_free,1,32,0.5555555555555556,0.2222222222222222,-0.33333333333333337,4.432440255261076
claude_monet,flux_2_max,artist_free,1,33,0.5555555555555556,0.2777777777777778,-0.2777777777777778,4.189681032593193
claude_monet,flux_2_max,artist_free,1,34,0.6666666666666666,0.2777777777777778,-0.38888888888888884,3.8721091053050953
claude_monet,flux_2_max,artist_free,1,35,0.4444444444444444,0.2777777777777778,-0.16666666666666663,4.268010828872028
claude_monet,flux_2_max,artist_free,1,36,0.3888888888888889,0.2777777777777778,-0.1111111111111111,3.8084978600784485
claude_monet,flux_2_max,artist_free,1,37,0.3333333333333333,0.2222222222222222,-0.1111111111111111,3.8721091053050953
claude_monet,flux_2_max,artist_free,1,38,0.7777777777777778,0.3333333333333333,-0.4444444444444445,4.271491344501882
claude_monet,flux_2_max,artist_free,1,39,0.5555555555555556,0.4444444444444444,-0.11111111111111116,4.06993155478345
claude_monet,flux_2_max,artist_free,1,40,0.5555555555555556,0.1111111111111111,-0.4444444444444445,4.057931505362106
claude_monet,flux_2_max,artist_free,1,41,0.5,0.3333333333333333,-0.16666666666666669,4.335430306520925
claude_monet,flux_2_max,artist_free,1,42,0.4444444444444444,0.3888888888888889,-0.055555555555555525,4.342518107142167
claude_monet,flux_2_max,artist_free,1,43,0.6111111111111112,0.16666666666666666,-0.44444444444444453,4.209064085938822
claude_monet,flux_2_max,artist_free,1,44,0.5555555555555556,0.3333333333333333,-0.22222222222222227,4.190884760374871
claude_monet,flux_2_max,artist_free,1,45,0.5,0.3333333333333333,-0.16666666666666669,3.900235776202567
claude_monet,flux_2_max,artist_free,1,46,0.5,0.3333333333333333,-0.16666666666666669,4.253998688981879
claude_monet,flux_2_max,artist_free,1,47,0.5,0.3333333333333333,-0.16666666666666669,4.024419663692244
claude_monet,flux_2_max,artist_free,1,48,0.6111111111111112,0.1111111111111111,-0.5,3.6234373010107115
claude_monet,flux_2_max,artist_free,1,49,0.2777777777777778,0.3333333333333333,0.055555555555555525,4.112980086555676
claude_monet,flux_2_max,artist_free,1,50,0.3333333333333333,0.2222222222222222,-0.1111111111111111,3.8511280865517103
claude_monet,flux_2_max,artist_free,1,51,0.5555555555555556,0.3333333333333333,-0.22222222222222227,4.579504999726773
claude_monet,flux_2_max,artist_free,1,52,0.8333333333333334,0.3888888888888889,-0.4444444444444445,4.376826752097994
claude_monet,flux_2_max,artist_free,1,53,0.4444444444444444,0.2777777777777778,-0.16666666666666663,3.9894629777816415
claude_monet,flux_2_max,artist_free,1,54,0.6666666666666666,0.3333333333333333,-0.3333333333333333,4.185716954464887
claude_monet,flux_2_max,artist_free,1,55,0.4444444444444444,0.3888888888888889,-0.055555555555555525,4.344003611209259
claude_monet,flux_2_max,artist_free,1,56,0.6111111111111112,0.3333333333333333,-0.27777777777777785,4.0700720070563134
claude_monet,flux_2_max,artist_free,1,57,0.5,0.1111111111111111,-0.3888888888888889,4.130322781402672
claude_monet,flux_2_max,artist_free,1,58,0.6111111111111112,0.3333333333333333,-0.27777777777777785,4.025273949819587
claude_monet,flux_2_max,artist_free,1,59,0.5555555555555556,0.16666666666666666,-0.38888888888888895,4.026300404412115
claude_monet,flux_2_max,artist_free,1,60,0.5,0.3333333333333333,-0.16666666666666669,4.157174476161206
claude_monet,flux_2_max,artist_free,1,61,0.5,0.2777777777777778,-0.2222222222222222,4.191777031061701
claude_monet,flux_2_max,artist_free,1,62,0.6666666666666666,0.3888888888888889,-0.27777777777777773,4.504182920718616
claude_monet,flux_2_max,artist_free,1,63,0.4444444444444444,0.2777777777777778,-0.16666666666666663,4.134772571572034
claude_monet,flux_2_max,artist_free,1,64,0.3333333333333333,0.3333333333333333,0.0,3.890289608753079
claude_monet,flux_2_max,artist_free,1,65,0.5,0.2777777777777778,-0.2222222222222222,4.579454920494394
claude_monet,flux_2_max,artist_free,1,66,0.6111111111111112,0.3888888888888889,-0.22222222222222227,3.986799424294466
claude_monet,flux_2_max,artist_free,1,67,0.3333333333333333,0.2222222222222222,-0.1111111111111111,4.006639659816815
claude_monet,flux_2_max,artist_free,1,68,0.4444444444444444,0.5,0.05555555555555558,4.033978126320377
claude_monet,flux_2_max,artist_free,1,69,0.6666666666666666,0.2222222222222222,-0.4444444444444444,4.038726668881011
claude_monet,flux_2_max,artist_free,1,70,0.16666666666666666,0.1111111111111111,-0.05555555555555555,3.514892736735367
claude_monet,flux_2_max,artist_free,1,71,0.4444444444444444,0.2777777777777778,-0.16666666666666663,4.344003611209259
claude_monet,flux_2_max,artist_free,1,72,0.4444444444444444,0.2777777777777778,-0.16666666666666663,3.705550910485965
claude_monet,flux_2_max,artist_free,1,73,0.7777777777777778,0.3333333333333333,-0.4444444444444445,4.112980086555676
claude_monet,flux_2_max,artist_free,1,74,0.6666666666666666,0.2777777777777778,-0.38888888888888884,4.185716954464887
claude_monet,flux_2_max,artist_free,1,75,0.2777777777777778,0.16666666666666666,-0.11111111111111113,3.6443401980347527
claude_monet,flux_2_max,artist_free,1,76,0.4444444444444444,0.3333333333333333,-0.1111111111111111,3.865945869007607
claude_monet,flux_2_max,artist_free,1,77,0.6666666666666666,0.3888888888888889,-0.27777777777777773,4.606136251552405
claude_monet,flux_2_max,artist_free,1,78,0.7222222222222222,0.3333333333333333,-0.3888888888888889,4.375436054303313
claude_monet,flux_2_max,artist_free,1,79,0.6666666666666666,0.2222222222222222,-0.4444444444444444,4.3177092635899506
claude_monet,flux_2_max,artist_free,1,80,0.6666666666666666,0.3888888888888889,-0.27777777777777773,4.186129069665487
claude_monet,flux_2_max,artist_free,1,81,0.4444444444444444,0.2222222222222222,-0.2222222222222222,3.7276388251039156
claude_monet,flux_2_max,artist_free,1,82,0.3888888888888889,0.3333333333333333,-0.05555555555555558,4.135706611401934
claude_monet,flux_2_max,artist_free,1,83,0.5555555555555556,0.3333333333333333,-0.22222222222222227,4.033978126320377
claude_monet,flux_2_max,artist_free,1,84,0.3333333333333333,0.4444444444444444,0.1111111111111111,3.858536977779659
claude_monet,flux_2_max,artist_free,1,85,0.3888888888888889,0.16666666666666666,-0.22222222222222224,3.4831028960034462
claude_monet,flux_2_max,artist_free,1,86,0.5,0.2222222222222222,-0.2777777777777778,3.8169287497024458
claude_monet,flux_2_max,artist_free,1,87,0.4444444444444444,0.3333333333333333,-0.1111111111111111,4.185716954464887
claude_monet,flux_2_max,artist_free,1,88,0.6666666666666666,0.2222222222222222,-0.4444444444444444,4.029444658165879
claude_monet,flux_2_max,artist_free,1,89,0.5,0.3888888888888889,-0.1111111111111111,4.033978126320377
claude_monet,flux_2_max,artist_free,1,90,0.5,0.2222222222222222,-0.2777777777777778,3.9737895173426887
claude_monet,flux_2_max,artist_free,1,91,0.6666666666666666,0.4444444444444444,-0.2222222222222222,4.521041162845543
claude_monet,flux_2_max,artist_free,1,92,0.5,0.3888888888888889,-0.1111111111111111,4.151397780335229
claude_monet,flux_2_max,artist_free,1,93,0.7222222222222222,0.3888888888888889,-0.3333333333333333,4.706664353946341
claude_monet,flux_2_max,artist_free,1,94,0.5,0.2777777777777778,-0.2222222222222222,4.4030765509691925
claude_monet,flux_2_max,artist_free,1,95,0.3888888888888889,0.2777777777777778,-0.1111111111111111,4.011724455473869
claude_monet,flux_2_max,artist_free,1,96,0.6111111111111112,0.3888888888888889,-0.22222222222222227,4.249333138939067
claude_monet,flux_2_max,artist_free,1,97,0.5555555555555556,0.16666666666666666,-0.38888888888888895,3.9386116484336666
claude_monet,flux_2_max,artist_free,1,98,0.3333333333333333,0.3333333333333333,0.0,4.1914066850041705
claude_monet,flux_2_max,artist_free,1,99,0.6666666666666666,0.4444444444444444,-0.2222222222222222,4.441536050380932
claude_monet,flux_2_max,artist_free,3,0,0.9444444444444444,0.6111111111111112,-0.33333333333333326,5.084990561089345
claude_monet,flux_2_max,artist_free,3,1,0.9444444444444444,0.6111111111111112,-0.33333333333333326,4.625249406994677
claude_monet,flux_2_max,artist_free,3,2,0.6666666666666666,0.3888888888888889,-0.27777777777777773,4.372102861670675
claude_monet,flux_2_max,artist_free,3,3,0.8333333333333334,0.6111111111111112,-0.2222222222222222,4.8857641325940815
claude_monet,flux_2_max,artist_free,3,4,0.9444444444444444,0.4444444444444444,-0.5,4.627980465875369
claude_monet,flux_2_max,artist_free,3,5,0.8888888888888888,0.5555555555555556,-0.33333333333333326,4.900701015132574
claude_monet,flux_2_max,artist_free,3,6,0.9444444444444444,0.5555555555555556,-0.38888888888888884,4.955964401315319
claude_monet,flux_2_max,artist_free,3,7,0.9444444444444444,0.6666666666666666,-0.2777777777777778,5.018087248664651
claude_monet,flux_2_max,artist_free,3,8,0.7777777777777778,0.5555555555555556,-0.2222222222222222,4.928340424139351
claude_monet,flux_2_max,artist_free,3,9,0.9444444444444444,0.5,-0.4444444444444444,5.289426024154935
claude_monet,flux_2_max,artist_free,3,10,0.8888888888888888,0.6111111111111112,-0.2777777777777777,4.984813384196064
claude_monet,flux_2_max,artist_free,3,11,0.8888888888888888,0.6111111111111112,-0.2777777777777777,5.2955286795563365
claude_monet,flux_2_max,artist_free,3,12,1.0,0.7222222222222222,-0.2777777777777778,5.093098114714642
claude_monet,flux_2_max,artist_free,3,13,0.7222222222222222,0.4444444444444444,-0.2777777777777778,4.130322781402672
claude_monet,flux_2_max,artist_free,3,14,0.9444444444444444,0.3888888888888889,-0.5555555555555556,4.8748396572555865
claude_monet,flux_2_max,artist_free,3,15,0.8888888888888888,0.6111111111111112,-0.2777777777777777,4.671002331835407
claude_monet,flux_2_max,artist_free,3,16,0.9444444444444444,0.6111111111111112,-0.33333333333333326,4.837070629288368
claude_monet,flux_2_max,artist_free,3,17,1.0,0.5,-0.5,5.183595027374616
claude_monet,flux_2_max,artist_free,3,18,0.9444444444444444,0.3888888888888889,-0.5555555555555556,4.872285522734357
claude_monet,flux_2_max,artist_free,3,19,1.0,0.6111111111111112,-0.38888888888888884,5.176401310131418
claude_monet,flux_2_max,artist_free,3,20,0.9444444444444444,0.5,-0.4444444444444444,4.245009697252938
claude_monet,flux_2_max,artist_free,3,21,0.8888888888888888,0.3333333333333333,-0.5555555555555556,4.80681948215767
claude_monet,flux_2_max,artist_free,3,22,0.7777777777777778,0.2777777777777778,-0.5,4.413678228856795
claude_monet,flux_2_max,artist_free,3,23,0.7222222222222222,0.3333333333333333,-0.3888888888888889,4.169117983027238
claude_monet,flux_2_max,artist_free,3,24,1.0,0.6111111111111112,-0.38888888888888884,5.071125967453199
claude_monet,flux_2_max,artist_free,3,25,0.8888888888888888,0.3888888888888889,-0.49999999999999994,4.992675509218827
claude_monet,flux_2_max,artist_free,3,26,0.8888888888888888,0.6111111111111112,-0.2777777777777777,5.2879154085773985
claude_monet,flux_2_max,artist_free,3,27,0.9444444444444444,0.6111111111111112,-0.33333333333333326,4.917811551413245
claude_monet,flux_2_max,artist_free,3,28,0.9444444444444444,0.4444444444444444,-0.5,4.618228247361234
claude_monet,flux_2_max,artist_free,3,29,0.8888888888888888,0.6111111111111112,-0.2777777777777777,4.563924331114101
claude_monet,flux_2_max,artist_free,3,30,0.8888888888888888,0.5,-0.38888888888888884,4.729072028255587
claude_monet,flux_2_max,artist_free,3,31,0.9444444444444444,0.5,-0.4444444444444444,4.976189116546007
claude_monet,flux_2_max,artist_free,3,32,0.9444444444444444,0.7777777777777778,-0.16666666666666663,5.655611400818983
claude_monet,flux_2_max,artist_free,3,33,0.9444444444444444,0.5,-0.4444444444444444,4.70558696798029
claude_monet,flux_2_max,artist_free,3,34,0.8888888888888888,0.7222222222222222,-0.16666666666666663,4.689055715805468
claude_monet,flux_2_max,artist_free,3,35,0.8888888888888888,0.6111111111111112,-0.2777777777777777,5.364432547550831
claude_monet,flux_2_max,artist_free,3,36,0.7777777777777778,0.5555555555555556,-0.2222222222222222,4.497451180159649
claude_monet,flux_2_max,artist_free,3,37,0.7777777777777778,0.4444444444444444,-0.33333333333333337,4.8069415113384295
claude_monet,flux_2_max,artist_free,3,38,1.0,0.6111111111111112,-0.38888888888888884,4.900411340743261
claude_monet,flux_2_max,artist_free,3,39,0.9444444444444444,0.6111111111111112,-0.33333333333333326,4.874121817530739
claude_monet,flux_2_max,artist_free,3,40,0.8888888888888888,0.2222222222222222,-0.6666666666666666,4.675961386963037
claude_monet,flux_2_max,artist_free,3,41,0.9444444444444444,0.6666666666666666,-0.2777777777777778,5.004405609299427
claude_monet,flux_2_max,artist_free,3,42,1.0,0.8333333333333334,-0.16666666666666663,5.634820765624014
claude_monet,flux_2_max,artist_free,3,43,0.9444444444444444,0.5,-0.4444444444444444,4.88605886494262
claude_monet,flux_2_max,artist_free,3,44,0.8888888888888888,0.6111111111111112,-0.2777777777777777,4.959279558502768
claude_monet,flux_2_max,artist_free,3,45,1.0,0.7777777777777778,-0.2222222222222222,4.618615057257342
claude_monet,flux_2_max,artist_free,3,46,1.0,0.6666666666666666,-0.33333333333333337,4.824804219356273
claude_monet,flux_2_max,artist_free,3,47,0.8333333333333334,0.5555555555555556,-0.2777777777777778,4.827058315904354
claude_monet,flux_2_max,artist_free,3,48,1.0,0.4444444444444444,-0.5555555555555556,4.706151407971557
claude_monet,flux_2_max,artist_free,3,49,0.7777777777777778,0.6111111111111112,-0.16666666666666663,4.599992495771213
claude_monet,flux_2_max,artist_free,3,50,0.8333333333333334,0.3333333333333333,-0.5,4.716180198133713
claude_monet,flux_2_max,artist_free,3,51,0.9444444444444444,0.6111111111111112,-0.33333333333333326,5.318136937334134
claude_monet,flux_2_max,artist_free,3,52,1.0,0.7777777777777778,-0.2222222222222222,5.223341042364941
claude_monet,flux_2_max,artist_free,3,53,0.8333333333333334,0.6111111111111112,-0.2222222222222222,5.355211826959252
claude_monet,flux_2_max,artist_free,3,54,1.0,0.7222222222222222,-0.2777777777777778,4.718524040024274
claude_monet,flux_2_max,artist_free,3,55,0.9444444444444444,0.8888888888888888,-0.05555555555555558,5.333658002505965
claude_monet,flux_2_max,artist_free,3,56,1.0,0.6111111111111112,-0.38888888888888884,4.899537474802344
claude_monet,flux_2_max,artist_free,3,57,0.8333333333333334,0.4444444444444444,-0.38888888888888895,4.762130659192893
claude_monet,flux_2_max,artist_free,3,58,0.8888888888888888,0.7222222222222222,-0.16666666666666663,4.776880467588601
claude_monet,flux_2_max,artist_free,3,59,0.9444444444444444,0.6111111111111112,-0.33333333333333326,4.9899226068773554
claude_monet,flux_2_max,artist_free,3,60,0.8333333333333334,0.5,-0.33333333333333337,4.822870382691408
claude_monet,flux_2_max,artist_free,3,61,1.0,0.6111111111111112,-0.38888888888888884,4.8357427486011275
claude_monet,flux_2_max,artist_free,3,62,1.0,0.7222222222222222,-0.2777777777777778,5.050362265946983
claude_monet,flux_2_max,artist_free,3,63,0.8333333333333334,0.5555555555555556,-0.2777777777777778,4.876531985175211
claude_monet,flux_2_max,artist_free,3,64,0.7777777777777778,0.7222222222222222,-0.05555555555555558,4.618823566322792
claude_monet,flux_2_max,artist_free,3,65,1.0,0.6666666666666666,-0.33333333333333337,5.292961470268041
claude_monet,flux_2_max,artist_free,3,66,1.0,0.5,-0.5,4.991815858232632
claude_monet,flux_2_max,artist_free,3,67,0.5555555555555556,0.5,-0.05555555555555558,4.618683537017979
claude_monet,flux_2_max,artist_free,3,68,0.8888888888888888,0.6666666666666666,-0.2222222222222222,4.602317227120052
claude_monet,flux_2_max,artist_free,3,69,1.0,0.6111111111111112,-0.38888888888888884,4.9899226068773554
claude_monet,flux_2_max,artist_free,3,70,0.6111111111111112,0.2222222222222222,-0.38888888888888895,4.2402137799004205
claude_monet,flux_2_max,artist_free,3,71,1.0,0.4444444444444444,-0.5555555555555556,4.877042748273159
claude_monet,flux_2_max,artist_free,3,72,0.8333333333333334,0.3333333333333333,-0.5,4.506580557727857
claude_monet,flux_2_max,artist_free,3,73,1.0,0.5,-0.5,5.473112872356504
claude_monet,flux_2_max,artist_free,3,74,0.9444444444444444,0.5,-0.4444444444444444,5.275731917322185
claude_monet,flux_2_max,artist_free,3,75,0.7222222222222222,0.3333333333333333,-0.3888888888888889,4.3572755081800585
claude_monet,flux_2_max,artist_free,3,76,0.7222222222222222,0.6111111111111112,-0.11111111111111105,4.712672424187408
claude_monet,flux_2_max,artist_free,3,77,1.0,0.6111111111111112,-0.38888888888888884,5.13460140154648
claude_monet,flux_2_max,artist_free,3,78,1.0,0.5555555555555556,-0.4444444444444444,5.182079367045579
claude_monet,flux_2_max,artist_free,3,79,0.8888888888888888,0.5555555555555556,-0.33333333333333326,5.015752518559482
claude_monet,flux_2_max,artist_free,3,80,1.0,0.5555555555555556,-0.4444444444444444,5.2488317504507
claude_monet,flux_2_max,artist_free,3,81,0.9444444444444444,0.4444444444444444,-0.5,4.42995895599068
claude_monet,flux_2_max,artist_free,3,82,0.8888888888888888,0.6666666666666666,-0.2222222222222222,4.925037247136828
claude_monet,flux_2_max,artist_free,3,83,0.9444444444444444,0.6666666666666666,-0.2777777777777778,5.151342109434207
claude_monet,flux_2_max,artist_free,3,84,0.7777777777777778,0.5,-0.2777777777777778,4.7435690083048065
claude_monet,flux_2_max,artist_free,3,85,0.7222222222222222,0.3333333333333333,-0.3888888888888889,4.258501065626567
claude_monet,flux_2_max,artist_free,3,86,0.8888888888888888,0.4444444444444444,-0.4444444444444444,4.817672346778398
claude_monet,flux_2_max,artist_free,3,87,0.9444444444444444,0.7222222222222222,-0.2222222222222222,5.401165446996189
claude_monet,flux_2_max,artist_free,3,88,1.0,0.4444444444444444,-0.5555555555555556,4.720515776363438
claude_monet,flux_2_max,artist_free,3,89,0.9444444444444444,0.5,-0.4444444444444444,4.656298450340325
claude_monet,flux_2_max,artist_free,3,90,0.8333333333333334,0.3888888888888889,-0.4444444444444445,4.841625978596725
claude_monet,flux_2_max,artist_free,3,91,0.9444444444444444,0.6666666666666666,-0.2777777777777778,4.968962070578993
claude_monet,flux_2_max,artist_free,3,92,0.8333333333333334,0.5555555555555556,-0.2777777777777778,4.993527147176402
claude_monet,flux_2_max,artist_free,3,93,1.0,0.5555555555555556,-0.4444444444444444,5.2887411236407385
claude_monet,flux_2_max,artist_free,3,94,0.7777777777777778,0.5555555555555556,-0.2222222222222222,5.106017622093574
claude_monet,flux_2_max,artist_free,3,95,0.7222222222222222,0.5555555555555556,-0.16666666666666663,4.84672716646417
claude_monet,flux_2_max,artist_free,3,96,1.0,0.6666666666666666,-0.33333333333333337,4.8548004032453385
claude_monet,flux_2_max,artist_free,3,97,1.0,0.7222222222222222,-0.2777777777777778,4.67976734444476
claude_monet,flux_2_max,artist_free,3,98,0.7222222222222222,0.6666666666666666,-0.05555555555555558,4.982440680438717
claude_monet,flux_2_max,artist_free,3,99,0.9444444444444444,0.8333333333333334,-0.11111111111111105,5.662706032961873
claude_monet,flux_2_max,artist_free,5,0,1.0,0.7222222222222222,-0.2777777777777778,5.70347865854748
claude_monet,flux_2_max,artist_free,5,1,1.0,0.6666666666666666,-0.33333333333333337,4.958161314143393
claude_monet,flux_2_max,artist_free,5,2,0.8333333333333334,0.5555555555555556,-0.2777777777777778,4.793747459475225
claude_monet,flux_2_max,artist_free,5,3,0.9444444444444444,0.8333333333333334,-0.11111111111111105,5.621653853318463
claude_monet,flux_2_max,artist_free,5,4,1.0,0.6666666666666666,-0.33333333333333337,5.188869628137056
claude_monet,flux_2_max,artist_free,5,5,1.0,0.7777777777777778,-0.2222222222222222,5.317940197353321
claude_monet,flux_2_max,artist_free,5,6,1.0,0.7222222222222222,-0.2777777777777778,5.241657807384651
claude_monet,flux_2_max,artist_free,5,7,1.0,0.8888888888888888,-0.11111111111111116,5.619352840826414
claude_monet,flux_2_max,artist_free,5,8,0.9444444444444444,0.7777777777777778,-0.16666666666666663,5.5260546702145135
claude_monet,flux_2_max,artist_free,5,9,1.0,0.7222222222222222,-0.2777777777777778,5.92027304893025
claude_monet,flux_2_max,artist_free,5,10,1.0,0.8333333333333334,-0.16666666666666663,5.772791558496095
claude_monet,flux_2_max,artist_free,5,11,1.0,0.7777777777777778,-0.2222222222222222,5.787181146830802
claude_monet,flux_2_max,artist_free,5,12,1.0,0.8333333333333334,-0.16666666666666663,5.7525289392676395
claude_monet,flux_2_max,artist_free,5,13,1.0,0.7777777777777778,-0.2222222222222222,4.715955596630771
claude_monet,flux_2_max,artist_free,5,14,1.0,0.8333333333333334,-0.16666666666666663,5.551411014546528
claude_monet,flux_2_max,artist_free,5,15,1.0,0.8333333333333334,-0.16666666666666663,5.0979249457506315
claude_monet,flux_2_max,artist_free,5,16,1.0,0.8333333333333334,-0.16666666666666663,5.467526061914921
claude_monet,flux_2_max,artist_free,5,17,1.0,0.7777777777777778,-0.2222222222222222,5.576026786562268
claude_monet,flux_2_max,artist_free,5,18,1.0,0.5,-0.5,5.250357157850966
claude_monet,flux_2_max,artist_free,5,19,1.0,0.8888888888888888,-0.11111111111111116,5.744587158161302
claude_monet,flux_2_max,artist_free,5,20,1.0,0.5555555555555556,-0.4444444444444444,4.6382266929465015
claude_monet,flux_2_max,artist_free,5,21,1.0,0.5555555555555556,-0.4444444444444444,5.144903684858952
claude_monet,flux_2_max,artist_free,5,22,0.8888888888888888,0.5555555555555556,-0.33333333333333326,4.841439167253672
claude_monet,flux_2_max,artist_free,5,23,0.9444444444444444,0.7222222222222222,-0.2222222222222222,4.726224163925514
claude_monet,flux_2_max,artist_free,5,24,1.0,0.9444444444444444,-0.05555555555555558,5.4880707365772885
claude_monet,flux_2_max,artist_free,5,25,0.9444444444444444,0.6666666666666666,-0.2777777777777778,5.276824013514608
claude_monet,flux_2_max,artist_free,5,26,1.0,0.8888888888888888,-0.11111111111111116,5.882602868493006
claude_monet,flux_2_max,artist_free,5,27,1.0,0.7777777777777778,-0.2222222222222222,5.464588949735641
claude_monet,flux_2_max,artist_free,5,28,1.0,0.8333333333333334,-0.16666666666666663,5.210395192990762
claude_monet,flux_2_max,artist_free,5,29,1.0,0.7777777777777778,-0.2222222222222222,5.4747562823153935
claude_monet,flux_2_max,artist_free,5,30,1.0,0.7222222222222222,-0.2777777777777778,5.202651465920502
claude_monet,flux_2_max,artist_free,5,31,1.0,0.8888888888888888,-0.11111111111111116,5.550889769040564
claude_monet,flux_2_max,artist_free,5,32,1.0,0.9444444444444444,-0.05555555555555558,6.200096177418596
claude_monet,flux_2_max,artist_free,5,33,1.0,0.6666666666666666,-0.33333333333333337,5.182586480817856
claude_monet,flux_2_max,artist_free,5,34,0.9444444444444444,0.8333333333333334,-0.11111111111111105,5.109838622900469
claude_monet,flux_2_max,artist_free,5,35,1.0,0.9444444444444444,-0.05555555555555558,6.161984707167079
claude_monet,flux_2_max,artist_free,5,36,0.9444444444444444,0.6666666666666666,-0.2777777777777778,4.7361423719329
claude_monet,flux_2_max,artist_free,5,37,0.9444444444444444,0.8333333333333334,-0.11111111111111105,5.688912609988211
claude_monet,flux_2_max,artist_free,5,38,1.0,0.7777777777777778,-0.2222222222222222,5.366327807603767
claude_monet,flux_2_max,artist_free,5,39,1.0,0.8888888888888888,-0.11111111111111116,5.300693565941623
claude_monet,flux_2_max,artist_free,5,40,1.0,0.5,-0.5,5.203328632155046
claude_monet,flux_2_max,artist_free,5,41,1.0,1.0,0.0,5.531864205583064
claude_monet,flux_2_max,artist_free,5,42,1.0,0.8888888888888888,-0.11111111111111116,6.219401498637332
claude_monet,flux_2_max,artist_free,5,43,1.0,0.7777777777777778,-0.2222222222222222,5.273085603636886
claude_monet,flux_2_max,artist_free,5,44,1.0,0.7777777777777778,-0.2222222222222222,5.276824013514608
claude_monet,flux_2_max,artist_free,5,45,1.0,0.8888888888888888,-0.11111111111111116,5.141756840482504
claude_monet,flux_2_max,artist_free,5,46,1.0,0.8333333333333334,-0.16666666666666663,5.342194050539509
claude_monet,flux_2_max,artist_free,5,47,1.0,0.8333333333333334,-0.16666666666666663,5.293826404933837
claude_monet,flux_2_max,artist_free,5,48,1.0,0.7222222222222222,-0.2777777777777778,5.136172625268617
