after.between_brief_trace,after.cross_repeat_between_trace,after.cross_repeat_pairs,after.total_trace,after.within_brief_trace,before.between_brief_trace,before.cross_repeat_between_trace,before.cross_repeat_pairs,before.total_trace,before.within_brief_trace,brief_ids,cell_id,changes.between_brief_trace,changes.cross_repeat_between_trace,changes.total_trace,changes.within_brief_trace,displacement.cross_repeat_mean_product,displacement.cross_repeat_products,displacement.grand_mean,displacement.mean_squared_brief_displacement,displacement.squared_grand_mean_displacement,n_briefs,n_repetitions,painter_id,route,scope,status
3.7312730626499695,2.8594614351595773,"[{""repetitions"":[0,1],""product"":2.639669149985747},{""repetitions"":[0,2],""product"":3.7509784898974905},{""repetitions"":[1,2],""product"":2.1877366655954935}]",5.828689622503093,2.0974165598531243,25.597544202375886,23.095334598584575,"[{""repetitions"":[0,1],""product"":29.96395477997235},{""repetitions"":[0,2],""product"":23.22783547560156},{""repetitions"":[1,2],""product"":16.094213540179815}]",31.28286387445654,5.685319672080649,"[""land01"",""land02"",""land03"",""land04"",""land05"",""land06"",""land07"",""land08""]",primary512:flux_2_max:claude_monet:named_minus_artist_free,-21.866271139725924,-20.235873163424994,-25.454174251953447,-3.587903112227525,25.26048925854364,"[33.37373200416471,24.62004749449067,17.78768827697553]","[0.7762898407156443,-0.6528856878214985,0.0038074784616367735,0.061619431495331875,0.029243483610780684,-0.03619597978364633,0.3305696460609832,0.6318021185670879,0.2675385995150616,0.010836683930678088,-0.8880216976232114,0.34836611654168403,-0.11047905119301193,-0.3952154417950571,1.4140695620307182,0.17269270603628678,0.9947755865531998,0.22283980219714555,-1.3411964433878594,0.19064285533856665,0.07410506254364106,-0.07650711728469914,-0.28757814092741285,-0.5091721176408901,-0.16602262488752664,0.5572872587891267,-0.10141288116800082,-0.2365684657717323,-0.6459557648847254,-0.8650725885129996,-1.0522026391046901]",29.313741454474382,10.627577427794435,8,3,claude_monet,flux_2_max,land,descriptive
6.792019420378131,5.824484690123479,"[{""repetitions"":[0,1],""product"":5.668033039655813},{""repetitions"":[0,2],""product"":6.192938443966579},{""repetitions"":[1,2],""product"":5.61248258674805}]",8.898077956972829,2.106058536594697,17.648319973834628,14.267247062097479,"[{""repetitions"":[0,1],""product"":14.990195995242471},{""repetitions"":[0,2],""product"":15.051853137670713},{""repetitions"":[1,2],""product"":12.759692053379247}]",25.654499024977916,8.006179051143295,"[""water01"",""water02"",""water03"",""water04"",""water05"",""water06"",""water07"",""water08""]",primary512:flux_2_max:claude_monet:named_minus_artist_free,-10.856300553456492,-8.442762371973998,-16.756421068005093,-5.9001205145485995,15.189818940155616,"[14.914567522197576,18.423749283223454,12.231140015045819]","[0.5211922276714451,-0.5505699645782229,-0.01479133612379482,-0.05790557601406537,0.0589201544591256,0.013237148459665199,0.3573326355508221,0.6006138135844883,0.26223080804953525,-0.10486834099292591,-1.3937192095905913,0.4048283537237713,0.0743603897741298,-0.2427473648999065,1.8987491831349217,0.4509111016009728,0.7863454211096647,0.1584192597781722,-1.4241830526702608,0.03263551433793982,-0.014555002204334939,-0.09661719602025265,-0.29863051304781046,-0.3333252439138558,-0.3327623977110436,1.0917143743778357,0.047397367822788194,-0.2493327871319555,-0.2688801314995069,-0.49994230266701534,-0.7557955019724651]",20.348646250155536,12.272618434536458,8,3,claude_monet,flux_2_max,water,descriptive
6.930428007270205,5.708211920854782,"[{""repetitions"":[0,1],""product"":5.902599337292054},{""repetitions"":[0,2],""product"":6.051848541945584},{""repetitions"":[1,2],""product"":5.1701878833267045}]",9.45779462155425,2.5273666142840425,15.043398808957145,12.731825086307161,"[{""repetitions"":[0,1],""product"":12.087897540848722},{""repetitions"":[0,2],""product"":12.383189554466655},{""repetitions"":[1,2],""product"":13.724388163606108}]",19.767804298242847,4.724405489285702,"[""built01"",""built02"",""built03"",""built04"",""built05"",""built06"",""built07"",""built08"",""land01"",""land02"",""land03"",""land04"",""land05"",""land06"",""land07"",""land08"",""water01"",""water02"",""water03"",""water04"",""water05"",""water06"",""water07"",""water08""]",primary512:flux_2_max:paul_cezanne:named_minus_artist_free,-8.11297080168694,-7.02361316545238,-10.310009676688594,-2.1970388750016583,7.9286371304858,"[7.773728518127496,8.050290901107735,7.96189197222217]","[0.37461741610124055,-0.5001268581470202,-0.0698244166605642,0.1306580375397087,-0.04067499932845925,-0.07003441484410164,0.47247925164757104,0.21491778872398282,0.467979236768264,0.37217388936449386,0.11782007697487461,-0.2566598671906344,-0.237423548334467,-0.18808682126096446,0.8768882056114254,0.4191078016912711,0.24039383570583558,0.10827991417440556,-0.07862274306216425,-0.18726851674433873,-0.0029758023620481944,0.20071125471272003,0.32868534939372845,0.5609741773197311,-0.24410706605955212,0.6456601496652351,0.6281489785422264,0.5964215329155403,-0.46055797242072044,-0.29141171234038676,-0.37506441747386227]",11.235659046449243,4.4002498656350095,24,3,paul_cezanne,flux_2_max,all_briefs,descriptive
3.5363756961110777,2.8228265097768386,"[{""repetitions"":[0,1],""product"":3.0106366713855537},{""repetitions"":[0,2],""product"":2.916509053248684},{""repetitions"":[1,2],""product"":2.5413338046962792}]",5.122038140160999,1.585662444049923,5.550238633537776,3.5303703859046554,"[{""repetitions"":[0,1],""product"":5.017235235444217},{""repetitions"":[0,2],""product"":3.1867703874184485},{""repetitions"":[1,2],""product"":2.387105534851299}]",10.221070139254445,4.670831505716672,"[""built01"",""built02"",""built03"",""built04"",""built05"",""built06"",""built07"",""built08""]",primary512:flux_2_max:paul_cezanne:named_minus_artist_free,-2.0138629374266976,-0.707543876127816,-5.099031999093447,-3.085169061666748,4.956213043138839,"[7.134348098991111,3.9179228156339816,3.8163682147914253]","[0.48120700320209936,-0.7098758091765818,-0.08199067693070698,0.13464469657237005,-0.18709340065024155,-0.07546570984963075,0.3329094804928158,-0.00564359225521998,0.3397769454512391,0.28627899744656427,0.39153122674541685,-0.33858234410076377,-0.4210620971094538,-0.1482536894065523,0.25364472077866573,0.2847628279725821,0.0853345245457669,-0.03441476591383817,0.1324968289311765,-0.2957746377525493,-0.11976648026851586,0.06934783545304166,0.1828013359669835,0.535011214174076,-0.23033632803935608,0.5384564860450061,0.563726344885888,0.5365775192973997,-0.7051499247700499,-0.5094736173238912,-0.5631002883305131]",8.081230383077704,4.19681741537105,8,3,paul_cezanne,flux_2_max,built,descriptive
5.143187833953608,4.066002206343977,"[{""repetitions"":[0,1],""product"":3.909966683445425},{""repetitions"":[0,2],""product"":4.323547903729071},{""repetitions"":[1,2],""product"":3.964492031857435}]",7.548413503953406,2.4052256699997967,14.422194472956411,12.385889503139136,"[{""repetitions"":[0,1],""product"":12.238538375043667},{""repetitions"":[0,2],""product"":12.904369313034003},{""repetitions"":[1,2],""product"":12.014760821339731}]",18.853501011289758,4.431306538333346,"[""land01"",""land02"",""land03"",""land04"",""land05"",""land06"",""land07"",""land08""]",primary512:flux_2_max:paul_cezanne:named_minus_artist_free,-9.279006639002805,-8.319887296795159,-11.305087507336353,-2.0260808683335494,8.75898636267335,"[8.494123429695339,8.729425245173694,9.053410413151013]","[0.45117826403465494,-0.3310391405891133,-0.16956759351179057,0.10698931799092017,-0.20769655503609197,-0.15948948759314183,0.5647467980478444,0.1802924167368738,0.49333047857290535,0.4495522412888579,0.308287501120365,-0.4036116018689035,-0.06838993667916848,-0.15076902776497456,0.7892243271952648,0.42001753647709533,0.20776718245742948,0.11355727801563656,-0.1507196561781654,-0.16549818510538897,-0.003737923831209848,0.2320100197582273,0.45659597719476286,0.665853929792543,0.040678470862541616,0.26808081217326896,0.4830387212497322,0.5992304947178567,-0.6039727125573375,-0.3610478316451063,-0.36851556981454503]",11.463634621539413,4.4122020549423295,8,3,paul_cezanne,flux_2_max,land,descriptive
7.1586677564810035,5.539682433735737,"[{""repetitions"":[0,1],""product"":5.356562482356796},{""repetitions"":[0,2],""product"":6.363665700074519},{""repetitions"":[1,2],""product"":4.898819118775897}]",10.749879485283413,3.59121172880241,14.976572460993049,12.64549467910998,"[{""repetitions"":[0,1],""product"":10.881754134422932},{""repetitions"":[0,2],""product"":11.458590559857363},{""repetitions"":[1,2],""product"":15.596139343049641}]",20.04765088480014,5.071078423807087,"[""water01"",""water02"",""water03"",""water04"",""water05"",""water06"",""water07"",""water08""]",primary512:flux_2_max:paul_cezanne:named_minus_artist_free,-7.817904704512044,-7.105812245374244,-9.29777139951672,-1.4798666950046768,10.070711985645213,"[7.692714025696039,11.50352464251553,11.015897288724075]","[0.19146698106696713,-0.45946562467536567,0.04208502046080502,0.15034009805583573,0.2727649577009558,0.02485195291046771,0.5197814764020531,0.47010454169029464,0.5708302862806476,0.3806904293580592,-0.34635849694115783,-0.027785655602235924,-0.2228186112147788,-0.26523774661136656,1.5877955688603456,0.5525430406241361,0.4280798001143103,0.24569723042141828,-0.21764540193950385,-0.10053272737507787,0.11457699701358112,0.3007759089268912,0.3466587350194389,0.48205738799257464,-0.5426633410018418,1.1304431507774297,0.8376818694910588,0.6534565847313645,-0.07255127993477413,-0.003713688052162628,-0.1935773942765289]",14.162112134730604,7.877330172700186,8,3,paul_cezanne,flux_2_max,water,descriptive
8.901929696597634,7.915941465404111,"[{""repetitions"":[0,1],""product"":7.622714538726329},{""repetitions"":[0,2],""product"":8.36934999845371},{""repetitions"":[1,2],""product"":7.755759859032297}]",10.943142994504376,2.041213297906741,17.281844472902204,16.117092597445964,"[{""repetitions"":[0,1],""product"":16.01860878418545},{""repetitions"":[0,2],""product"":17.7753327208888},{""repetitions"":[1,2],""product"":14.557336287263647}]",19.71765211035339,2.4358076374511892,"[""built01"",""built02"",""built03"",""built04"",""built05"",""built06"",""built07"",""built08"",""land01"",""land02"",""land03"",""land04"",""land05"",""land06"",""land07"",""land08"",""water01"",""water02"",""water03"",""water04"",""water05"",""water06"",""water07"",""water08""]",primary512:oauth_gpt_image_2:claude_monet:named_minus_artist_free,-8.379914776304567,-8.201151132041856,-8.774509115849018,-0.3945943395444481,16.27335538200935,"[15.181575147823958,17.871025081043157,15.767465917160932]","[0.7463208454172525,-0.5908919286434675,-0.7237426278415994,-0.565483381744632,-0.28046637349164727,-1.0145682091834067,1.2073346133554963,0.8080366694289148,0.318584845485721,-0.007687464775324054,-1.0548185174117441,0.5307543687957674,0.3185707773846367,-0.18894693886535377,0.7319589846312852,0.14102260681689205,0.8986586407657962,0.24486681466801064,-0.49832560872220716,0.07851175483690213,0.1804834766348821,0.1704727224502566,-0.07908185241521441,-0.15636865380331602,-0.9070624209431304,0.5656744938602243,0.31742449231218833,-0.06397792894051875,-0.7370760479002563,-0.9704338073218658,-1.1222679134928222]",18.539137013424654,12.36353985365774,24,3,claude_monet,oauth_gpt_image_2,all_briefs,descriptive
3.6578685360513354,3.0796981662090497,"[{""repetitions"":[0,1],""product"":2.51572767520143},{""repetitions"":[0,2],""product"":4.023988109451355},{""repetitions"":[1,2],""product"":2.6993787139743612}]",4.9274775464024545,1.2696090103511182,6.078674081046121,5.149017637103619,"[{""repetitions"":[0,1],""product"":5.032061619409016},{""repetitions"":[0,2],""product"":4.751593129784739},{""repetitions"":[1,2],""product"":5.663398162117104}]",8.078607041918005,1.999932960871882,"[""built01"",""built02"",""built03"",""built04"",""built05"",""built06"",""built07"",""built08""]",primary512:oauth_gpt_image_2:claude_monet:named_minus_artist_free,-2.420805544994786,-2.069319470894571,-3.15112949551555,-0.7303239505207638,15.723526195650058,"[15.355162516804725,15.83397129496605,15.981444775179398]","[0.7231671616305465,-0.6221016687817468,-0.9307314317771955,-0.524845162156167,-0.4425032399638945,-1.1707359577158611,1.4803402297296537,0.9904918125547552,0.4537989563595921,0.15416926959292596,-1.143229934617435,0.7074286193177428,0.3433767425015045,-0.2217588996712133,0.2050791886258127,0.036027897910151076,0.9776593394289083,0.23853307536188442,-0.09555453560402355,0.10422121990937452,0.23815171160165863,0.22208650527586096,-0.10046686124356469,-0.2043948168138789,-1.1783154968678822,0.4938692038866737,0.3959821995565869,-0.012697252183773006,-0.6049240709134496,-0.8540383162659708,-1.0503897336528272]",17.323044690318653,14.216737892035233,8,3,claude_monet,oauth_gpt_image_2,built,descriptive
5.92673888352277,5.145278974695925,"[{""repetitions"":[0,1],""product"":5.904493187003558},{""repetitions"":[0,2],""product"":4.994983660263524},{""repetitions"":[1,2],""product"":4.536360076820696}]",7.722012660794317,1.7952737772715461,10.314547385391233,9.640256866594454,"[{""repetitions"":[0,1],""product"":9.811256232434769},{""repetitions"":[0,2],""product"":9.84241396381353},{""repetitions"":[1,2],""product"":9.267100403535057}]",11.931530623651202,1.61698323825997,"[""land01"",""land02"",""land03"",""land04"",""land05"",""land06"",""land07"",""land08""]",primary512:oauth_gpt_image_2:claude_monet:named_minus_artist_free,-4.387808501868465,-4.494977891898527,-4.209517962856886,0.17829053901157638,17.36640791522995,"[16.58395217589702,16.38084288215973,19.134428687633097]","[0.8143988961595643,-0.6352495673540828,-0.701578630618939,-0.6692404856188682,-0.18551792669832143,-1.2033441518519121,1.332257124757619,1.0177979401406754,0.45642276461498626,0.16823753187362225,-0.9589455212274375,0.5286261389361391,0.5004151610419835,-0.2412376760942234,0.7262632729576337,0.1131911327612642,1.1028965722689186,0.41697549484067775,-0.04374712910870279,0.18375616626431554,0.2676868401050831,0.24311241949741547,-0.01790511256544633,-0.21401525423157639,-0.8986600360371202,0.5603468546547764,0.2368463408507216,-0.1509096073545156,-0.8187408306243656,-1.0707597152548165,-1.2252628532436294]",19.07768264266842,14.706080857441476,8,3,claude_monet,oauth_gpt_image_2,land,descriptive
10.085793017841203,8.677981814719512,"[{""repetitions"":[0,1],""product"":8.198371732207162},{""repetitions"":[0,2],""product"":9.305242135991794},{""repetitions"":[1,2],""product"":8.530331575959583}]",13.144550123938762,3.058757106097557,21.585683106010595,20.099774294334157,"[{""repetitions"":[0,1],""product"":19.333416954738006},{""repetitions"":[0,2],""product"":23.245544214609616},{""repetitions"":[1,2],""product"":17.72036171365485}]",25.27618981923231,3.690506713221715,"[""water01"",""water02"",""water03"",""water04"",""water05"",""water06"",""water07"",""water08""]",primary512:oauth_gpt_image_2:claude_monet:named_minus_artist_free,-11.499890088169398,-11.421792479614641,-12.131639695293558,-0.6317496071241577,15.73013203514804,"[13.605610750770133,21.398261066003688,12.186524288670302]","[0.7013964784616467,-0.5153245497945728,-0.5389178211286636,-0.5023644974588606,-0.21337795381272565,-0.6696245179824467,0.8094064855792164,0.41582025559131386,0.04553281548258461,-0.34546919579252033,-1.0622800963903596,0.35620834813342,0.11192042861042206,-0.10384424083062482,1.2645344923104087,0.27384878977926086,0.6154200105995613,0.07909187380146976,-1.355675161453895,-0.05244212166298365,0.03561187819790456,0.046219242577493394,-0.11887358343663225,-0.050695890364492915,-0.6442117299243889,0.6428074230392227,0.3194449365292563,-0.028326927283267623,-0.7875632421629539,-0.9865033904448105,-1.0911511535820102]",19.216683707286894,11.657208769511643,8,3,claude_monet,oauth_gpt_image_2,water,descriptive
7.984549864507741,7.06219636837487,"[{""repetitions"":[0,1],""product"":6.518794110809291},{""repetitions"":[0,2],""product"":7.9544529103915735},{""repetitions"":[1,2],""product"":6.713342083923743}]",9.870619475010317,1.8860696105025736,14.686451409201121,13.754876297189073,"[{""repetitions"":[0,1],""product"":13.152936813130673},{""repetitions"":[0,2],""product"":13.706982889887023},{""repetitions"":[1,2],""product"":14.404709188549528}]",16.61179949565505,1.925348086453928,"[""built01"",""built02"",""built03"",""built04"",""built05"",""built06"",""built07"",""built08"",""land01"",""land02"",""land03"",""land04"",""land05"",""land06"",""land07"",""land08"",""water01"",""water02"",""water03"",""water04"",""water05"",""water06"",""water07"",""water08""]",primary512:oauth_gpt_image_2:paul_cezanne:named_minus_artist_free,-6.7019015446933805,-6.692679928814203,-6.741180020644733,-0.039278475951354364,19.35486638356629,"[18.341332971078995,19.74936096894765,19.97390521067223]","[0.11557312277182735,-0.5703680928603213,-0.5885710818754877,-0.5315998722421718,-0.034314880574914365,-0.22418658074071476,1.0054648387520375,-0.3768325546961894,-0.059305052665383336,-0.21676395548961022,0.24503775583045964,-0.45968353230696196,-0.38724855865667274,-0.11833890517428532,0.6728342657822525,0.8301095987996018,-0.5461326054545499,-0.8592130241704369,0.494912951944894,-1.0599436787975562,-0.8868250262814441,-0.7477171453168063,-0.6037472426270671,0.5893135040096951,0.010597180099740705,0.09998525579743418,0.5017443527920246,0.5107194243307337,-1.0696690775076008,-0.8859217934804046,-0.8664336941126521]",21.333332212498572,11.464416047005907,24,3,paul_cezanne,oauth_gpt_image_2,all_briefs,descriptive
7.499121139451096,6.4708371370169715,"[{""repetitions"":[0,1],""product"":5.4405351773478925},{""repetitions"":[0,2],""product"":8.670661643212764},{""repetitions"":[1,2],""product"":5.301314590490262}]",9.88101359627205,2.381892456820956,6.047431682228389,5.269044118116658,"[{""repetitions"":[0,1],""product"":4.654068016655291},{""repetitions"":[0,2],""product"":5.433194738952649},{""repetitions"":[1,2],""product"":5.719869598742033}]",7.721472821919541,1.6740411396911519,"[""built01"",""built02"",""built03"",""built04"",""built05"",""built06"",""built07"",""built08""]",primary512:oauth_gpt_image_2:paul_cezanne:named_minus_artist_free,1.4516894572227055,1.2017930189003159,2.159540774352508,0.707851317129804,20.71762541753424,"[20.540601873577188,21.673468356376013,19.938806022649516]","[0.12389596736644337,-0.601910756108294,-0.6739224690925202,-0.2982043837093585,-0.14068322816271495,-0.45128853541911607,1.093968283580372,-0.3776088373607829,-0.03507991236424544,-0.08014727400216491,0.4694165814765977,-0.29900103604372513,-0.5053534122757413,-0.10644209929021119,-0.22251067542203973,0.657265081564506,-0.5816679292137895,-0.8288127480745826,1.5914252688906028,-1.0215231217963046,-0.8130839013415805,-0.6818725525468853,-0.5915711379633234,0.558145954686382,-0.22604687886925884,0.07943198617237694,0.5293670056510872,0.5151538981558206,-1.0710634568624564,-0.8823889081396983,-0.8776897121898609]",22.728563376505434,13.237277277167633,8,3,paul_cezanne,oauth_gpt_image_2,built,descriptive
4.102397613068916,3.403173584678952,"[{""repetitions"":[0,1],""product"":3.307645148189797},{""repetitions"":[0,2],""product"":3.364772673844812},{""repetitions"":[1,2],""product"":3.5371029320022487}]",5.614377581270277,1.5119799682013608,10.909852316750133,10.294692156335023,"[{""repetitions"":[0,1],""product"":10.168087042938376},{""repetitions"":[0,2],""product"":10.55829571883282},{""repetitions"":[1,2],""product"":10.157693707233873}]",12.297852750380127,1.388000433629989,"[""land01"",""land02"",""land03"",""land04"",""land05"",""land06"",""land07"",""land08""]",primary512:oauth_gpt_image_2:paul_cezanne:named_minus_artist_free,-6.807454703681216,-6.891518571656071,-6.683475169109844,0.12397953457137191,19.585683686847567,"[18.72931869388553,18.844375019815224,21.183357346841944]","[0.14249014538411947,-0.5984049749937739,-0.7248204533393734,-0.7046811328738577,-0.08861612436654726,-0.2892823729568009,1.065199707063824,-0.45088762404492394,-0.08936393410829736,-0.2447377927458771,0.26694467746704753,-0.5692466640039759,-0.1486609718180483,0.011719895254479695,0.34524395866665447,0.8328104004388874,-0.5779408681230717,-0.9643078860802926,-0.01644260124397886,-1.1414886306055207,-0.9942921547694423,-0.8625514042388533,-0.7209456644555562,0.5641144127273444,0.09774279371118941,0.026053509196771747,0.4582861147829835,0.5073561216975445,-1.1738028368854512,-1.0205858345084011,-1.005405624471393]",21.08842173299395,13.17369642463444,8,3,paul_cezanne,oauth_gpt_image_2,land,descriptive
8.17782879185263,7.358348013984369,"[{""repetitions"":[0,1],""product"":6.840529926178083},{""repetitions"":[0,2],""product"":7.665718119288795},{""repetitions"":[1,2],""product"":7.568795996486225}]",9.942165198338033,1.764336406485405,16.4532108122931,15.183031351472883,"[{""repetitions"":[0,1],""product"":14.130512414824093},{""repetitions"":[0,2],""product"":14.917959447195889},{""repetitions"":[1,2],""product"":16.500622192398676}]",19.16721349833374,2.7140026860406437,"[""water01"",""water02"",""water03"",""water04"",""water05"",""water06"",""water07"",""water08""]",primary512:oauth_gpt_image_2:paul_cezanne:named_minus_artist_free,-8.27538202044047,-7.824683337488517,-9.225048299995708,-0.9496662795552385,17.76129004631706,"[15.754078345774259,18.730239530651705,18.79955226252523]","[0.08033325556491924,-0.5107885474788961,-0.3669703231945691,-0.5919141001432989,0.12635471080451915,0.06801116615377256,0.8572265256119164,-0.30200120268286124,-0.053471311523607234,-0.32540679972078856,-0.001247991452266159,-0.5108028968731848,-0.5077312918762286,-0.26029451148712446,1.8957695141021422,1.000253314395412,-0.4787890190267888,-0.7845184383564354,-0.09024381181194208,-1.0168192839908434,-0.8530990227333104,-0.6987274791646805,-0.49872492546232244,0.6456801446153584,0.16009562545729153,0.19447027202315387,0.5175799379420032,0.5096482531388362,-0.964140938774895,-0.7547906377931143,-0.7162057456767027]",20.183011527996335,13.260391827779038,8,3,paul_cezanne,oauth_gpt_image_2,water,descriptive
