common_primary_scaled.maximum,common_primary_scaled.median,common_primary_scaled.minimum,common_primary_scaled.q10,common_primary_scaled.q25,common_primary_scaled.q75,common_primary_scaled.q90,image_ids,label,level,n_reference,painter_id,pipeline,raw.maximum,raw.median,raw.minimum,raw.q10,raw.q25,raw.q75,raw.q90,support_status
-0.5270786622700838,-0.5270786622700838,-0.5270786622700838,-0.5270786622700838,-0.5270786622700838,-0.5270786622700838,-0.5270786622700838,"[""wikidata:Q106925109""]",built:snowbound houses,exact_recorded_subject_label,1,claude_monet,primary512,7.369746815855623,7.369746815855623,7.369746815855623,7.369746815855623,7.369746815855623,7.369746815855623,7.369746815855623,singleton_no_within_stratum_variation
-0.5276240865849082,-0.5276240865849082,-0.5276240865849082,-0.5276240865849082,-0.5276240865849082,-0.5276240865849082,-0.5276240865849082,"[""wikidata:Q106925109""]",built:snowbound houses,exact_recorded_subject_label,1,claude_monet,resolution256,7.365739234535006,7.365739234535006,7.365739234535006,7.365739234535006,7.365739234535006,7.365739234535006,7.365739234535006,singleton_no_within_stratum_variation
-0.5310182559820995,-0.5310182559820995,-0.5310182559820995,-0.5310182559820995,-0.5310182559820995,-0.5310182559820995,-0.5310182559820995,"[""wikidata:Q106925109""]",built:snowbound houses,exact_recorded_subject_label,1,claude_monet,jpeg90_512,7.340800100899983,7.340800100899983,7.340800100899983,7.340800100899983,7.340800100899983,7.340800100899983,7.340800100899983,singleton_no_within_stratum_variation
3.6751842897875084,0.7509395406960829,-0.4242320169810511,-0.07175456807475401,0.24148888092918,1.2543282841170167,1.6823202712221244,"[""wikidata:Q105099583"",""wikidata:Q105099613"",""wikidata:Q106879983"",""wikidata:Q19967292"",""wikidata:Q2450237"",""wikidata:Q3794124"",""wikidata:Q50415977"",""wikidata:Q63952037"",""wikidata:Q67220780"",""wikidata:Q79790733"",""wikidata:Q79790741"",""wikidata:Q85224931"",""wikidata:Q92831691""]",land,broad_content,13,claude_monet,primary512,38.24646069395253,16.760164034907625,8.125426904450913,10.715304183080598,13.016904168475836,20.45888312445257,23.603614017956502,finite_empirical_range_only
3.688061931437373,0.7492338518649733,-0.42820939440757266,-0.06982903489646063,0.23007760809930877,1.2503873572137882,1.6817803543966996,"[""wikidata:Q105099583"",""wikidata:Q105099613"",""wikidata:Q106879983"",""wikidata:Q19967292"",""wikidata:Q2450237"",""wikidata:Q3794124"",""wikidata:Q50415977"",""wikidata:Q63952037"",""wikidata:Q67220780"",""wikidata:Q79790733"",""wikidata:Q79790741"",""wikidata:Q85224931"",""wikidata:Q92831691""]",land,broad_content,13,claude_monet,resolution256,38.34108096431253,16.747631248024916,8.096202568376519,10.729452307005074,12.933058247796286,20.429926613688316,23.59964690368336,finite_empirical_range_only
3.6466719477561638,0.7441100039564362,-0.4727815623015809,-0.09513798660436515,0.2006931652499988,1.2382550701079722,1.669842535140244,"[""wikidata:Q105099583"",""wikidata:Q105099613"",""wikidata:Q106879983"",""wikidata:Q19967292"",""wikidata:Q2450237"",""wikidata:Q3794124"",""wikidata:Q50415977"",""wikidata:Q63952037"",""wikidata:Q67220780"",""wikidata:Q79790733"",""wikidata:Q79790741"",""wikidata:Q85224931"",""wikidata:Q92831691""]",land,broad_content,13,claude_monet,jpeg90_512,38.036962279184074,16.70998305998154,7.7687023403586775,10.54349124998533,12.717151950480648,20.34078293992802,23.511932109603293,finite_empirical_range_only
1.2543282841170167,1.2543282841170167,1.2543282841170167,1.2543282841170167,1.2543282841170167,1.2543282841170167,1.2543282841170167,"[""wikidata:Q79790741""]",land:coastal trees,exact_recorded_subject_label,1,claude_monet,primary512,20.45888312445257,20.45888312445257,20.45888312445257,20.45888312445257,20.45888312445257,20.45888312445257,20.45888312445257,singleton_no_within_stratum_variation
1.2503873572137882,1.2503873572137882,1.2503873572137882,1.2503873572137882,1.2503873572137882,1.2503873572137882,1.2503873572137882,"[""wikidata:Q79790741""]",land:coastal trees,exact_recorded_subject_label,1,claude_monet,resolution256,20.429926613688316,20.429926613688316,20.429926613688316,20.429926613688316,20.429926613688316,20.429926613688316,20.429926613688316,singleton_no_within_stratum_variation
1.2382550701079722,1.2382550701079722,1.2382550701079722,1.2382550701079722,1.2382550701079722,1.2382550701079722,1.2382550701079722,"[""wikidata:Q79790741""]",land:coastal trees,exact_recorded_subject_label,1,claude_monet,jpeg90_512,20.34078293992802,20.34078293992802,20.34078293992802,20.34078293992802,20.34078293992802,20.34078293992802,20.34078293992802,singleton_no_within_stratum_variation
0.7509395406960829,0.7509395406960829,0.7509395406960829,0.7509395406960829,0.7509395406960829,0.7509395406960829,0.7509395406960829,"[""wikidata:Q85224931""]",land:field and valley,exact_recorded_subject_label,1,claude_monet,primary512,16.760164034907625,16.760164034907625,16.760164034907625,16.760164034907625,16.760164034907625,16.760164034907625,16.760164034907625,singleton_no_within_stratum_variation
0.7492338518649733,0.7492338518649733,0.7492338518649733,0.7492338518649733,0.7492338518649733,0.7492338518649733,0.7492338518649733,"[""wikidata:Q85224931""]",land:field and valley,exact_recorded_subject_label,1,claude_monet,resolution256,16.747631248024916,16.747631248024916,16.747631248024916,16.747631248024916,16.747631248024916,16.747631248024916,16.747631248024916,singleton_no_within_stratum_variation
0.7441100039564362,0.7441100039564362,0.7441100039564362,0.7441100039564362,0.7441100039564362,0.7441100039564362,0.7441100039564362,"[""wikidata:Q85224931""]",land:field and valley,exact_recorded_subject_label,1,claude_monet,jpeg90_512,16.70998305998154,16.70998305998154,16.70998305998154,16.70998305998154,16.70998305998154,16.70998305998154,16.70998305998154,singleton_no_within_stratum_variation
0.6930544546434919,0.6930544546434919,0.6930544546434919,0.6930544546434919,0.6930544546434919,0.6930544546434919,0.6930544546434919,"[""wikidata:Q3794124""]",land:flower garden,exact_recorded_subject_label,1,claude_monet,primary512,16.33484528159645,16.33484528159645,16.33484528159645,16.33484528159645,16.33484528159645,16.33484528159645,16.33484528159645,singleton_no_within_stratum_variation
0.6865693003005279,0.6865693003005279,0.6865693003005279,0.6865693003005279,0.6865693003005279,0.6865693003005279,0.6865693003005279,"[""wikidata:Q3794124""]",land:flower garden,exact_recorded_subject_label,1,claude_monet,resolution256,16.287194704422323,16.287194704422323,16.287194704422323,16.287194704422323,16.287194704422323,16.287194704422323,16.287194704422323,singleton_no_within_stratum_variation
0.6329369674091656,0.6329369674091656,0.6329369674091656,0.6329369674091656,0.6329369674091656,0.6329369674091656,0.6329369674091656,"[""wikidata:Q3794124""]",land:flower garden,exact_recorded_subject_label,1,claude_monet,jpeg90_512,15.89312364885199,15.89312364885199,15.89312364885199,15.89312364885199,15.89312364885199,15.89312364885199,15.89312364885199,singleton_no_within_stratum_variation
1.467702153302315,1.467702153302315,1.467702153302315,1.467702153302315,1.467702153302315,1.467702153302315,1.467702153302315,"[""wikidata:Q19967292""]",land:garden overlook,exact_recorded_subject_label,1,claude_monet,primary512,22.026677425537667,22.026677425537667,22.026677425537667,22.026677425537667,22.026677425537667,22.026677425537667,22.026677425537667,singleton_no_within_stratum_variation
1.4673236796175178,1.4673236796175178,1.4673236796175178,1.4673236796175178,1.4673236796175178,1.4673236796175178,1.4673236796175178,"[""wikidata:Q19967292""]",land:garden overlook,exact_recorded_subject_label,1,claude_monet,resolution256,22.023896537285506,22.023896537285506,22.023896537285506,22.023896537285506,22.023896537285506,22.023896537285506,22.023896537285506,singleton_no_within_stratum_variation
1.4704196707567256,1.4704196707567256,1.4704196707567256,1.4704196707567256,1.4704196707567256,1.4704196707567256,1.4704196707567256,"[""wikidata:Q19967292""]",land:garden overlook,exact_recorded_subject_label,1,claude_monet,jpeg90_512,22.04664476452998,22.04664476452998,22.04664476452998,22.04664476452998,22.04664476452998,22.04664476452998,22.04664476452998,singleton_no_within_stratum_variation
0.24148888092918,0.24148888092918,0.24148888092918,0.24148888092918,0.24148888092918,0.24148888092918,0.24148888092918,"[""wikidata:Q106879983""]",land:haystack,exact_recorded_subject_label,1,claude_monet,primary512,13.016904168475836,13.016904168475836,13.016904168475836,13.016904168475836,13.016904168475836,13.016904168475836,13.016904168475836,singleton_no_within_stratum_variation
0.23007760809930877,0.23007760809930877,0.23007760809930877,0.23007760809930877,0.23007760809930877,0.23007760809930877,0.23007760809930877,"[""wikidata:Q106879983""]",land:haystack,exact_recorded_subject_label,1,claude_monet,resolution256,12.933058247796286,12.933058247796286,12.933058247796286,12.933058247796286,12.933058247796286,12.933058247796286,12.933058247796286,singleton_no_within_stratum_variation
0.2006931652499988,0.2006931652499988,0.2006931652499988,0.2006931652499988,0.2006931652499988,0.2006931652499988,0.2006931652499988,"[""wikidata:Q106879983""]",land:haystack,exact_recorded_subject_label,1,claude_monet,jpeg90_512,12.717151950480648,12.717151950480648,12.717151950480648,12.717151950480648,12.717151950480648,12.717151950480648,12.717151950480648,singleton_no_within_stratum_variation
1.1517542468703543,1.1517542468703543,1.1517542468703543,1.1517542468703543,1.1517542468703543,1.1517542468703543,1.1517542468703543,"[""wikidata:Q79790733""]",land:haystacks,exact_recorded_subject_label,1,claude_monet,primary512,19.705206061517778,19.705206061517778,19.705206061517778,19.705206061517778,19.705206061517778,19.705206061517778,19.705206061517778,singleton_no_within_stratum_variation
1.136498356579919,1.136498356579919,1.136498356579919,1.136498356579919,1.136498356579919,1.136498356579919,1.136498356579919,"[""wikidata:Q79790733""]",land:haystacks,exact_recorded_subject_label,1,claude_monet,resolution256,19.593111277153376,19.593111277153376,19.593111277153376,19.593111277153376,19.593111277153376,19.593111277153376,19.593111277153376,singleton_no_within_stratum_variation
1.0412647482308113,1.0412647482308113,1.0412647482308113,1.0412647482308113,1.0412647482308113,1.0412647482308113,1.0412647482308113,"[""wikidata:Q79790733""]",land:haystacks,exact_recorded_subject_label,1,claude_monet,jpeg90_512,18.893369040619998,18.893369040619998,18.893369040619998,18.893369040619998,18.893369040619998,18.893369040619998,18.893369040619998,singleton_no_within_stratum_variation
-0.04069474162626436,-0.04069474162626436,-0.04069474162626436,-0.04069474162626436,-0.04069474162626436,-0.04069474162626436,-0.04069474162626436,"[""wikidata:Q92831691""]",land:meadow trees,exact_recorded_subject_label,1,claude_monet,primary512,10.94352059535527,10.94352059535527,10.94352059535527,10.94352059535527,10.94352059535527,10.94352059535527,10.94352059535527,singleton_no_within_stratum_variation
-0.04015213561051604,-0.04015213561051604,-0.04015213561051604,-0.04015213561051604,-0.04015213561051604,-0.04015213561051604,-0.04015213561051604,"[""wikidata:Q92831691""]",land:meadow trees,exact_recorded_subject_label,1,claude_monet,resolution256,10.947507468829857,10.947507468829857,10.947507468829857,10.947507468829857,10.947507468829857,10.947507468829857,10.947507468829857,singleton_no_within_stratum_variation
-0.09657453236863725,-0.09657453236863725,-0.09657453236863725,-0.09657453236863725,-0.09657453236863725,-0.09657453236863725,-0.09657453236863725,"[""wikidata:Q92831691""]",land:meadow trees,exact_recorded_subject_label,1,claude_monet,jpeg90_512,10.532936029371516,10.532936029371516,10.532936029371516,10.532936029371516,10.532936029371516,10.532936029371516,10.532936029371516,singleton_no_within_stratum_variation
0.4963972159272498,0.4963972159272498,0.4963972159272498,0.4963972159272498,0.4963972159272498,0.4963972159272498,0.4963972159272498,"[""wikidata:Q67220780""]",land:palm garden,exact_recorded_subject_label,1,claude_monet,primary512,14.889878757327697,14.889878757327697,14.889878757327697,14.889878757327697,14.889878757327697,14.889878757327697,14.889878757327697,singleton_no_within_stratum_variation
0.49633924526829365,0.49633924526829365,0.49633924526829365,0.49633924526829365,0.49633924526829365,0.49633924526829365,0.49633924526829365,"[""wikidata:Q67220780""]",land:palm garden,exact_recorded_subject_label,1,claude_monet,resolution256,14.889452809815527,14.889452809815527,14.889452809815527,14.889452809815527,14.889452809815527,14.889452809815527,14.889452809815527,singleton_no_within_stratum_variation
0.47262259096730475,0.47262259096730475,0.47262259096730475,0.47262259096730475,0.47262259096730475,0.47262259096730475,0.47262259096730475,"[""wikidata:Q67220780""]",land:palm garden,exact_recorded_subject_label,1,claude_monet,jpeg90_512,14.715191380354334,14.715191380354334,14.715191380354334,14.715191380354334,14.715191380354334,14.715191380354334,14.715191380354334,singleton_no_within_stratum_variation
-0.07951952468687644,-0.07951952468687644,-0.07951952468687644,-0.07951952468687644,-0.07951952468687644,-0.07951952468687644,-0.07951952468687644,"[""wikidata:Q50415977""]",land:snowy mountain,exact_recorded_subject_label,1,claude_monet,primary512,10.658250080011928,10.658250080011928,10.658250080011928,10.658250080011928,10.658250080011928,10.658250080011928,10.658250080011928,singleton_no_within_stratum_variation
-0.07724825971794679,-0.07724825971794679,-0.07724825971794679,-0.07724825971794679,-0.07724825971794679,-0.07724825971794679,-0.07724825971794679,"[""wikidata:Q50415977""]",land:snowy mountain,exact_recorded_subject_label,1,claude_monet,resolution256,10.674938516548877,10.674938516548877,10.674938516548877,10.674938516548877,10.674938516548877,10.674938516548877,10.674938516548877,singleton_no_within_stratum_variation
-0.08939180354727674,-0.08939180354727674,-0.08939180354727674,-0.08939180354727674,-0.08939180354727674,-0.08939180354727674,-0.08939180354727674,"[""wikidata:Q50415977""]",land:snowy mountain,exact_recorded_subject_label,1,claude_monet,jpeg90_512,10.585712132440582,10.585712132440582,10.585712132440582,10.585712132440582,10.585712132440582,10.585712132440582,10.585712132440582,singleton_no_within_stratum_variation
1.7359748007020765,0.6558713918605128,-0.4242320169810511,-0.20821133521273835,0.11581968743973076,1.1959230962812946,1.5199541189337638,"[""wikidata:Q105099583"",""wikidata:Q105099613""]",land:tree trunk,exact_recorded_subject_label,2,claude_monet,primary512,23.99784816606121,16.06163753525606,8.125426904450913,9.712669030611943,12.093532219853488,20.029742850658636,22.41060603990018,finite_empirical_range_only
1.735394523091495,0.6535925643419611,-0.42820939440757266,-0.2118490026576659,0.11269158496719422,1.1944935437167281,1.5190341313415883,"[""wikidata:Q105099583"",""wikidata:Q105099613""]",land:tree trunk,exact_recorded_subject_label,2,claude_monet,resolution256,23.99358449528282,16.044893531829672,8.096202568376519,9.68594076106715,12.070548050103096,20.019239013556245,22.403846302592193,finite_empirical_range_only
1.7196982512361232,0.6234583444672712,-0.4727815623015809,-0.25353358094781053,0.07533839108284507,1.1715782978516973,1.5004502698823527,"[""wikidata:Q105099583"",""wikidata:Q105099613""]",land:tree trunk,exact_recorded_subject_label,2,claude_monet,jpeg90_512,23.87825394587162,15.82347814311515,7.7687023403586775,9.379657500909971,11.796090241736913,19.850866044493387,22.267298785320328,finite_empirical_range_only
3.6751842897875084,3.6751842897875084,3.6751842897875084,3.6751842897875084,3.6751842897875084,3.6751842897875084,3.6751842897875084,"[""wikidata:Q63952037""]",land:willow garden,exact_recorded_subject_label,1,claude_monet,primary512,38.24646069395253,38.24646069395253,38.24646069395253,38.24646069395253,38.24646069395253,38.24646069395253,38.24646069395253,singleton_no_within_stratum_variation
3.688061931437373,3.688061931437373,3.688061931437373,3.688061931437373,3.688061931437373,3.688061931437373,3.688061931437373,"[""wikidata:Q63952037""]",land:willow garden,exact_recorded_subject_label,1,claude_monet,resolution256,38.34108096431253,38.34108096431253,38.34108096431253,38.34108096431253,38.34108096431253,38.34108096431253,38.34108096431253,singleton_no_within_stratum_variation
3.6466719477561638,3.6466719477561638,3.6466719477561638,3.6466719477561638,3.6466719477561638,3.6466719477561638,3.6466719477561638,"[""wikidata:Q63952037""]",land:willow garden,exact_recorded_subject_label,1,claude_monet,jpeg90_512,38.036962279184074,38.036962279184074,38.036962279184074,38.036962279184074,38.036962279184074,38.036962279184074,38.036962279184074,singleton_no_within_stratum_variation
0.8859760180387425,0.8859760180387425,0.8859760180387425,0.8859760180387425,0.8859760180387425,0.8859760180387425,0.8859760180387425,"[""wikidata:Q2450237""]",land:willow tree,exact_recorded_subject_label,1,claude_monet,primary512,17.75236340976442,17.75236340976442,17.75236340976442,17.75236340976442,17.75236340976442,17.75236340976442,17.75236340976442,singleton_no_within_stratum_variation
0.8755182150251312,0.8755182150251312,0.8755182150251312,0.8755182150251312,0.8755182150251312,0.8755182150251312,0.8755182150251312,"[""wikidata:Q2450237""]",land:willow tree,exact_recorded_subject_label,1,claude_monet,resolution256,17.675523241710046,17.675523241710046,17.675523241710046,17.675523241710046,17.675523241710046,17.675523241710046,17.675523241710046,singleton_no_within_stratum_variation
0.857089638134404,0.857089638134404,0.857089638134404,0.857089638134404,0.857089638134404,0.857089638134404,0.857089638134404,"[""wikidata:Q2450237""]",land:willow tree,exact_recorded_subject_label,1,claude_monet,jpeg90_512,17.540116699490483,17.540116699490483,17.540116699490483,17.540116699490483,17.540116699490483,17.540116699490483,17.540116699490483,singleton_no_within_stratum_variation
3.902774869043784,-0.09681915413312062,-1.0435207864283247,-0.5238665485852992,-0.3363996754655396,0.08281123981932681,0.8851333657272517,"[""wikidata:Q105099601"",""wikidata:Q105099626"",""wikidata:Q113520917"",""wikidata:Q117435199"",""wikidata:Q17492292"",""wikidata:Q17493461"",""wikidata:Q17493907"",""wikidata:Q20538824"",""wikidata:Q20538849"",""wikidata:Q20809479"",""wikidata:Q24953805"",""wikidata:Q30093031"",""wikidata:Q50700359"",""wikidata:Q59530379"",""wikidata:Q66126523"",""wikidata:Q67158045"",""wikidata:Q67609602"",""wikidata:Q68372814"",""wikidata:Q79868506"",""wikidata:Q87367853"",""wikidata:Q92787519""]",water,broad_content,21,claude_monet,primary512,39.91871425762006,10.53113863679602,3.5751161884640648,7.393348269720011,8.770787299351916,11.850998041397014,17.746171904230984,finite_empirical_range_only
3.900053238228134,-0.10008113032858376,-1.0413706504460878,-0.5261401839931757,-0.3488126487119154,0.08608931192023948,0.8845074134803649,"[""wikidata:Q105099601"",""wikidata:Q105099626"",""wikidata:Q113520917"",""wikidata:Q117435199"",""wikidata:Q17492292"",""wikidata:Q17493461"",""wikidata:Q17493907"",""wikidata:Q20538824"",""wikidata:Q20538849"",""wikidata:Q20809479"",""wikidata:Q24953805"",""wikidata:Q30093031"",""wikidata:Q50700359"",""wikidata:Q59530379"",""wikidata:Q66126523"",""wikidata:Q67158045"",""wikidata:Q67609602"",""wikidata:Q68372814"",""wikidata:Q79868506"",""wikidata:Q87367853"",""wikidata:Q92787519""]",water,broad_content,21,claude_monet,resolution256,39.89871669513162,10.50717081117122,3.590914612855862,7.376642416051873,8.679581244976582,11.875084133934868,17.74157263268397,finite_empirical_range_only
