after_mean,before_mean,brief_id,cell_id,content_class,feature,mean_displacement,painter_id,route
-0.07856332666494972,-0.21867917522913272,built01,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,orientation_entropy,0.140115848564183,claude_monet,nano_banana_2
-0.22831977617248955,-0.45735430835863244,built01,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,horizontal_vertical_balance,0.2290345321861429,claude_monet,nano_banana_2
1.4301011986644767,1.2493508602929637,built01,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,gradient_median,0.1807503383715133,claude_monet,nano_banana_2
2.2704944282589636,2.088806605772456,built01,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,gradient_iqr,0.18168782248650758,claude_monet,nano_banana_2
-0.3546864063769342,-0.2722526921438875,built01,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,quadrant_jsd,-0.08243371423304677,claude_monet,nano_banana_2
1.3583698002926219,1.4820426872432335,built01,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_energy_1,-0.12367288695061181,claude_monet,nano_banana_2
1.369672212526578,1.4161447523539525,built01,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_energy_2,-0.04647253982737465,claude_monet,nano_banana_2
1.1685865833769689,1.087422444706385,built01,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_energy_3,0.08116413867058399,claude_monet,nano_banana_2
1.1926671866039749,0.970293430729369,built01,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_energy_4,0.2223737558746058,claude_monet,nano_banana_2
-0.3777949584558244,-0.7507929373432748,built01,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_slope,0.3729979788874505,claude_monet,nano_banana_2
0.0839113357391275,-0.02183091845807328,built01,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_curvature,0.1057422541972008,claude_monet,nano_banana_2
-2.4114712866711137,-0.23612277673338147,built01,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lbp_entropy_8,-2.175348509937732,claude_monet,nano_banana_2
-0.2901340199993411,-0.36119902952357497,built01,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lbp_entropy_16,0.0710650095242339,claude_monet,nano_banana_2
-0.10287786826087135,-0.3294386197113659,built01,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lbp_entropy_32,0.22656075145049456,claude_monet,nano_banana_2
1.1907149279845168,2.1677529766468386,built01,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,local_cv_01,-0.9770380486623221,claude_monet,nano_banana_2
1.1495458680895114,2.0669106328610365,built01,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,local_cv_04,-0.917364764771525,claude_monet,nano_banana_2
0.8898432262435666,1.6852888868242684,built01,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,local_cv_16,-0.7954456605807018,claude_monet,nano_banana_2
-0.5282749326331561,-1.1711433251310581,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lightness_median,0.642868392497902,claude_monet,nano_banana_2
0.49170455771013283,0.8585990423375637,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lightness_iqr,-0.3668944846274309,claude_monet,nano_banana_2
0.5500535400169607,0.8236125556833578,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,chroma_median,-0.27355901566639695,claude_monet,nano_banana_2
0.6852333300578435,0.8516848384692773,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,chroma_iqr,-0.16645150841143397,claude_monet,nano_banana_2
0.1976775157825507,0.31741113726034914,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,chromatic_fraction,-0.1197336214777985,claude_monet,nano_banana_2
0.10107574158821299,0.4278659731526102,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,hue_concentration,-0.3267902315643972,claude_monet,nano_banana_2
0.29344063876499543,-0.34985179610045986,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,hue_entropy,0.6432924348654553,claude_monet,nano_banana_2
2.5420487065154087,2.4349827946682434,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,deltae_01,0.10706591184716485,claude_monet,nano_banana_2
2.3080810501419218,2.4454522703820567,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,deltae_04,-0.137371220240135,claude_monet,nano_banana_2
1.8354270764585712,1.9028050492767108,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,deltae_16,-0.06737797281813991,claude_monet,nano_banana_2
-0.8246538574874286,-0.695580505941466,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,deltae_slope,-0.12907335154596236,claude_monet,nano_banana_2
1.080392387982404,0.983586402750355,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,spectral_slope,0.09680598523204897,claude_monet,nano_banana_2
-0.6847034107832687,-0.8237746570059343,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,spectral_residual,0.13907124622266562,claude_monet,nano_banana_2
-0.4679108306233757,-0.4665257250962839,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,spectral_anisotropy,-0.001385105527091766,claude_monet,nano_banana_2
0.27552756354790453,0.3856899686139737,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,orientation_entropy,-0.11016240506606922,claude_monet,nano_banana_2
0.9281610755168038,0.5994582680667916,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,horizontal_vertical_balance,0.3287028074500123,claude_monet,nano_banana_2
1.5519157186813406,1.499947186512693,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,gradient_median,0.051968532168647684,claude_monet,nano_banana_2
2.3098073182468526,3.279891295514528,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,gradient_iqr,-0.9700839772676754,claude_monet,nano_banana_2
-0.43441462714862317,-0.45403038255738287,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,quadrant_jsd,0.01961575540875976,claude_monet,nano_banana_2
1.1178757037245564,1.5810032800010152,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_energy_1,-0.4631275762764589,claude_monet,nano_banana_2
1.343952580986528,1.7382713483150205,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_energy_2,-0.3943187673284924,claude_monet,nano_banana_2
1.2286406644856032,1.4890351933040342,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_energy_3,-0.2603945288184313,claude_monet,nano_banana_2
0.9587097402796209,1.2469828972400132,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_energy_4,-0.28827315696039263,claude_monet,nano_banana_2
-0.3142455567124472,-0.5740006537069566,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_slope,0.25975509699450944,claude_monet,nano_banana_2
-1.2204107186145856,-1.0086887836373375,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_curvature,-0.21172193497724812,claude_monet,nano_banana_2
0.13141309596545223,-0.2712954376780307,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lbp_entropy_8,0.40270853364348297,claude_monet,nano_banana_2
0.432225556205781,0.3367175016970208,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lbp_entropy_16,0.09550805450876014,claude_monet,nano_banana_2
0.2150492886634272,0.1558733007644029,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lbp_entropy_32,0.05917598789902431,claude_monet,nano_banana_2
2.219756112949709,3.732031474354963,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,local_cv_01,-1.512275361405254,claude_monet,nano_banana_2
1.899259399419207,3.4583765450811654,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,local_cv_04,-1.5591171456619584,claude_monet,nano_banana_2
1.2711930574189343,2.698646256403459,built02,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,local_cv_16,-1.4274531989845254,claude_monet,nano_banana_2
0.8176280281148584,0.5382417093747415,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lightness_median,0.2793863187401169,claude_monet,nano_banana_2
0.10592056065938309,0.7046505476718451,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lightness_iqr,-0.598729987012462,claude_monet,nano_banana_2
0.6920556345587472,0.7882781813863154,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,chroma_median,-0.09622254682756827,claude_monet,nano_banana_2
1.2599717810832363,1.5191439170152963,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,chroma_iqr,-0.2591721359320601,claude_monet,nano_banana_2
0.0059645662900216405,-0.019745681647575692,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,chromatic_fraction,0.025710247937597314,claude_monet,nano_banana_2
0.24948415266980647,0.25665779885472234,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,hue_concentration,-0.00717364618491591,claude_monet,nano_banana_2
-0.19357334536777768,-1.0740127696240058,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,hue_entropy,0.8804394242562282,claude_monet,nano_banana_2
0.2941927044681051,-0.004476040278993593,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,deltae_01,0.29866874474709865,claude_monet,nano_banana_2
0.34319504677427376,0.22648330105864453,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,deltae_04,0.11671174571562926,claude_monet,nano_banana_2
0.05709600009067046,0.26180346135566906,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,deltae_16,-0.2047074612649986,claude_monet,nano_banana_2
-0.208936919577097,0.5812470846090475,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,deltae_slope,-0.7901840041861444,claude_monet,nano_banana_2
0.41341304870561046,0.42987826883913544,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,spectral_slope,-0.01646522013352496,claude_monet,nano_banana_2
0.0014992503498988154,0.19333853278014793,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,spectral_residual,-0.19183928243024914,claude_monet,nano_banana_2
0.18258628546665792,0.6729833168087,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,spectral_anisotropy,-0.49039703134204204,claude_monet,nano_banana_2
-0.26339350959338487,-2.1157188327142262,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,orientation_entropy,1.8523253231208416,claude_monet,nano_banana_2
-0.25695420071731795,-1.2230346095201188,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,horizontal_vertical_balance,0.9660804088028009,claude_monet,nano_banana_2
0.7549705400193067,1.023167575918225,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,gradient_median,-0.26819703589891825,claude_monet,nano_banana_2
0.8317170298276394,1.0811782604752018,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,gradient_iqr,-0.2494612306475623,claude_monet,nano_banana_2
0.3500749931596621,0.6011950828900481,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,quadrant_jsd,-0.25112008973038585,claude_monet,nano_banana_2
0.6487921958601716,1.1804158139085617,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_energy_1,-0.5316236180483902,claude_monet,nano_banana_2
0.7402385460084648,1.034898852122603,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_energy_2,-0.2946603061141383,claude_monet,nano_banana_2
0.5722642226192484,0.8110827096304661,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_energy_3,-0.23881848701121774,claude_monet,nano_banana_2
0.5358678093672259,0.8014567473281723,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_energy_4,-0.26558893796094646,claude_monet,nano_banana_2
-0.23363068069440263,-0.5584447588583544,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_slope,0.3248140781639517,claude_monet,nano_banana_2
-0.1660392584347554,0.49850941931105663,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_curvature,-0.6645486777458119,claude_monet,nano_banana_2
-0.1546381841991975,-0.5111132043922657,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lbp_entropy_8,0.3564750201930682,claude_monet,nano_banana_2
0.07863601331731877,-0.739856502984774,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lbp_entropy_16,0.8184925163020927,claude_monet,nano_banana_2
0.010875107062941572,-0.4630078806286748,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lbp_entropy_32,0.4738829876916164,claude_monet,nano_banana_2
-0.10565724249574658,0.5535197154941802,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,local_cv_01,-0.6591769579899268,claude_monet,nano_banana_2
-0.18834199892564918,0.5775307206645964,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,local_cv_04,-0.7658727195902456,claude_monet,nano_banana_2
-0.3679492492649532,0.558275725490288,built03,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,local_cv_16,-0.9262249747552413,claude_monet,nano_banana_2
-0.052568521835440175,-0.30361476630446177,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lightness_median,0.25104624446902163,claude_monet,nano_banana_2
1.0779520607173552,1.239372139744889,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lightness_iqr,-0.16142007902753372,claude_monet,nano_banana_2
0.4864942536258137,0.6604136057071562,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,chroma_median,-0.17391935208134246,claude_monet,nano_banana_2
0.7012020492282259,0.6606414538147511,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,chroma_iqr,0.040560595413474766,claude_monet,nano_banana_2
0.03635122934819679,0.09205342147113078,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,chromatic_fraction,-0.055702192122934,claude_monet,nano_banana_2
-0.07411065694114524,0.4420695640001921,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,hue_concentration,-0.5161802209413373,claude_monet,nano_banana_2
0.2789327466721207,-0.6950695719714907,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,hue_entropy,0.9740023186436114,claude_monet,nano_banana_2
2.3341119440154134,1.2626959712346533,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,deltae_01,1.0714159727807602,claude_monet,nano_banana_2
2.427560959365073,1.6187464147625306,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,deltae_04,0.8088145446025429,claude_monet,nano_banana_2
2.0639763993776294,1.475439958142613,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,deltae_16,0.5885364412350168,claude_monet,nano_banana_2
-0.47449738189847257,0.0782294936985603,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,deltae_slope,-0.5527268755970328,claude_monet,nano_banana_2
0.9926524133245241,0.630589418223863,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,spectral_slope,0.36206299510066114,claude_monet,nano_banana_2
-0.8372332992890876,-0.8809857545723201,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,spectral_residual,0.043752455283232426,claude_monet,nano_banana_2
-0.5283383106660965,-0.4591046066692255,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,spectral_anisotropy,-0.06923370399687094,claude_monet,nano_banana_2
-0.37979301362193674,-1.4110792840200934,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,orientation_entropy,1.0312862703981567,claude_monet,nano_banana_2
0.36379413189078574,0.2376093075433939,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,horizontal_vertical_balance,0.12618482434739178,claude_monet,nano_banana_2
2.3786119866305504,1.4778614837078061,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,gradient_median,0.9007505029227442,claude_monet,nano_banana_2
3.37695283364797,2.7207633817316594,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,gradient_iqr,0.6561894519163113,claude_monet,nano_banana_2
0.10114125827107327,1.4947203637641915,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,quadrant_jsd,-1.3935791054931181,claude_monet,nano_banana_2
1.7233264214796782,1.4498822385899455,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_energy_1,0.273444182889733,claude_monet,nano_banana_2
1.8398698497265429,1.571780558947843,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_energy_2,0.2680892907787,claude_monet,nano_banana_2
1.638076242934095,1.3653868343000337,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_energy_3,0.27268940863406116,claude_monet,nano_banana_2
1.5805425272378344,1.309937156329777,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_energy_4,0.2706053709080574,claude_monet,nano_banana_2
-0.4008454447759178,-0.36706590171365927,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_slope,-0.03377954306225861,claude_monet,nano_banana_2
-0.48733454510270807,-0.44423050982644147,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_curvature,-0.04310403527626664,claude_monet,nano_banana_2
-0.3768430555248041,-0.7801413425275602,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lbp_entropy_8,0.4032982870027561,claude_monet,nano_banana_2
-0.15249199318095769,-0.20721681424397853,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lbp_entropy_16,0.054724821063020825,claude_monet,nano_banana_2
-0.1772328368160806,-0.1633289796443523,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lbp_entropy_32,-0.013903857171728299,claude_monet,nano_banana_2
2.4052467926688483,2.369372786570393,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,local_cv_01,0.035874006098455626,claude_monet,nano_banana_2
2.110071289109396,2.188680846526391,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,local_cv_04,-0.07860955741699487,claude_monet,nano_banana_2
1.6250688961887498,1.7191789704168803,built04,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,local_cv_16,-0.09411007422813022,claude_monet,nano_banana_2
-0.7684012808916965,-1.1821994872911799,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lightness_median,0.41379820639948334,claude_monet,nano_banana_2
0.5252359237060912,0.8615986226354778,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lightness_iqr,-0.3363626989293868,claude_monet,nano_banana_2
0.442586398379796,0.2601469534379379,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,chroma_median,0.18243944494185813,claude_monet,nano_banana_2
0.5995142491704439,0.6898218155912691,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,chroma_iqr,-0.09030756642082527,claude_monet,nano_banana_2
0.20224019834654794,-0.14476452193117742,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,chromatic_fraction,0.34700472027772533,claude_monet,nano_banana_2
0.18833017535444227,0.5685530588483988,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,hue_concentration,-0.38022288349395666,claude_monet,nano_banana_2
-0.09322047833066549,-0.8550227485427874,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,hue_entropy,0.761802270212122,claude_monet,nano_banana_2
1.7654876175699357,1.2519640503651521,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,deltae_01,0.5135235672047834,claude_monet,nano_banana_2
1.7253107348566246,1.5015243431024878,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,deltae_04,0.2237863917541365,claude_monet,nano_banana_2
1.4772794033467378,1.188348882626926,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,deltae_16,0.28893052071981157,claude_monet,nano_banana_2
-0.4460057432897542,-0.18805497012226333,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,deltae_slope,-0.25795077316749077,claude_monet,nano_banana_2
0.8230305639104039,0.3634631779227248,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,spectral_slope,0.45956738598767916,claude_monet,nano_banana_2
0.18960447200087782,0.7463894939555521,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,spectral_residual,-0.5567850219546743,claude_monet,nano_banana_2
0.05430457574680254,0.26535802686724025,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,spectral_anisotropy,-0.2110534511204377,claude_monet,nano_banana_2
-0.23867026779944878,-0.30188082329110466,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,orientation_entropy,0.06321055549165587,claude_monet,nano_banana_2
1.005328779159454,0.8363786057455945,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,horizontal_vertical_balance,0.1689501734138595,claude_monet,nano_banana_2
0.8651633310441121,0.3791583957328189,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,gradient_median,0.4860049353112932,claude_monet,nano_banana_2
1.6900204241643433,1.352403444453963,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,gradient_iqr,0.3376169797103807,claude_monet,nano_banana_2
0.7732239387068032,0.9292117088930736,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,quadrant_jsd,-0.1559877701862704,claude_monet,nano_banana_2
1.0075748041264825,0.9085805582490409,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_energy_1,0.09899424587744143,claude_monet,nano_banana_2
1.2193192070659853,1.0775323336764957,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_energy_2,0.14178687338948956,claude_monet,nano_banana_2
1.1153368691976098,0.958820969907899,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_energy_3,0.15651589928971055,claude_monet,nano_banana_2
0.9438765014869519,0.8949976781955226,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_energy_4,0.04887882329142945,claude_monet,nano_banana_2
-0.2102415732015561,-0.15766829601340562,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_slope,-0.05257327718815045,claude_monet,nano_banana_2
-0.9243789157124175,-0.5192733515388741,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,wavelet_curvature,-0.40510556417354343,claude_monet,nano_banana_2
-0.17441293264243699,-0.6651091180353746,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lbp_entropy_8,0.4906961853929377,claude_monet,nano_banana_2
0.23323585067251282,0.16116243921683027,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lbp_entropy_16,0.07207341145568254,claude_monet,nano_banana_2
0.09791501541437314,0.18430183319705096,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lbp_entropy_32,-0.0863868177826778,claude_monet,nano_banana_2
1.9651155651669043,2.697952179259848,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,local_cv_01,-0.7328366140929438,claude_monet,nano_banana_2
2.0897212585096017,2.8469902984505597,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,local_cv_04,-0.7572690399409586,claude_monet,nano_banana_2
1.8300444357600216,2.4523484315024797,built05,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,local_cv_16,-0.622303995742458,claude_monet,nano_banana_2
-0.1565404699995575,-0.7131433927921412,built06,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lightness_median,0.5566029227925838,claude_monet,nano_banana_2
1.0301051090300624,1.3299131721801096,built06,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,lightness_iqr,-0.29980806315004727,claude_monet,nano_banana_2
0.7662203259612337,0.8912844734572398,built06,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,chroma_median,-0.12506414749600617,claude_monet,nano_banana_2
0.8268471249647561,0.6996369401661907,built06,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,chroma_iqr,0.1272101847985653,claude_monet,nano_banana_2
0.18589616095088043,0.07012310850224085,built06,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,chromatic_fraction,0.1157730524486396,claude_monet,nano_banana_2
0.05773948343331483,0.4543408152331467,built06,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,hue_concentration,-0.3966013317998318,claude_monet,nano_banana_2
0.3856756973006254,-0.3979017353627175,built06,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,hue_entropy,0.7835774326633428,claude_monet,nano_banana_2
2.499219392517999,1.7403370103500186,built06,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,deltae_01,0.7588823821679807,claude_monet,nano_banana_2
2.3784327565581846,1.7290172877640393,built06,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,deltae_04,0.6494154687941455,claude_monet,nano_banana_2
2.309215341481772,1.789667463543642,built06,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,deltae_16,0.5195478779381302,claude_monet,nano_banana_2
-0.40753085900828595,-0.1058901048193834,built06,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,deltae_slope,-0.30164075418890257,claude_monet,nano_banana_2
0.8761933636882836,0.5030117590679759,built06,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,spectral_slope,0.37318160462030764,claude_monet,nano_banana_2
-0.0665835844814804,-0.16599917861915278,built06,primary512:nano_banana_2:claude_monet:named_minus_artist_free,built,spectral_residual,0.09941559413767238,claude_monet,nano_banana_2
