after_between_brief,after_cross_repeat_between,after_total,after_within_brief,before_between_brief,before_cross_repeat_between,before_total,before_within_brief,cell_id,change_between_brief,change_cross_repeat_between,change_total,change_within_brief,feature,painter_id,route,scope
0.19514519903193875,0.16554993852069222,0.25913729108152217,0.06399209204958338,0.42964685957629967,0.3660145288241658,0.5570676425348865,0.12742078295858672,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.23450166054436092,-0.20046459030347358,-0.29793035145336433,-0.06342869090900334,spectral_anisotropy,claude_monet,nano_banana_2,all_briefs
1.4344544223180768,1.3892825544343228,1.5274688223223238,0.09301440000424692,3.689835762572793,3.5323296231781516,4.005095293300775,0.3152595307279827,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-2.255381340254716,-2.1430470687438286,-2.477626470978451,-0.22224513072373575,orientation_entropy,claude_monet,nano_banana_2,all_briefs
0.7062526434040107,0.6872872681349508,0.7453172655038527,0.03906462209984197,0.9847501333071862,0.9664400523040189,1.021421488258432,0.03667135495124551,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.27849748990317547,-0.2791527841690681,-0.27610422275457935,0.002393267148596459,horizontal_vertical_balance,claude_monet,nano_banana_2,all_briefs
0.406791618678902,0.32775222685044947,0.5699170697737972,0.16312545109489537,0.37826153040586163,0.2743606720699096,0.5864145877343638,0.2081530573285021,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.028530088273040377,0.05339155478053986,-0.016497517960566643,-0.045027606233606715,gradient_median,claude_monet,nano_banana_2,all_briefs
0.6545295461611502,0.5710958670905721,0.8309353161255484,0.17640576996439797,0.8435694048684294,0.7032943237181647,1.1319652822875645,0.28839587741913525,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.18903985870727913,-0.13219845662759255,-0.30102996616201616,-0.11199010745473728,gradient_iqr,claude_monet,nano_banana_2,all_briefs
2.594490779440402,2.1894403468258115,3.418024638815814,0.8235338593754123,2.4933829374225325,2.17478100927743,3.145959233459792,0.6525762960372588,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.10110784201786949,0.014659337548381668,0.2720654053560221,0.1709575633381536,quadrant_jsd,claude_monet,nano_banana_2,all_briefs
0.11359957194589893,0.09446107783343004,0.15288160613599555,0.03928203419009661,0.23937619600913804,0.2020582557944961,0.31660001088559836,0.07722381487646031,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.1257766240632391,-0.10759717796106606,-0.1637184047496028,-0.037941780686363696,wavelet_energy_1,claude_monet,nano_banana_2,all_briefs
0.11403523018658884,0.09854419465284543,0.14652193829871138,0.032486708112122516,0.22585853889987498,0.19934271052083863,0.28159174049214014,0.05573320159226522,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.11182330871328613,-0.1007985158679932,-0.13506980219342876,-0.023246493480142703,wavelet_energy_2,claude_monet,nano_banana_2,all_briefs
0.09117823991352426,0.0793809346678956,0.1157920997550057,0.02461385984148144,0.16890053134658403,0.15321374497569448,0.20174410301988532,0.032843571673301264,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.07772229143305977,-0.07383281030779888,-0.08595200326487962,-0.008229711831819825,wavelet_energy_3,claude_monet,nano_banana_2,all_briefs
0.09891350562676203,0.07740862823772303,0.14316894955077253,0.04425544392401055,0.16349800500588674,0.1476737879478585,0.19636608259688282,0.03286807759099601,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.06458449937912471,-0.07026515971013546,-0.05319713304611029,0.011387366333014536,wavelet_energy_4,claude_monet,nano_banana_2,all_briefs
0.07887739998430367,0.056136732278768274,0.12516863571645487,0.046291235732151256,0.10969722549544132,0.07389905281952813,0.18309252733117828,0.07339530183573696,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.030819825511137655,-0.01776232054075986,-0.057923891614723416,-0.027104066103585706,wavelet_slope,claude_monet,nano_banana_2,all_briefs
0.2509733313038916,0.19494580190745417,0.3685263002067243,0.11755296890283257,0.28111324219769857,0.24280910316895657,0.3633150176918767,0.08220177549417801,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.030139910893806965,-0.0478633012615024,0.005211282514847593,0.03535119340865456,wavelet_curvature,claude_monet,nano_banana_2,all_briefs
0.3408043643758391,0.002018366149345104,1.02686364483018,0.686059280454341,0.28707644485441836,-0.11606645045999493,1.1138104325191611,0.8267339876647424,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.05372791952142075,0.11808481660934003,-0.08694678768898112,-0.14067470721040143,lbp_entropy_8,claude_monet,nano_banana_2,all_briefs
0.0370707069827804,0.015560917380366726,0.08248993758223644,0.045419230599456045,0.11289087587787737,0.06756366604763923,0.20753554255085985,0.09464466667298252,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.07582016889509696,-0.05200274866727251,-0.1250456049686234,-0.049225436073526474,lbp_entropy_16,claude_monet,nano_banana_2,all_briefs
0.03505800716184932,0.019933045609966924,0.06579978525128626,0.03074177808943694,0.08033772743980616,0.04389041757700285,0.1553237268523451,0.07498599941253885,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.04527972027795684,-0.023957371967035925,-0.08952394160105885,-0.04424422132310191,lbp_entropy_32,claude_monet,nano_banana_2,all_briefs
1.2388600888719643,1.1533892259079626,1.4165948028783477,0.177734714006383,1.947109740367421,1.834886671953403,2.178150062743553,0.231040322376132,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.7082496514954566,-0.6814974460454404,-0.7615552598652053,-0.053305608369749014,local_cv_01,claude_monet,nano_banana_2,all_briefs
0.9672460654169174,0.909273888463003,1.090827908156307,0.1235818427393897,1.5677632002192627,1.4987710699552013,1.7082379591320498,0.14047475891278738,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.6005171348023454,-0.5894971814921982,-0.6174100509757428,-0.01689291617339768,local_cv_04,claude_monet,nano_banana_2,all_briefs
0.6844697444404937,0.6444281897127261,0.7688751045974284,0.08440536015693456,1.0262672595895193,0.9845637992974523,1.1110714969657605,0.08480423737624049,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.34179751514902557,-0.3401356095847262,-0.3421963923683321,-0.00039887721930592646,local_cv_16,claude_monet,nano_banana_2,all_briefs
0.30153711264906236,0.2862183146225256,0.3381801968237436,0.0366430841746811,0.3191077211651386,0.30289778448313415,0.35248652976919304,0.033378808604054545,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.017570608516076225,-0.01667946986060853,-0.014306332945449418,0.003264275570626557,lightness_median,claude_monet,nano_banana_2,built
0.1266858656062033,0.0871733745188311,0.20760031846986696,0.08091445286366371,0.04318709240028481,-0.008485496732870523,0.14726573505104087,0.10407864265075606,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.08349877320591848,0.09565887125170162,0.06033458341882608,-0.02316418978709235,lightness_iqr,claude_monet,nano_banana_2,built
0.053696968641963425,-0.00018065261162243662,0.18250861759646667,0.12881164895450323,0.06610064868332081,0.03389913090253538,0.13398931032356007,0.06788866164023925,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.01240368004135739,-0.034079783514157816,0.0485193072729066,0.060922987314263974,chroma_median,claude_monet,nano_banana_2,built
0.09583771673193248,0.07070447074679961,0.1462812020236904,0.05044348529175793,0.10647245328483405,0.06873077411844926,0.18457353330421722,0.0781010800193832,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.010634736552901577,0.001973696628350355,-0.03829233128052681,-0.02765759472762528,chroma_iqr,claude_monet,nano_banana_2,built
0.03039274160098112,-0.018352216567397495,0.15282299871725316,0.1224302571162721,0.03304373370709996,0.004002188127685181,0.09210121841812169,0.05905748471102173,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.0026509921061188407,-0.022354404695082677,0.06072178029913147,0.06337277240525038,chromatic_fraction,claude_monet,nano_banana_2,built
0.033516901150203796,-0.00284234353962297,0.10643615411251268,0.07291925296230893,0.009403585744403989,0.006246355077788763,0.016728767665104578,0.007325181920700592,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.024113315405799807,-0.009088698617411732,0.08970738644740811,0.06559407104160833,hue_concentration,claude_monet,nano_banana_2,built
0.05170255604693673,0.009887983527797442,0.13943798918572387,0.08773543313878714,0.07058821057140473,0.05575899970610972,0.10503128671930846,0.034443076147903706,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.018885654524468,-0.04587101617831228,0.034406702466415404,0.05329235699088343,hue_entropy,claude_monet,nano_banana_2,built
0.7281603227190745,0.6552047092036529,0.8862465328430145,0.15808621012394017,0.5413251369624663,0.4865301532197532,0.6524117696225994,0.1110866326601329,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.18683518575660818,0.16867455598389974,0.23383476322041508,0.04699957746380727,deltae_01,claude_monet,nano_banana_2,built
0.5402595567345655,0.5058372395773719,0.6168866349172025,0.0766270781826369,0.439768394404953,0.409859602554222,0.503612030414629,0.06384363600967592,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.10049116232961247,0.09597763702314993,0.11327460450257354,0.012783442172960985,deltae_04,claude_monet,nano_banana_2,built
0.4585107968585005,0.44557725177487617,0.48917139147464167,0.03066059461614139,0.2919560029030931,0.2739903844647047,0.3355929986505382,0.043636995747445055,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.1665547939554074,0.17158686731017148,0.15357839282410346,-0.012976401131303664,deltae_16,claude_monet,nano_banana_2,built
0.17009900933304034,0.12478875832771674,0.2712130019154632,0.10111399258242287,0.15099685517778938,0.10551167337694424,0.24314777288462378,0.09215091770683441,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.01910215415525096,0.019277084950772502,0.02806522903083944,0.008963074875588464,deltae_slope,claude_monet,nano_banana_2,built
0.09525980198587847,0.05267387373301698,0.18429791591027322,0.08903811392439474,0.057862403647028916,0.025371933025429106,0.1233901097399237,0.06552770609289478,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.03739739833884955,0.027301940707587877,0.06090780617034952,0.023510407831499963,spectral_slope,claude_monet,nano_banana_2,built
0.2245445874430277,0.09123176982143706,0.561109962400676,0.33656537495764843,0.7958218278492584,0.525840858087821,1.3727905618453862,0.5769687339961277,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.5712772404062307,-0.43460908826638395,-0.8116805994447102,-0.24040335903847926,spectral_residual,claude_monet,nano_banana_2,built
0.09346195365747692,0.07100661584093378,0.14873632794345645,0.05527437428597954,0.19495424548173773,0.1729800231331157,0.24765800441028996,0.052703758928552225,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.10149229182426081,-0.10197340729218192,-0.0989216764668335,0.0025706153574273152,spectral_anisotropy,claude_monet,nano_banana_2,built
0.05994374452400501,0.04047337039230837,0.12094085122113842,0.0609971066971334,0.7023479080429109,0.6096143339460948,0.9077629695201153,0.20541506147720434,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.642404163518906,-0.5691409635537864,-0.7868221182989769,-0.14441795478007094,orientation_entropy,claude_monet,nano_banana_2,built
0.21170196462044027,0.20098365071421245,0.2342343191925431,0.022532354572102783,0.5085340116717887,0.49142667702449455,0.5452312711986446,0.036697259526855805,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.2968320470513484,-0.29044302631028207,-0.31099695200610145,-0.014164904954753022,horizontal_vertical_balance,claude_monet,nano_banana_2,built
0.3647405582694297,0.26636235029459304,0.5716427964216148,0.20690223815218522,0.13555333417908194,0.03743501025043136,0.34332439842614315,0.20777106424706124,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.22918722409034775,0.22892734004416168,0.2283183979954716,-0.0008688260948760129,gradient_median,claude_monet,nano_banana_2,built
0.696355733454795,0.6387942589831355,0.827048085820497,0.13069235236570184,0.5854598259358782,0.44052970585773693,0.922264824418702,0.33680499848282364,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.11089590751891676,0.19826455312539853,-0.0952167385982049,-0.2061126461171218,gradient_iqr,claude_monet,nano_banana_2,built
0.2633279765021275,0.12128896324354833,0.6032892741559118,0.33996129765378447,0.3851298328307268,0.23580429597536393,0.7049127392501872,0.31978290641946033,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.1218018563285993,-0.11451533273181559,-0.10162346509427533,0.020178391234324133,quadrant_jsd,claude_monet,nano_banana_2,built
0.10983948757261311,0.09126122845132915,0.15014141299818162,0.040301925425568444,0.04653179480598431,0.008777454845008721,0.12866757344570226,0.08213577863971795,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.0633076927666288,0.08248377360632043,0.021473839552479362,-0.04183385321414951,wavelet_energy_1,claude_monet,nano_banana_2,built
0.10963390799904141,0.09841694699311303,0.13475602210732393,0.02512211410828254,0.07333795274271555,0.0492197374807398,0.12896549658211026,0.0556275438393947,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.036295955256325854,0.049197209512373226,0.005790525525213669,-0.03050542973111216,wavelet_energy_2,claude_monet,nano_banana_2,built
0.09276326149599083,0.08742374669110713,0.10498099053966335,0.01221772904367248,0.06802241732971674,0.05443121222797834,0.10292679307334808,0.03490437574363133,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.02474084416627409,0.03299253446312879,0.0020541974663152718,-0.022686646699958853,wavelet_energy_3,claude_monet,nano_banana_2,built
0.0775151348745831,0.06687439448474532,0.10965233185901656,0.03213719698443345,0.04955535535673515,0.04008789934017208,0.07984247069994772,0.03028711534321259,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.02795977951784795,0.026786495144573236,0.029809861159068834,0.001850081641220861,wavelet_energy_4,claude_monet,nano_banana_2,built
0.022907151609858453,-0.004579434991725792,0.09767095935958214,0.0747638077497237,0.03369160771258141,0.007178092642690932,0.08757061852402685,0.053879010811445416,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.010784456102722956,-0.011757527634416724,0.010100340835555291,0.020884796938278286,wavelet_slope,claude_monet,nano_banana_2,built
0.28675479140575244,0.23749471678948544,0.4115540118374778,0.1247992204317253,0.23094836919974882,0.21268812689802427,0.27007908081528353,0.03913071161553474,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.055806422206003625,0.024806589891461173,0.14147493102219427,0.08566850881619056,wavelet_curvature,claude_monet,nano_banana_2,built
0.5807127167406381,-0.14470694708515683,2.2657113508512263,1.6849986341105883,0.060765024558043466,-0.046369240871020456,0.3067961879701591,0.2460311634121156,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.5199476921825946,-0.09833770621413637,1.9589151628810673,1.4389674706984728,lbp_entropy_8,claude_monet,nano_banana_2,built
0.049645857619164534,0.01843018945099754,0.11433355858017295,0.06468770096100838,0.1344334067070283,0.07863853286822951,0.24925282222794487,0.11481941552091653,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.08478754908786376,-0.06020834341723197,-0.1349192636477719,-0.05013171455990814,lbp_entropy_16,claude_monet,nano_banana_2,built
0.015522577955757996,-0.003272301059949021,0.05640058055167586,0.04087800259591785,0.053536050006149666,0.014820925485234141,0.13271954498756036,0.07918349498141065,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.03801347205039167,-0.018093226545183163,-0.07631896443588451,-0.0383054923854928,lbp_entropy_32,claude_monet,nano_banana_2,built
0.796331174240313,0.7447148636149837,0.9156020183110138,0.11927084407070077,0.9680242922161648,0.8987203833913217,1.1090766807223407,0.1410523885061761,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.17169311797585185,-0.15400551977633792,-0.19347466241132683,-0.021781544435475336,local_cv_01,claude_monet,nano_banana_2,built
0.6264257704569828,0.5984879570496181,0.6890037213749252,0.06257795091794228,0.7911620406639254,0.7586225777415682,0.8576683278222484,0.06650628715832296,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.1647362702069426,-0.16013462069195006,-0.16866460644732328,-0.003928336240380678,local_cv_04,claude_monet,nano_banana_2,built
0.45007958437888385,0.43147322537192895,0.49036160264565765,0.04028201826677378,0.47686538931909606,0.45842870927914064,0.514247874095812,0.037382484776715845,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.02678580494021221,-0.026955483907211697,-0.023886271450154317,0.0028995334900579345,local_cv_16,claude_monet,nano_banana_2,built
0.39395323639523805,0.36320149384798506,0.4628012288008218,0.06884799240558355,0.7472516443664036,0.7146599661815184,0.8127667783493409,0.06551513398293733,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.3532984079711655,-0.35145847233353333,-0.34996554954851905,0.0033328584226462177,lightness_median,claude_monet,nano_banana_2,land
0.2395545262531501,0.2043089618153505,0.3304609633833009,0.09090643713015083,0.37798588466442795,0.35905404919262107,0.42366076866300717,0.0456748839985792,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.13843135841127785,-0.15474508737727058,-0.09319980527970628,0.04523155313157163,lightness_iqr,claude_monet,nano_banana_2,land
0.31362754519508135,0.2783037813797779,0.3845353428942522,0.07090779769917065,0.2547386208178047,0.18693495610119593,0.3918617205186999,0.13712309970089523,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.058888924377276664,0.09136882527858198,-0.007326377624447711,-0.06621530200172458,chroma_median,claude_monet,nano_banana_2,land
0.22001075456095,0.18773402419467447,0.2847901281843809,0.06477937362343089,0.4021646346415665,0.3732801090907955,0.4663054051826641,0.06414077054109754,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.18215388008061648,-0.18554608489612104,-0.18151527699828324,0.00063860308233335,chroma_iqr,claude_monet,nano_banana_2,land
0.2514996689684983,0.2082825232241896,0.3387706606242888,0.08727099165579044,0.181888796063654,0.12281700287301663,0.30048386590506465,0.11859506984141066,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.0696108729048443,0.08546552035117298,0.03828679471922414,-0.03132407818562022,chromatic_fraction,claude_monet,nano_banana_2,land
0.21950708078756273,0.2076552427667162,0.24576338235892756,0.026256301571364868,0.0995847826484964,0.09464644234857443,0.1100509647571742,0.010466182108677766,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.11992229813906632,0.11300880041814178,0.13571241760175334,0.015790119462687102,hue_concentration,claude_monet,nano_banana_2,land
0.1437344443561383,0.12173003752415283,0.1910918471910034,0.04735740283486505,0.06532138208961027,0.04552294250704352,0.10850809525932793,0.04318671316971765,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.07841306226652803,0.07620709501710932,0.08258375193167546,0.004170689665147401,hue_entropy,claude_monet,nano_banana_2,land
1.5053183360733382,1.3793864504493911,1.7622938129913972,0.25697547691805916,0.8656729115754506,0.8004007105197384,1.0169040266939287,0.15123111511847795,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.6396454244978876,0.5789857399296527,0.7453897862974685,0.10574436179958122,deltae_01,claude_monet,nano_banana_2,land
0.590450402152281,0.5146789883532258,0.7423444806621206,0.15189407850983974,0.28611530032970967,0.25941909763127396,0.35284920997904234,0.0667339096493328,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.3043351018225713,0.2552598907219518,0.3894952706830782,0.08516016886050694,deltae_04,claude_monet,nano_banana_2,land
0.30374808990871405,0.25815565797552914,0.39855010358665566,0.09480201367794161,0.08531856976105351,0.07248413433406035,0.12562108250082363,0.04030251273977012,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.21842952014766054,0.18567152364146877,0.27292902108583206,0.05449950093817149,deltae_16,claude_monet,nano_banana_2,land
0.527480303713733,0.4794512582314323,0.6457199983308038,0.1182396946170708,0.7748592153593165,0.6830668831758682,0.9612914174089834,0.186432202049667,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.24737891164558345,-0.20361562494443586,-0.31557141907817954,-0.06819250743259621,deltae_slope,claude_monet,nano_banana_2,land
0.5197879105521817,0.4733066804114035,0.6306664910045522,0.11087858045237063,0.48548338022753706,0.4282421419288305,0.6008560399973505,0.11537265976981331,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.03430453032464459,0.045064538482573024,0.0298104510072017,-0.004494079317442681,spectral_slope,claude_monet,nano_banana_2,land
0.3526819773681672,0.11968268344581694,0.8363447085938637,0.48366273122569664,0.8851362537017737,0.3312547236324652,2.1988153042772853,1.313679050575512,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.5324542763336065,-0.21157204018664827,-1.3624705956834218,-0.8300163193498153,spectral_residual,claude_monet,nano_banana_2,land
0.19673553008417122,0.15169371832582376,0.2909520411219115,0.09421651103774024,0.5737006915104597,0.49902077882684553,0.7526625520815569,0.1789618605710972,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.37696516142628844,-0.3473270605010218,-0.4617105109596454,-0.08474534953335695,spectral_anisotropy,claude_monet,nano_banana_2,land
0.49849351899576244,0.45985851231039426,0.5767304737422435,0.07823695474648111,1.6518905326558686,1.5465535211525132,1.8892388190857812,0.23734828642991246,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-1.1533970136601062,-1.086695008842119,-1.3125083453435376,-0.15911133168343133,orientation_entropy,claude_monet,nano_banana_2,land
0.5451788760936451,0.5287363870333847,0.5798468044917992,0.03466792839815415,0.8835809291805832,0.8753553301574062,0.901674361883031,0.018093432702447756,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.33840205308693805,-0.34661894312402153,-0.3218275573912318,0.016574495695706393,horizontal_vertical_balance,claude_monet,nano_banana_2,land
0.6322410731277389,0.5525915004944885,0.80438523205564,0.17214415892790116,0.3554185077640726,0.22517747799419294,0.632121588519314,0.2767030807552417,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.27682256536366634,0.3274140225002955,0.17226364353632606,-0.10455892182734053,gradient_median,claude_monet,nano_banana_2,land
0.801847571423476,0.7027706092742917,1.0116036121501184,0.20975604072664236,0.691448788125502,0.5195873200185452,1.0569717383519108,0.3655229502264092,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.11039878329797392,0.18318328925574645,-0.045368126201792425,-0.15576690949976682,gradient_iqr,claude_monet,nano_banana_2,land
0.30388027257812483,0.18392799691139308,0.6082839904774305,0.3044037178993056,0.9583202738883244,0.7915656268885193,1.297578490728587,0.3392582168402629,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.6544400013101996,-0.6076376299771262,-0.6892945002511565,-0.034854498940957324,quadrant_jsd,claude_monet,nano_banana_2,land
0.11119929713454181,0.09198367581602167,0.15226786533096368,0.041068568196421865,0.11747454128061383,0.07628436219846878,0.20097683315211903,0.08350229187150521,primary512:nano_banana_2:claude_monet:named_minus_artist_free,-0.006275244146072015,0.01569931361755289,-0.04870896782115536,-0.04243372367508334,wavelet_energy_1,claude_monet,nano_banana_2,land
0.10861074008701037,0.09308003230076985,0.14161455352043517,0.03300381343342477,0.08627631251109451,0.05599996220037642,0.149727504509332,0.06345119199823752,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.02233442757591586,0.03708007010039343,-0.008112950988896833,-0.030447378564812756,wavelet_energy_2,claude_monet,nano_banana_2,land
0.07735126856551845,0.06297379347337194,0.10826505988678019,0.030913791321261746,0.06314815726569485,0.04579547825094162,0.10012003885531227,0.036971881589617395,primary512:nano_banana_2:claude_monet:named_minus_artist_free,0.014203111299823601,0.017178315222430317,0.008145021031467914,-0.006058090268355649,wavelet_energy_3,claude_monet,nano_banana_2,land
